,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,5.55290,0.11080,0.12460,55.93110,17.22250,17.22250,17.22250,-167.87490,-129.45090,0.20750,1.71680,5.66520,64.42880,-37.72690,-40.86620,-26.86730,-33.54800,324.88350,-15.6334,-14.9888
2021-12-31,2.92310,0.00080,0.00080,56.05030,17.11990,17.11990,17.11990,186.44900,145.56690,0.16420,2.24460,6.90030,52.89600,31.08650,32.51510,23.90110,31.06260,457.21090,2.7662,1.9377
2020-12-31,3.38830,0.00120,0.00140,56.48460,16.55100,16.55100,16.55100,193.19440,149.83460,0.19620,1.78020,6.06930,60.13840,38.60580,40.62650,29.40220,38.55800,331.05280,4.2254,3.8882
2019-12-31,2.40770,0.00240,0.07640,54.37640,9.93490,9.93490,9.93490,97.81210,76.07850,0.28860,1.90370,5.88700,62.00110,30.55880,32.90070,21.95910,30.48680,192.30960,5.7255,6.6175
2018-12-31,4.48870,0.09840,0.10930,53.42640,-4.51390,-4.51390,-4.51390,22.39260,15.96980,0.40800,1.82640,5.83380,62.56690,9.09410,9.96920,6.51590,8.19900,134.90590,5.9774,5.5293
2017-12-31,3.93210,0.12920,0.14850,54.98240,5.52040,5.52040,5.52040,4.52770,5.65930,0.50550,1.63490,4.64700,78.54500,4.17200,5.43310,2.86100,3.63310,98.37680,-3.8209,-2.7675
2016-12-31,3.91350,0.14410,0.16850,55.04510,2.69410,2.69410,2.69410,2.00950,1.25710,0.53710,1.77110,5.55440,65.71360,1.00810,1.33990,0.67520,0.86280,87.20150,0.9565,0.0047
2015-12-31,4.02760,0.14840,0.17430,55.54360,8.25520,8.25520,8.25520,7.22210,5.40940,0.54440,1.83130,5.15840,70.75820,4.38620,6.13520,2.94470,3.73550,84.82640,-3.0498,-2.7098
2014-12-31,3.84180,0.16620,0.19950,54.18360,6.89570,6.89570,6.89570,6.04850,4.08470,0.65100,2.11580,5.75960,63.37280,4.06580,6.21080,2.65900,3.38990,75.16870,3.5303,3.0325
2013-12-31,3.60530,0.16610,0.20000,55.25770,7.94560,7.94560,7.94560,5.26960,3.64750,0.62930,1.84840,5.04590,72.33620,3.55830,5.54700,2.29610,2.96720,75.98850,-3.4526,-2.3332
2012-12-31,4.09970,0.26650,0.36430,55.82540,12.76680,12.76680,12.76680,11.11070,7.99700,0.60090,2.00840,5.18940,70.33500,8.21350,13.14710,4.80750,6.02430,70.76790,0.0747,-1.0866
2011-12-31,3.91660,0.29550,0.41990,56.85130,14.72090,14.72090,14.72090,11.85650,8.63330,0.66960,2.06390,5.20110,70.17800,10.25080,17.60050,5.77410,7.22160,61.89040,1.2042,0.6981
2010-12-31,2.96320,0.32180,0.62590,56.63840,14.73750,14.73750,14.73750,11.43070,9.62530,0.62920,2.09900,4.96690,73.48720,12.13460,19.21900,6.10350,8.22920,55.31090,-3.6566,-4.3562
2009-12-31,3.72090,0.36580,0.58090,56.03740,12.94600,12.94600,12.94600,10.41520,8.10540,0.70360,2.23350,5.16070,70.72630,11.66070,19.97370,5.88220,7.39490,46.47460,11.6815,9.2813
