,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,0.33290,0.88450,7.77780,39.14330,22.14280,22.14280,38.62320,13.81290,9.35730,0.37380,18.49440,19.73580,46.60930,-6.71150,4.04710,5.38370,82.20710,6.6447,-10.8243
2021-12-31,0.28620,0.82990,5.04300,39.08520,20.36690,20.36690,38.44860,12.36020,9.00510,0.36270,20.03960,18.21400,29.30160,-6.42420,3.73360,4.98500,105.10530,14.5374,12.636
2020-12-31,0.39580,0.72970,2.73280,37.77160,17.47510,17.47510,37.65100,8.94440,6.69900,0.33350,18.94330,19.26800,12.13960,-5.09070,2.54910,3.28140,156.30440,17.0872,11.5891
2019-12-31,0.52250,0.66070,2.03750,36.14200,14.22730,14.22730,35.91690,5.31200,3.64480,0.30880,20.54960,17.76190,5.13260,-3.04040,1.34420,1.74140,184.83540,2.5359,9.1278
2018-12-31,0.22570,0.61100,1.64500,36.15070,11.96540,11.96540,35.61210,3.86400,2.81890,0.29860,25.17830,14.49660,3.40170,-2.42250,1.03060,1.32330,196.45540,9.6714,0.1863
2017-12-31,0.23040,0.58920,1.47760,36.17040,9.87470,9.87470,35.33830,2.47230,23.79690,0.28360,25.43180,14.35210,21.28090,-16.50270,6.89860,8.74120,199.28640,6.0418,-0.5365
2016-12-31,0.34480,0.54250,1.22600,35.67910,8.46810,8.46810,32.28290,2.82730,12.14360,0.19460,20.25350,18.02160,7.43560,-6.13260,2.51230,3.40190,187.30520,10.9264,6.4369
2015-12-31,0.17490,1.00130,-776.58700,34.11930,11.42100,11.42100,33.20690,-3.39350,-2.77830,0.24810,34.96060,10.44030,589.13040,3.35560,-0.68930,-0.75960,-0.40910,-0.7523,3.7225
2014-12-31,0.21100,0.99310,143.06160,34.42030,10.66100,10.66100,33.73960,0.58190,-2.00920,0.37350,31.95790,11.42130,-125.34250,2.25010,-0.75040,-0.87010,1.44170,0.66,-2.2046
2013-12-31,0.21950,0.98950,93.91390,34.45740,11.14650,11.14650,33.88110,-0.60090,-2.07230,0.47150,34.85040,10.47330,-111.92050,2.00620,-0.97720,-1.17920,1.57330,2.5946,2.1591
2012-12-31,0.26960,0.98850,85.95970,35.23450,12.19350,12.19350,35.02130,-0.62630,-4.05120,0.48110,32.06840,11.38190,-204.02680,4.04520,-1.94920,-2.34620,1.62870,3.1864,-2.8706
2011-12-31,0.30860,0.96920,31.43280,36.64630,14.45030,14.45030,36.54910,-0.97170,-5.12220,0.46180,26.88060,13.57860,-90.22010,4.89580,-2.36520,-2.78180,4.49770,-1.2142,-2.704
2010-12-31,0.33940,0.89280,8.32610,36.44990,14.50630,14.50630,36.09580,0.82160,-3.35740,0.44860,28.57900,12.77160,-16.03520,3.52150,-1.50600,-1.71940,14.26860,18.2003,7.616
2009-12-31,1.10640,0.87360,6.94580,56.93560,-14.49300,-14.49300,4.98890,144.45600,168.26050,0.40550,27.23790,13.40040,526.64230,-152.12350,60.63750,66.58540,18.47460,0.6463,-0.5876
