,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-09-30,0.84600,0.37950,0.86500,59.95260,21.91950,21.91950,34.88570,20.27550,18.43080,0.18930,4.70090,11.55230,31.59550,8.22160,8.91360,3.48940,5.10150,66.85090,15.4301,12.8988
2021-09-30,0.80870,0.38410,0.92710,69.69270,26.55910,26.55910,40.99810,24.04410,19.53240,0.17380,5.79800,9.93530,36.73760,8.41750,9.27530,3.39420,5.18470,59.71070,-16.7989,-16.2149
2020-09-30,0.60230,0.40020,0.66730,76.64580,29.21160,29.21160,44.85670,26.47150,21.31920,0.18370,5.88530,12.23420,29.83450,8.85620,9.92490,3.91590,5.31170,53.94900,0.2002,-1.136
2019-09-30,0.37870,0.38030,0.69460,70.40380,25.70980,25.70980,39.52580,22.41020,17.62350,0.21710,6.59940,12.58550,29.00170,8.89370,10.18840,3.82570,5.51100,48.18390,-1.8834,-3.0807
2018-09-30,0.25000,0.34330,0.76400,62.51550,23.36460,23.36460,35.20670,19.61600,19.35660,0.26240,7.04660,12.30010,29.67460,12.64300,14.92910,5.07870,8.30250,42.86670,1.9586,-0.5443
2017-09-30,0.53250,0.44030,0.90150,66.46290,26.65580,26.65580,38.47220,21.88960,14.34680,0.25670,5.01230,12.41650,29.39630,9.81650,12.07850,3.56020,5.49420,36.74350,0.4931,0.2754
2016-09-30,0.38120,0.38730,0.94380,69.60090,26.77490,26.77490,38.71540,22.08810,14.26290,0.24520,4.16700,11.37040,32.10080,9.97790,12.62900,3.45170,6.11380,33.32080,-0.2891,-1.3313
2015-09-30,0.54230,0.43280,0.90630,55.73350,20.91680,20.91680,30.30520,16.91750,10.76450,0.32250,5.47620,9.91660,36.80700,9.56630,12.46380,3.36770,5.42620,31.48240,0.4607,-0.5502
2014-09-30,0.85200,0.44310,0.85950,32.02700,12.37320,12.37320,17.51370,9.65040,5.85130,0.57490,12.04120,14.38820,25.36800,9.39060,12.36310,3.37200,5.22930,30.74300,0.8223,-0.0786
2013-09-30,0.69200,0.48760,1.09430,36.43570,12.95020,12.95020,19.06370,9.63230,6.27520,0.48840,10.06540,12.83300,28.44230,8.94040,12.54440,2.90760,4.58090,28.46880,0.2479,0.7406
2012-09-30,0.64890,0.45330,1.07130,38.52380,12.98660,12.98660,20.14840,8.45190,6.30690,0.45840,8.23830,14.65150,24.91210,8.14650,11.87570,2.56410,4.45360,26.14440,0.008,-1.1581
2011-09-30,1.16520,0.49450,1.07070,30.34740,9.93800,9.93800,15.37740,6.91500,4.84320,0.58860,10.30380,15.68380,23.27240,8.40590,12.51230,2.60320,4.24940,24.97800,-1.4309,-2.4317
2010-09-30,0.75050,0.45380,1.05390,28.19390,9.95120,9.95120,14.60600,6.63060,4.41610,0.68910,10.49070,17.06050,21.39440,8.71540,13.20060,2.80690,4.76070,24.15980,-2.1727,-2.4831
2009-09-30,1.12410,0.49920,1.03000,27.10310,8.96190,8.96190,13.42290,5.76410,3.92220,0.76470,10.06280,20.91490,17.45170,8.42070,12.75840,2.87890,4.21750,23.51930,10.0331,4.4722
