,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.03430,0.43650,0.78670,16.88080,12.63930,12.63930,15.63170,11.61170,8.58360,0.57990,1.48900,245.13030,25.79870,-44.20860,5.07350,14.53770,9.58860,-3.6689,-3.6295
2021-12-31,1.03140,0.44760,0.82380,18.09350,14.02440,14.02440,17.53590,11.93380,9.30410,0.51440,1.36090,268.20320,27.10350,-44.89150,4.88620,14.97120,9.10270,0.5119,0.4477
2020-12-31,0.97780,0.49760,1.17750,14.91670,6.49380,6.49380,10.56620,3.98740,3.87480,0.50220,1.40110,260.51110,12.03170,-12.06730,1.96310,6.04470,7.53110,0.7889,0.8703
2019-12-31,0.93100,0.49520,1.17720,14.59890,10.62490,10.62490,14.22520,8.59280,6.41800,0.57580,1.43090,255.08540,23.84980,-21.85790,3.79620,12.03930,7.30130,2.4563,2.4042
2018-12-31,1.00730,0.60070,1.53490,14.18720,10.38460,10.38460,13.38630,8.62640,6.37100,0.62190,1.38240,264.03360,26.21260,-18.02530,4.08250,10.46610,6.34200,-0.7668,-0.8297
2017-12-31,0.97400,0.36400,0.61100,13.41350,10.37180,10.37180,13.07860,9.29310,6.12760,0.71210,1.42880,255.46290,25.39290,-33.26340,4.48970,16.15000,5.86200,0.9626,1.0621
2016-12-31,0.96520,0.38370,0.82190,13.63930,10.33990,10.33990,13.11590,9.11640,6.68050,0.72540,1.53290,238.10730,30.58300,-38.88240,5.03800,18.84700,5.25200,-0.3993,-0.5037
2015-12-31,1.01430,0.44580,0.87180,11.48970,11.48970,11.48970,14.55120,10.01080,5.97070,0.60500,1.27850,285.49750,24.00340,-29.90600,3.81800,13.30250,4.98830,0.0192,-0.0188
2014-12-31,1.04650,0.42850,0.80060,10.46030,10.46030,10.46030,13.41100,9.56200,6.33000,0.59180,1.29930,280.91600,23.49390,-33.29380,3.96810,13.42690,5.19860,0.2569,0.3101
2013-12-31,0.99000,0.33420,0.73860,9.25120,8.40040,8.40040,11.33620,6.57090,3.63930,0.55190,1.16720,312.70190,12.83540,-20.96210,2.23870,8.54580,5.30220,0.6381,0.5869
2012-12-31,1.13460,0.45620,0.99710,9.73380,9.75100,9.75100,12.53990,9.70070,6.25490,0.51550,1.19620,305.14090,20.78650,-41.33450,3.44300,10.28470,5.88410,0.2361,0.1441
2011-12-31,1.03940,0.32650,0.70840,9.81100,9.79670,9.79670,12.56100,10.52660,7.42310,0.54340,1.23660,295.16990,24.23320,-58.23650,4.27230,14.87240,5.55570,-1.0018,-1.0836
2010-12-31,1.09210,0.38150,0.67670,8.43210,8.43210,8.43210,11.41330,6.92450,4.16760,0.49790,1.17570,310.44600,11.98940,-35.07980,2.15140,6.77560,5.24820,0.4433,0.3977
2009-12-31,1.10600,0.39240,0.76750,5.75790,5.68130,5.68130,9.53490,3.86860,1.55810,0.48990,1.23700,295.07930,7.12970,-18.27450,1.16940,3.43530,5.21770,1.0644,0.9323
