,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.38860,0.61810,2.32790,30.41880,13.30040,14.25110,19.54160,14.72730,11.28280,0.72520,2.54150,3.32570,109.75120,42.18740,68.09550,8.18130,16.11350,30.77590,1.5187,0.3841
2021-12-31,1.45590,0.61180,2.28800,30.32710,13.49400,14.38660,19.00100,16.09540,12.73080,0.61560,2.52980,2.93360,124.42120,39.31340,70.96180,7.84250,15.26010,30.81990,1.5901,1.8376
2020-12-31,1.53450,0.62830,2.41660,30.33920,10.90590,12.31680,18.14220,9.56930,7.18120,0.53300,2.55060,2.48800,146.70640,19.52790,39.12190,3.83410,7.25770,28.20080,-0.6467,-0.4235
2019-12-31,1.47230,0.64240,2.57410,31.91450,15.40890,16.81040,21.60040,14.52050,11.32530,0.68580,3.25140,3.00490,121.46770,41.65700,88.73030,7.76770,14.89610,26.59420,1.2388,1.8708
2018-12-31,1.36800,0.63970,2.59610,32.39100,15.15480,16.47420,21.52880,14.29410,11.23310,0.69700,3.20900,3.13560,116.40620,43.66480,103.05060,7.83090,15.73180,24.46390,1.4198,0.0721
2017-12-31,1.34580,0.63400,2.53360,31.23930,9.81040,11.23140,17.55970,8.97890,1.65850,0.59070,3.12040,2.80750,130.00850,5.51360,13.91380,0.98620,2.01790,23.03450,-0.1298,1.3872
2016-12-31,1.22330,0.63330,2.78380,27.22840,3.01530,4.56190,12.43480,0.36070,-0.17390,0.51590,3.25560,2.65720,137.36400,-0.44650,-1.21800,-0.07900,-0.16370,22.52910,-1.49,-0.8032
2015-12-31,1.27690,0.62840,2.55380,28.64220,8.05130,9.30000,15.77930,7.31530,5.34340,0.60010,3.45840,2.99700,121.78830,16.95000,46.30210,3.22050,6.29900,25.56150,-1.6704,-1.8943
2014-12-31,1.39420,0.62280,2.33480,26.21410,6.00540,7.13610,12.86790,5.71180,4.44330,0.65170,3.33620,3.29180,110.88110,14.66780,34.97730,2.91450,5.53240,27.75800,-2.6624,-1.1288
2013-12-31,1.40440,0.56140,1.80810,26.82370,10.11210,11.41840,16.96490,9.21370,6.80790,0.65560,3.22590,3.24030,112.64270,18.21540,36.82940,4.47960,7.99000,32.73330,7.7318,8.1751
2012-12-31,1.43250,0.61220,2.28320,28.56930,13.01400,14.22390,19.37460,12.50250,8.62390,0.74040,3.02660,3.54820,102.87040,32.54470,86.38290,6.43140,12.62190,26.84080,-2.7025,-4.7566
2011-12-31,1.33650,0.65860,2.67550,27.53670,11.89430,13.26780,17.46980,11.18260,8.19450,0.74050,2.99630,3.39280,107.57970,38.52580,336.32680,6.13290,13.15190,19.96660,2.743,0.6021
2010-12-31,1.44460,0.65290,2.61580,28.69590,9.30540,11.45160,16.84280,8.80530,6.33980,0.66520,3.16750,2.53620,143.91570,25.38660,37.04500,4.30800,8.81120,17.00630,-2.6804,-2.4329
2009-12-31,1.43440,0.71230,3.58510,26.26870,1.78110,5.00680,12.21760,1.75640,2.76270,0.53960,3.75570,2.32860,156.74400,9.37320,13.58190,1.37750,2.69640,14.12310,10.3818,8.4169
