,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,0.71590,0.72240,2.73990,57.68440,39.86730,39.86730,48.89650,36.47040,28.13270,0.38010,14.20510,13.15440,27.74730,57.53520,57.53520,10.69230,15.97320,19.86140,1.2223,-0.06
2021-12-31,0.61820,0.66060,2.09940,62.28670,42.82700,42.82700,52.95360,38.88280,29.91650,0.34320,13.24160,12.66200,28.82640,46.06310,46.06310,10.26840,15.63370,22.16670,1.2054,1.088
2020-12-31,1.00980,0.60210,1.57620,62.78610,40.10650,40.10650,51.42070,35.73440,27.38440,0.31300,11.39340,12.97870,28.12290,31.54260,31.54260,8.57240,12.55100,25.25950,0.3832,1.0779
2019-12-31,0.79500,0.56910,1.39010,59.02890,39.40480,39.40480,49.61300,35.68730,27.26650,0.35200,11.84290,13.61000,26.81850,32.65120,32.65120,9.59740,14.06910,26.19270,0.677,0.3646
2018-12-31,0.89990,0.50610,1.09640,56.07040,37.30290,37.30290,46.89910,33.90420,26.13000,0.38600,13.51750,13.00970,28.05600,29.21220,29.21220,10.08670,14.42880,28.16740,2.497,1.8533
2017-12-31,1.01700,0.39380,0.68170,56.71850,38.16380,38.16380,48.07440,35.93220,50.43320,0.36740,12.27370,14.22640,25.65650,43.09620,43.09620,18.53100,26.12680,31.82920,0.0106,0.2225
2016-12-31,0.98790,0.41690,0.75290,57.24390,36.32220,36.32220,46.54230,33.93010,21.22760,0.35790,11.89120,15.85140,23.02640,21.23720,21.23720,7.59720,12.38410,24.43170,0.5605,1.5791
2015-12-31,1.28820,0.39660,0.68600,56.01250,36.91380,36.91380,46.13760,35.09830,21.87690,0.39950,13.03670,16.08630,22.69010,23.05090,23.05090,8.73990,13.90890,24.37790,0.2517,-0.1383
2014-12-31,1.16920,0.34070,0.53860,53.42260,36.48910,36.48910,44.42640,34.77990,21.59410,0.45800,15.69240,14.89010,24.51290,24.44670,24.44670,9.89080,16.11650,23.98670,0.8708,-0.1512
2013-12-31,1.05250,0.29480,0.45120,51.48200,33.90250,33.90250,41.99340,32.09030,19.97910,0.44160,16.31850,15.53250,23.49910,20.67370,20.67370,8.82350,14.57950,23.27300,0.8592,1.0502
2012-12-31,1.15870,0.30690,0.45260,50.12900,32.23260,32.23260,40.64320,30.19210,18.84260,0.44380,15.81210,15.72200,23.21590,19.83700,19.83700,8.36210,13.74920,21.16980,0.4702,-0.1499
2011-12-31,1.12360,0.31890,0.47940,47.50220,29.26830,29.26830,37.53640,26.91620,16.83290,0.43370,16.72150,13.95930,26.14740,17.71990,17.71990,7.30000,12.06970,19.35490,1.914,1.0963
2010-12-31,1.16260,0.33640,0.52030,49.09520,29.36050,29.36050,38.12560,26.13030,16.38670,0.39370,16.17230,14.32860,25.47360,15.65050,15.65050,6.45190,10.38630,18.06780,0.914,0.754
2009-12-31,1.37210,0.36450,0.58620,47.18240,23.89170,23.89170,33.98150,21.02810,13.36350,0.33530,15.72630,21.23570,17.18800,11.24930,11.24930,4.48040,7.14910,16.63330,3.1673,0.9263
