,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,2.37800,0.05430,0.05740,55.37940,26.46130,26.46130,32.09280,25.21890,21.20380,0.77430,47.26700,7.02560,51.95300,23.41340,26.64240,16.41880,22.14260,19.93490,0.1766,-0.3613
2021-12-31,2.92810,0.05560,0.05890,56.93980,30.55230,30.55230,35.38120,35.21780,29.51170,0.71710,94.81970,6.55500,55.68280,30.21560,33.45610,21.16330,28.53540,19.00280,1.8966,1.7123
2020-12-31,3.06680,0.05890,0.06260,53.57840,22.58520,22.58520,30.08930,26.34240,22.06190,0.57110,116.39010,5.81590,62.75870,18.09490,20.14220,12.59920,17.02880,16.47930,0.7821,0.843
2019-12-31,3.37410,0.02210,0.02260,55.58050,21.14890,21.14890,28.42760,24.48150,21.21810,0.58660,71.96800,5.88740,61.99660,17.04860,19.20330,12.44720,16.67170,14.63260,0.4613,0.5566
2018-12-31,3.91900,0.02210,0.02260,56.47610,20.11710,20.11710,26.72070,25.51770,22.46470,0.58770,53.79310,6.45590,56.53780,17.30360,19.51240,13.20320,16.92140,12.76880,0.7271,-0.0705
2017-12-31,5.14030,0.02540,0.02600,58.88050,23.61460,23.61460,29.85250,24.53020,11.42210,0.56190,60.85850,5.92650,61.58790,8.30280,9.51580,6.41780,8.09220,10.97480,0.0601,-0.151
2016-12-31,6.29080,0.02750,0.02830,61.07540,26.27170,26.27170,33.07780,26.75250,21.57700,0.53890,131.11190,6.34290,57.54480,14.00930,16.33230,11.62890,13.62370,10.05620,0.6261,0.6249
2015-12-31,4.66670,0.01630,0.04340,62.44250,25.81710,25.81710,32.56880,26.20520,21.10440,0.50850,57.36050,5.39140,67.70040,13.58590,16.24810,11.08630,13.36430,8.75330,0.2326,0.3054
2014-12-31,4.68780,0.03010,0.05040,61.07480,24.99360,24.99360,32.53740,26.14960,21.41790,0.51090,,6.08360,59.99740,13.11380,16.28140,10.54290,12.71850,7.63480,0.2855,0.0463
2013-12-31,4.58170,0.02500,0.06010,60.38650,27.74370,27.74370,34.83850,28.63700,22.93450,0.50050,,5.91260,61.73290,15.07290,18.86710,11.86440,14.69650,6.49950,0.0157,-0.2373
2012-12-31,4.21660,0.04000,0.07720,62.69250,30.04840,30.04840,36.48210,31.42770,23.32150,0.49080,34.01190,5.36270,68.06240,16.10960,21.51200,12.31690,15.46520,5.43330,0.1375,0.1539
2011-12-31,5.91920,0.04880,0.07230,65.20780,30.97740,30.97740,35.86070,32.51810,25.68790,0.52230,376.80000,6.14140,59.43230,16.74610,19.78220,13.41670,15.92810,4.47410,0.2558,0.3039
2010-12-31,4.15790,,0.07490,64.47260,35.40470,35.40470,40.16580,36.82000,29.00650,0.50680,,5.86190,62.26700,18.39280,21.84070,14.70160,18.39280,3.59800,0.1279,-0.1195
2009-12-31,10.61780,,,62.60620,35.14440,35.14440,41.58810,35.43610,27.56750,0.58400,,7.38860,49.40020,18.10910,21.49970,16.10000,18.10910,2.83250,0.7291,0.6657
