,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,0.70060,0.56390,1.44960,65.03750,20.89820,20.89820,41.20900,14.17550,8.49560,0.16150,2.80640,6.51600,56.01620,7.57250,11.60680,2.12140,3.17710,67.34160,-3.0828,-5.2118
2021-12-31,0.62390,0.54170,1.31300,71.73150,22.33870,22.33870,45.33940,16.20970,15.44210,0.14520,2.23720,6.99060,52.21280,7.57110,11.69540,2.19530,3.33650,66.49680,-1.2198,-0.429
2020-12-31,0.53250,0.53070,1.27550,72.13470,19.56260,19.56260,43.04120,3.93730,5.43520,0.14390,2.05590,7.41070,49.25300,2.30610,3.64450,0.67060,1.03900,63.95840,0.7394,2.5718
2019-12-31,0.62110,0.53420,1.27760,70.28190,22.76410,22.76410,43.40290,16.33640,14.78130,0.15790,2.30600,8.19580,44.53530,7.78010,12.48950,2.25260,3.47590,65.41750,1.1109,-0.8843
2018-12-31,0.64580,0.53840,1.32180,69.29980,19.10610,19.10610,38.25700,12.53210,10.87230,0.16870,2.44100,7.82420,46.65020,5.98850,10.70080,1.80550,2.76440,60.29440,0.6868,-1.0716
2017-12-31,0.67720,0.54020,1.30440,70.37130,23.87020,23.87020,41.03970,18.10310,12.98110,0.17090,2.14830,8.49500,42.96670,7.35560,13.74160,2.22600,3.38210,59.62430,-0.4691,-0.5378
2016-12-31,0.69600,0.52620,1.22760,69.70500,22.87300,22.87300,39.93320,16.41820,9.46230,0.17130,1.95630,8.60170,42.43330,6.28150,11.92640,1.94180,2.97630,58.63000,0.2778,-1.4071
2015-12-31,0.73000,0.48090,1.06860,66.49230,22.69900,22.69900,38.84940,17.47800,12.58770,0.18460,2.00110,9.88560,36.92260,6.67320,11.19880,2.19060,3.46420,57.80670,0.3388,-1.7952
2014-12-31,1.03040,0.47540,1.03630,64.82740,21.51140,21.51140,37.09180,16.71780,8.36550,0.18670,2.28880,8.14360,44.82030,6.20550,10.32630,2.10520,3.25550,57.84870,0.2757,0.4876
2013-12-31,1.21660,0.47950,0.99240,65.40690,21.33060,21.33060,35.52030,16.67690,11.71120,0.19830,2.42220,7.57270,48.19940,6.25480,10.33190,2.25650,3.25540,58.65160,-0.0803,1.6595
2012-12-31,1.00930,0.47030,0.98970,64.00180,16.25170,16.25170,31.05740,12.47210,9.87050,0.15730,2.00060,6.59260,55.36540,3.93490,6.55520,1.41490,2.08430,58.15480,0.8497,1.1093
2011-12-31,1.24460,0.44960,0.91840,64.58810,19.11350,19.11350,33.05800,16.96610,11.74200,0.23240,3.23990,7.48530,48.76210,7.49180,9.18350,2.73970,4.12330,51.38200,-1.982,-0.7745
2010-12-31,1.59690,0.44190,0.81340,65.49190,17.24360,17.24360,31.21500,15.48490,9.24890,0.24150,3.73670,6.90800,52.83700,5.82700,7.20210,2.23390,3.25220,51.14060,2.2229,1.4673
2009-12-31,1.41050,0.42400,0.77740,65.09310,17.66550,17.66550,32.16560,14.38220,8.44400,0.22320,2.93330,7.31250,49.91480,4.90270,6.33300,1.88110,2.82380,50.16390,8.0294,-2.2491
