,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,2.24490,0.75140,3.12170,58.00130,29.38790,29.38790,33.77630,28.19170,23.81450,0.90570,2.73900,4.11120,88.78180,140.29160,-461.86290,21.56830,34.87570,8.53560,-1.909,-2.225
2021-12-31,2.39370,0.80460,4.11880,58.48580,29.49550,29.49550,34.22220,28.93860,24.86990,0.90010,3.24780,4.54730,80.26800,188.50100,-221.55940,22.38640,36.82550,6.05250,-0.6181,0.8344
2020-12-31,1.74050,0.83860,5.84340,57.44040,27.28920,27.28920,32.58910,25.82750,22.05030,0.83290,3.30840,4.12580,88.46850,224.67670,-110.76920,18.36570,36.25400,3.72570,3.2314,1.5823
2019-12-31,2.21950,1.15850,-7.77300,58.00290,29.43810,29.43810,33.81340,28.18250,24.60730,0.94120,3.15300,4.09470,89.13960,-273.80880,-72.87590,23.15940,43.39990,-3.45570,1.6467,0.4812
2018-12-31,5.93220,0.42280,0.73270,58.98380,30.57010,30.57010,35.04990,28.18870,24.53770,0.64920,3.40420,4.25810,85.71960,37.88740,61.54950,15.93040,21.86740,21.43550,-0.8678,-1.0451
2017-12-31,7.04460,0.45930,0.89430,58.98510,28.67800,28.67800,33.26870,27.76420,0.87960,0.43370,3.50380,4.32550,84.38270,0.90930,1.23430,0.38150,0.49160,28.15570,0.7586,0.8154
2016-12-31,6.98690,0.42510,0.79380,58.87040,28.83790,28.83790,33.28780,27.68790,24.06100,0.46490,3.39370,4.42930,82.40620,22.65490,29.92300,11.18610,13.02480,28.76610,0.9972,1.0216
2015-12-31,5.69700,0.42030,0.81030,58.73970,27.78450,27.78450,32.19060,26.53430,22.96650,0.47840,3.19900,4.36100,83.69600,22.78230,31.60810,10.98830,13.20580,25.27070,0.8907,0.8008
2014-12-31,4.85290,0.39510,0.77200,58.53340,26.03410,26.03410,30.77090,24.66840,21.69660,0.51340,3.34750,4.58780,79.55880,22.78080,32.94790,11.13950,13.78040,22.78690,0.4062,0.723
2013-12-31,5.24330,0.40300,0.75050,58.85680,27.16830,27.16830,31.35350,25.73790,23.63190,0.53150,3.22680,4.41830,82.61110,25.52230,38.34020,12.56070,15.23800,20.78750,0.5532,0.3619
2012-12-31,4.47750,0.41590,0.80270,59.99150,27.74350,27.74350,31.47690,26.44900,25.02890,0.58190,3.21310,4.55720,80.09310,31.44720,49.59740,14.56510,18.36690,16.98530,-0.3379,-0.5898
2011-12-31,3.22680,0.36330,0.80780,60.53920,28.55470,28.55470,32.14090,27.50950,23.38870,0.67980,3.43170,5.04290,72.37860,35.29890,58.70630,15.89900,22.47340,13.78240,0.5193,0.261
2010-12-31,4.11210,0.39570,0.71670,60.24620,27.37860,27.37860,31.18530,26.64420,23.23050,0.70600,3.19780,4.58740,79.56600,35.71890,64.07310,16.40110,21.58320,11.63660,0.5498,0.851
2009-12-31,2.97130,0.37070,0.74420,60.30680,26.32960,26.32960,30.15110,25.79920,21.57290,0.78550,3.32960,4.76920,76.53310,38.08390,86.51510,16.94570,23.96780,9.02000,4.3181,3.3498
