,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-01-31,2.33260,1.45460,-3.19970,48.90890,25.48850,25.48850,30.09390,18.05380,16.91200,1.30800,5.67980,32.84170,11.11390,-70.86360,-46.53680,17.83940,32.21460,-5.97240,-1.791,-1.9686
2021-01-31,1.97420,1.11590,-9.63090,48.11940,24.93010,24.93010,33.02770,17.43860,13.11780,0.55600,5.83570,43.47300,8.39600,-130.86230,-59.49110,7.47560,15.16210,-2.37770,2.8102,3.6462
2020-01-31,1.36800,1.37450,-3.71100,44.16280,19.24140,19.24140,43.44130,11.24880,-6.77150,0.53380,2.34500,17.66340,20.66420,-30.76920,-18.15310,4.54320,11.52310,-5.39710,-0.4895,0.1176
2019-01-31,1.64150,1.17750,-6.71790,37.00990,9.34500,9.34500,13.47740,6.47430,4.86520,1.63620,6.68110,36.06810,10.11970,-74.45090,-24.54270,7.96040,13.21300,-3.14550,0.0365,0.2455
2018-01-31,1.62140,1.15150,-7.71500,39.25740,13.67950,13.67950,17.82770,10.38630,7.78180,1.55010,6.18790,40.74840,8.95740,-130.89220,-39.16340,12.06280,19.83450,-2.68210,-1.9395,-1.1831
2017-01-31,1.72050,1.14620,-7.89000,40.75870,15.92970,15.92970,19.68350,13.48820,9.20950,1.53900,6.79650,42.76870,8.53430,-159.28470,-46.58090,14.17380,23.28570,-2.54200,0.0136,-1.4184
2016-01-31,2.21650,1.04730,-22.17440,42.81720,18.03520,18.03520,21.44970,15.91250,10.30940,1.43110,6.19430,46.56710,7.83820,-485.65890,-63.05990,14.75330,22.96130,-0.88970,0.8316,1.443
2015-01-31,1.90530,0.99600,248.52630,41.97660,17.05080,17.05080,20.52560,14.28320,9.09730,1.53210,6.41510,45.45240,8.03040,5484.21000,-60.93570,13.93790,21.97850,0.06510,1.7771,1.7122
2014-01-31,1.72510,1.08400,-13.48510,41.11200,16.17930,16.17930,19.59530,13.42240,8.38210,1.49670,5.44550,44.15160,8.26700,-244.71550,-43.04100,12.54520,20.56010,-1.26800,-0.3326,-0.6872
2013-01-31,1.43370,1.29280,-4.41520,41.93520,15.03970,15.03970,19.31350,12.24780,7.19950,1.73770,6.04880,51.52220,7.08430,-74.26040,-27.44170,12.51040,21.74420,-3.50870,0.517,-0.1062
2012-01-31,1.55180,0.96190,25.63770,39.14510,11.94520,11.94520,17.61870,11.83910,8.20150,1.69680,6.32600,47.54130,7.67750,615.94210,-50.38530,13.91620,23.48720,0.46780,0.1759,-0.3578
2011-01-31,1.72340,0.62930,1.69740,37.77180,13.35690,13.35690,17.15390,13.01360,8.37410,1.49020,5.79650,41.43530,8.80890,54.50240,-142.22620,12.47870,20.20580,4.60120,0.2657,0.0605
2010-01-31,2.45840,0.55490,1.24680,35.07880,10.05560,10.05560,14.22610,7.53010,5.19000,1.20340,5.40410,39.41550,9.26030,20.51280,302.70270,6.24560,9.12980,6.76160,0.7593,1.563
2009-01-31,2.28450,0.60710,1.54510,33.24120,6.51330,6.51330,12.68380,4.96520,2.43280,1.29700,5.10740,38.31780,9.52560,11.52000,-164.88550,3.09810,4.52640,5.84110,2.8309,1.4095
