,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,0.78790,0.77140,3.40360,53.88600,16.07060,16.07060,31.44810,-5.22130,-8.30790,0.32280,84.57630,17.71030,20.60950,-13.96960,4.37870,-1.56290,-3.19320,17.47320,-1.0423,-6.285
2021-12-31,1.12590,0.75140,3.03720,55.33960,15.25600,15.25600,32.12120,-13.26020,-10.64790,0.25160,101.76190,20.27540,18.00210,-21.71330,8.60760,-2.59260,-5.39890,21.24150,9.9979,9.4203
2020-12-31,2.41270,0.73650,2.80890,52.97680,-10.55680,-10.55680,16.12460,-44.26680,-48.42890,0.09970,38.77270,10.60820,34.40740,-34.52520,19.07170,-4.77670,-9.09610,24.19620,-8.2774,-11.3438
2019-12-31,0.87940,0.67550,2.30170,50.83070,16.21840,16.21840,25.87030,4.94460,3.20410,0.44810,69.05560,46.81480,7.79670,7.25160,-8.96020,1.43590,2.35330,14.40010,-0.179,6.3131
2018-12-31,1.42520,0.80400,4.10200,46.88720,15.07780,15.07780,23.83270,6.56610,4.62060,0.34780,53.02260,34.17040,10.68180,9.23090,-7.08340,1.60700,1.80940,13.32840,2.2338,1.5811
2017-12-31,1.12190,0.69930,2.32600,47.22360,6.40260,6.40260,16.54550,-2.93010,4.95540,0.41750,46.32560,32.33400,11.28840,7.79310,-9.14590,2.06910,2.34350,12.25620,-0.0921,-0.4389
2016-12-31,0.99720,0.72730,2.68190,42.69290,9.85050,9.85050,17.28760,4.17870,2.72380,0.69590,46.67840,61.28110,5.95620,8.21810,-9.58560,1.89540,2.24130,6.33570,0.7928,0.6993
2015-12-31,1.09900,0.76100,3.20040,40.05730,10.07470,10.07470,17.37540,6.19670,15.86350,0.54320,36.74490,72.11540,5.06130,42.18580,-39.62050,8.61750,10.08350,5.78130,0.1495,-0.2761
2014-12-31,1.27930,0.83640,5.11200,40.26090,4.85180,4.85180,12.14320,-3.46970,-3.98680,0.30880,29.87970,50.87500,7.17440,-9.44590,3.51790,-1.22250,-1.54550,3.26580,0.0473,0.0113
2013-12-31,1.56790,0.68980,2.25950,43.85360,9.13560,9.13560,16.37110,7.64490,7.64490,0.91490,44.64010,76.29200,4.78430,25.00430,34.35760,6.99420,7.75710,1.62780,-0.2071,-0.1309
2012-12-31,1.27940,0.73670,2.88680,44.58700,6.21850,6.21850,13.54240,-0.38900,-0.38900,0.97030,49.61650,72.00110,5.06940,,-2.45120,-0.37750,-0.42770,,1.2168,0.8234
2011-12-31,,,,37.42310,-5.10560,-5.10560,2.85350,-11.33280,-9.45550,,,,,,,,,,0.0,0.0
