,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,0.52900,0.54990,1.38910,71.01070,22.06900,22.06900,38.02620,16.83710,16.31390,0.20860,3.75080,8.14920,44.78950,10.93050,10.93050,3.40230,4.91970,24.99050,-0.3868,-1.6315
2021-12-31,0.52040,0.52930,1.31600,75.47020,21.66800,21.66800,39.57480,16.35320,17.96130,0.19780,3.65850,8.33860,43.77210,11.25210,11.25210,3.63280,5.29670,23.91460,0.307,1.1367
2020-12-31,0.68390,0.53480,1.21710,75.58550,21.66280,21.66280,39.66630,16.59840,17.97420,0.19290,3.84330,8.29130,44.02230,10.97050,10.59780,3.52340,4.93010,23.56440,-0.747,0.6223
2019-12-31,0.42650,0.50590,1.20760,72.61510,21.32680,21.32680,36.86950,17.43420,15.26860,0.21840,4.40090,9.07460,40.22200,10.89340,10.49030,3.39500,5.18380,22.05920,0.5012,0.6342
2018-12-31,0.47750,0.52300,1.24200,69.24170,19.63780,19.63780,33.98420,16.12900,14.48780,0.22910,5.13220,10.08560,36.19020,11.38320,10.90750,3.38390,5.20330,20.27300,-0.0105,-0.6192
2017-12-31,0.42120,0.47790,1.20520,69.56120,19.84510,19.84510,33.49890,15.75310,13.52080,0.23840,4.62900,7.00540,52.10280,11.14490,10.63620,3.28520,5.55360,18.94200,0.5412,-0.5751
2016-12-31,0.75480,0.51510,1.12370,68.42470,16.68980,16.68980,28.94280,13.35540,11.18980,0.24820,4.71570,6.73020,54.23330,9.94300,9.45350,2.87130,4.58370,17.84130,-2.1355,-3.4374
2015-12-31,0.60830,0.47300,1.01820,67.51910,17.73420,17.73420,30.44940,14.17810,11.62410,0.26040,4.72840,8.18310,44.60410,10.49650,9.96150,3.12840,5.24960,17.29300,-0.1566,-0.3406
2014-12-31,0.85870,0.49610,1.07360,64.03310,16.22540,16.22540,29.42720,13.13320,11.43480,0.27770,5.38430,7.84060,46.55240,11.50120,10.86940,3.28010,5.47700,16.40810,0.723,0.2404
2013-12-31,0.70550,0.46090,1.03800,62.81430,16.29330,16.29330,28.83910,13.30570,10.93450,0.29490,5.75310,6.92330,52.72050,11.63800,10.96980,3.43850,5.91390,15.69800,-0.4969,0.8294
2012-12-31,0.97480,0.48420,1.00410,61.18920,16.79430,16.79430,29.32950,13.90210,10.33450,0.28690,5.89010,10.16920,35.89260,10.86490,10.19810,3.15980,5.26060,15.05490,0.6217,-1.2594
2011-12-31,1.01800,0.46100,0.88840,59.12030,15.93410,15.93410,27.73330,12.74600,9.42450,0.33250,6.03810,13.30610,27.43110,11.32410,10.80410,3.52400,5.82300,14.36070,-1.2818,-0.2585
2010-12-31,1.26080,0.46270,0.87660,56.99400,17.16690,17.16690,27.71530,14.03700,8.81640,0.35140,6.02100,9.77850,37.32690,10.71280,9.88090,3.34160,5.30910,14.15500,1.4784,2.9173
2009-12-31,1.29110,0.44340,0.89320,55.63860,11.56010,11.56010,20.82980,3.48670,3.23870,0.37930,6.37480,6.81910,53.52580,4.64190,4.26700,1.42540,2.37510,13.63910,2.9773,-2.2315
