,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-08-31,1.02180,0.23900,0.31760,12.14870,3.43370,3.43370,4.27090,3.45440,2.57500,3.53700,11.13430,101.27350,3.60410,28.64820,28.64820,9.21830,21.80160,46.64260,-3.5397,-4.2135
2021-08-31,1.00220,0.27020,0.41440,12.88480,3.42370,3.42370,4.33270,3.40940,2.55550,3.30580,12.00730,108.66830,3.35880,28.09490,28.09490,8.56950,20.50460,40.91670,0.1983,-1.5462
2020-08-31,1.13190,0.28660,0.40680,13.08580,3.25920,3.25920,4.24560,3.21840,2.39980,3.00170,11.83950,107.58770,3.39260,21.70010,21.70010,7.30610,15.48110,42.39050,5.6116,6.0499
2019-08-31,1.01070,0.24740,0.43780,12.97750,3.10210,3.10210,4.07920,3.12040,2.39620,3.36350,11.66180,99.48080,3.66910,23.76800,23.76800,8.15860,17.88680,35.44840,1.2818,1.233
2018-08-31,1.01820,0.33110,0.50190,13.01350,3.16440,3.16440,4.17940,3.13750,2.21370,3.46750,11.15510,84.82680,4.30290,24.26160,24.26160,7.78590,16.22770,29.90260,-2.1856,-3.2311
2017-08-31,0.98980,0.37240,0.59330,13.28660,3.18620,3.18620,4.24800,3.13040,2.07630,3.54980,11.37710,90.10130,4.05100,24.49680,24.49680,7.46690,15.37500,25.34060,7.7935,8.1224
2016-08-31,0.97710,0.24770,0.41850,13.32390,3.09300,3.09300,4.15010,3.04840,1.97950,3.57990,11.47300,94.82350,3.84930,19.26700,19.26700,7.16460,14.49400,28.18590,-2.2185,-2.8164
2015-08-31,1.01450,0.30910,0.56580,13.02420,3.11880,3.11880,4.08870,3.10160,2.04560,3.51940,11.34540,94.93380,3.84480,22.21710,22.21710,7.29620,15.34880,24.75840,0.6752,-0.226
2014-08-31,1.22040,0.28920,0.40700,12.59060,2.85870,2.85870,3.77220,2.83820,1.82710,3.41090,11.64360,98.11850,3.72000,16.68400,16.68400,6.32270,11.85830,28.59380,1.2014,1.4259
2013-08-31,1.19480,0.31220,0.45390,12.56040,2.90330,2.90330,3.80290,2.90140,1.93900,3.47240,11.64780,87.55700,4.16870,18.71600,18.71600,6.80580,12.87320,25.20840,0.8447,-0.5155
2012-08-31,1.10330,0.09940,0.11030,12.42120,2.78300,2.78300,3.69890,2.79110,1.72390,3.65280,12.23550,96.62480,3.77750,14.11570,14.11570,6.51070,12.71310,28.95340,-0.2598,-0.7169
2011-08-31,1.13740,0.09060,0.17120,12.56930,2.74310,2.74310,3.70470,2.68010,1.64430,3.32260,11.71120,92.13990,3.96140,12.26440,12.26440,5.76210,11.15290,28.95230,0.9838,0.4292
2010-08-31,1.16350,0.16380,0.19830,12.76650,2.66470,2.66470,3.68460,2.63520,1.67170,3.27300,12.06010,88.17420,4.13950,12.10430,12.10430,5.55530,10.12160,25.21280,1.484,1.9493
2009-08-31,1.11380,0.17410,0.22030,12.72300,2.48800,2.48800,3.50730,2.41800,1.52050,3.24960,11.53280,85.63790,4.26210,10.87690,10.87690,5.00020,8.98320,23.17570,4.7496,1.9276
