,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.42660,1.20080,-5.98050,56.97030,40.42260,40.42260,48.49150,33.75550,26.64670,0.45960,191.83460,10.96100,33.29980,-102.89830,-69.37940,12.24810,20.66010,-8.20920,-2.195,-2.1323
2021-12-31,1.77820,1.14830,-7.74240,54.17150,44.59390,44.59390,52.63810,39.30560,32.49030,0.43120,191.41550,12.40280,29.42900,-163.99030,-102.19000,14.01040,24.32230,-6.17750,3.807,3.3857
2020-12-31,1.01000,1.28590,-4.78480,50.77160,38.13030,38.13030,47.24850,31.96980,24.62800,0.36500,185.04310,9.10190,40.10140,-60.45450,-44.63580,8.98880,17.28230,-10.49760,-2.266,-1.4852
2019-12-31,0.98260,1.31690,-4.16270,52.32720,42.45290,42.45290,50.02570,37.53020,28.20300,0.44970,202.88840,9.60540,37.99930,-73.38830,-55.34140,12.68220,23.25710,-11.00130,1.7505,2.1046
2018-12-31,1.36310,1.25220,-4.96540,50.95800,41.50270,41.50270,48.47420,36.76800,27.86870,0.64790,204.01760,8.70690,41.92080,-94.66160,-68.96820,18.05570,23.87200,-8.15850,2.0609,0.8436
2017-12-31,1.84290,1.12440,-9.03810,46.54080,41.86040,41.86040,47.83480,37.56950,22.75290,0.67510,207.47620,11.54760,31.60830,-158.88320,-91.93650,15.36020,19.76630,-4.45170,-0.2291,-0.2793
2016-12-31,1.39800,1.09310,-11.77500,41.44560,31.45370,31.45370,37.61290,27.88570,19.03390,0.79360,244.77420,16.70300,21.85240,-212.60690,-103.20870,15.10610,19.79580,-2.69050,0.1136,-0.21
2015-12-31,3.26840,0.77290,3.40330,38.52040,28.11750,28.11750,34.23920,25.79660,17.82280,0.66980,156.08190,19.56800,18.65290,63.90190,99.07480,11.93850,14.51230,7.81640,0.0988,0.9354
2014-12-31,1.52320,0.53750,1.16200,38.10210,28.96800,28.96800,34.96080,26.86460,17.33810,0.80170,154.41450,22.59660,16.15290,37.01590,47.02270,13.90060,17.12110,13.34860,-0.2544,0.0221
2013-12-31,1.59310,0.46880,0.88260,38.79180,31.18340,31.18340,36.82310,29.19160,19.87460,0.76740,139.07030,21.29540,17.13980,34.89070,42.52040,15.25110,18.53350,16.16490,0.25,0.4311
2012-12-31,1.44640,0.47130,0.89140,39.23640,31.21340,31.21340,36.61300,29.30680,19.82370,0.77900,137.63930,20.04440,18.20960,35.73260,43.75480,15.44320,18.89230,15.25240,-0.0147,-0.3911
2011-12-31,1.25470,0.45750,0.86870,39.57120,31.58450,31.58450,36.82400,29.66820,20.37730,0.81860,139.72090,20.23380,18.03920,38.24200,46.88680,16.68120,20.74760,14.08870,0.9727,0.3369
2010-12-31,1.49370,0.44000,0.78620,40.03100,31.04140,31.04140,36.34250,29.07750,20.54570,0.75290,131.36760,20.41780,17.87660,33.79960,41.05460,15.46920,18.92870,13.88970,0.677,0.463
2009-12-31,1.14310,0.42940,0.75380,38.65430,30.07730,30.07730,35.42450,28.52090,20.00910,0.75250,131.38320,21.44920,17.01700,32.42860,39.20340,15.05710,18.50440,13.03420,5.1932,3.4305
