,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.24840,0.37060,0.67960,18.37240,14.77700,14.77700,22.42000,15.20420,12.24950,0.65120,5.73390,3.99470,91.37020,19.41190,173.30020,8.09550,12.21710,12.66830,-0.6706,-0.9134
2021-12-31,1.22150,0.46500,0.92860,15.95360,12.05900,12.05900,21.30490,10.35370,8.20360,0.55240,5.88970,4.31400,84.60790,12.61290,-210.71040,4.64460,6.74790,10.89520,1.1413,1.1446
2020-12-31,1.23140,0.56220,1.35210,11.02070,7.01670,7.01670,17.88910,-47.87090,-44.56590,0.55620,6.26120,4.49800,81.14720,-83.96190,265.73750,-24.71130,-36.76070,8.97200,-1.8033,-1.3614
2019-12-31,1.18570,0.37920,0.63260,12.75030,9.88240,9.88240,20.78560,-31.64930,-30.79560,0.58450,6.95400,4.24900,85.90260,-41.80590,-2118.86800,-17.94820,-25.95130,17.45560,-0.1799,0.1259
2018-12-31,1.16650,0.28580,0.43870,13.21650,10.37940,10.37940,21.21590,7.99630,6.51530,0.46540,7.10170,4.16380,87.66010,5.95040,93.55390,3.08760,4.24950,26.45410,0.0212,-0.0114
2017-12-31,1.21040,0.28530,0.48840,12.80220,7.78580,7.78580,20.39090,-3.88630,-4.94420,0.42290,6.56030,3.76550,96.93360,-4.06050,-73.37540,-2.10180,-2.90200,26.92270,-0.5339,-0.5375
2016-12-31,1.58890,0.28390,0.47230,12.22940,5.88640,5.88640,20.60770,-6.85010,-6.06620,0.35670,5.77730,2.96260,123.20230,-3.91770,-28.99660,-2.08710,-2.80560,29.85550,-2.292,-1.9162
2015-12-31,1.90580,0.28680,0.52910,20.16630,15.68990,15.68990,27.18530,8.12120,5.84070,0.52170,7.54020,4.04040,90.33690,5.94620,14.51890,3.13950,4.24060,28.58680,-1.653,-0.5034
2014-12-31,1.74200,0.21730,0.35030,23.01770,19.53480,19.53480,27.96210,15.72460,11.19390,0.72610,8.08080,4.34880,83.93200,15.00960,33.36840,8.53610,11.74760,29.84240,0.5394,0.4576
2013-12-31,1.93900,0.20770,0.33240,21.94800,18.43550,18.43550,27.00480,19.19980,14.87210,0.67460,7.67560,3.93720,92.70550,17.26500,34.99720,10.19820,13.67830,30.32520,2.8552,3.4028
2012-12-31,1.95310,0.21430,0.33360,21.19770,17.15750,17.15750,25.89680,16.67590,13.15570,0.67800,6.87250,3.67640,99.28150,15.08690,35.17020,8.54470,11.85340,26.24850,0.8439,0.2803
2011-12-31,1.94900,0.21420,0.31640,21.26080,16.91130,16.91130,25.86180,16.45210,13.66080,0.66270,6.12810,3.85040,94.79480,14.41770,37.93480,8.19910,11.32970,23.53220,-0.0414,-0.6778
2010-12-31,1.66570,0.14930,0.25800,20.90210,14.44960,14.44960,24.78630,19.24120,15.99810,0.51520,5.54600,3.22200,113.28250,13.52560,35.63170,8.21570,11.50670,23.10360,-0.013,-0.3458
2009-12-31,1.88040,0.18470,0.28500,22.83060,17.09980,17.09980,28.00630,17.32890,13.80500,0.67840,9.38850,3.72900,97.88210,16.45430,24.62260,9.45470,13.41590,16.09120,4.3748,2.402
