,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-09-30,1.09370,0.33610,0.63580,41.71380,22.38020,22.38020,27.67330,20.81100,16.46030,0.55030,5.22180,6.52560,55.93360,19.79650,-63.70810,9.05470,13.14340,27.58880,-1.0403,-0.9654
2021-09-30,1.35000,0.36860,0.67170,41.47290,18.55670,18.55670,23.87040,15.96840,12.62890,0.73790,5.20630,6.13800,59.46560,23.45060,-343.72230,9.41530,14.80660,16.65490,0.8581,0.7796
2020-09-30,1.52220,0.42820,0.88620,41.75750,18.01010,18.01010,23.09800,13.91120,11.70690,0.73350,5.07050,5.99040,60.93120,23.55870,-263.57610,8.69680,13.47050,14.12540,0.2387,0.3089
2019-09-30,1.19460,0.34080,0.69150,42.53760,18.27780,18.27780,22.75200,15.56170,12.55170,0.89630,5.61540,6.15480,59.30360,28.13970,-265.14810,11.35780,18.54980,13.54010,0.2915,0.3056
2018-09-30,1.07380,0.25870,0.52950,42.69300,18.16980,18.16980,22.52410,15.32050,12.65510,0.85380,5.50250,5.75850,63.38440,24.73860,-1029.63000,10.90730,18.33920,14.28800,1.5805,1.3491
2017-09-30,1.63570,0.30200,0.53090,42.13180,18.50110,18.50110,22.66770,15.29740,9.94500,0.77920,5.20810,4.96880,73.45910,19.09920,107.09720,8.55070,13.33170,13.66680,-1.4825,-1.5312
2016-09-30,1.24380,0.34720,0.87100,43.12080,19.26730,19.26730,23.17860,15.94820,11.25880,0.66820,6.83770,5.37650,67.88770,21.25230,57.67720,7.44980,13.87440,11.85140,0.7158,0.8939
2015-09-30,1.28830,0.34540,0.84170,43.12880,26.53700,26.53700,30.06340,23.42910,16.67800,0.73560,7.30510,5.66170,64.46860,31.25000,75.97970,11.49950,20.45580,12.41660,-1.5052,-1.4498
2014-09-30,1.28540,0.25930,0.59250,43.77150,20.28990,20.28990,23.49860,17.99470,12.10740,0.73350,4.84740,3.53320,103.30650,22.01240,172.68520,9.25670,16.30480,14.59510,0.1959,0.2092
2013-09-30,1.44250,0.27450,0.52640,40.34210,15.30670,15.30670,20.63720,12.95550,8.12360,0.99830,7.76620,5.13080,71.13870,19.27600,134.41770,8.36060,13.98500,15.16710,0.8917,0.8591
2012-09-30,1.41960,0.26610,0.50690,40.01310,15.32030,15.32030,20.85450,12.76010,8.06160,1.02490,6.89130,4.89910,74.50410,19.38330,350.17300,8.49780,14.22450,14.42040,-0.1346,-0.1813
2011-09-30,1.44550,0.29070,0.49290,39.45590,17.38090,17.38090,21.03870,14.99050,10.23860,1.01510,6.98330,5.38030,67.84040,23.73240,-1324.86800,10.49410,16.83360,14.27980,-0.0581,-0.2245
2010-09-30,1.42980,0.31540,0.50900,39.57410,16.67860,16.67860,20.55710,13.68410,10.28570,0.92100,6.03940,5.27430,69.20410,20.40800,-237.82200,8.89110,13.97030,13.22190,0.2812,0.2889
2009-09-30,1.54420,0.31470,0.52550,37.60820,15.64020,15.64020,19.25680,12.18780,8.57630,1.01720,6.76120,5.54840,65.78430,20.23890,364.04960,8.91570,13.86970,11.57910,4.0675,3.3676
