,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.62850,0.28240,0.45450,56.14960,19.15560,19.15560,26.63960,19.02730,15.88210,0.58640,3.10090,7.02040,51.99120,18.78610,189.84120,9.31380,13.48130,21.23670,-0.4562,-0.41
2021-12-31,1.84960,0.32440,0.50110,56.96580,19.55890,19.55890,27.77250,19.06210,16.41560,0.57280,3.59450,6.64020,54.96820,19.62860,13094.44000,9.40340,13.26140,20.42080,1.4637,1.6291
2020-12-31,1.71670,0.35950,0.56800,56.64880,15.47910,15.47910,25.09250,14.35510,12.98830,0.47700,2.99340,5.39570,67.64650,13.54730,-80.92310,6.16280,8.67650,18.63280,0.9786,0.6794
2019-12-31,1.44220,0.34740,0.57950,58.52870,14.20510,14.20510,23.65220,12.77900,11.55660,0.47000,3.06560,5.88090,62.06510,11.77920,-41.33870,5.43110,7.68730,17.75940,-0.114,-0.2463
2018-12-31,1.62360,0.38660,0.63690,58.44730,11.93670,11.93670,22.76150,9.39560,7.74410,0.45520,3.34720,5.90080,61.85590,7.59720,-20.34160,3.47460,4.66050,17.49920,0.3746,0.2361
2017-12-31,2.26070,0.46670,0.89790,54.69510,5.71010,5.71010,20.06940,8.14530,1.74150,0.35920,3.44600,5.21810,69.94830,1.13510,-2.45220,0.46300,0.60540,17.83550,1.0249,1.1318
2016-12-31,4.02040,0.49960,1.06220,56.39000,14.51110,14.51110,21.79060,6.77600,6.71370,0.39590,3.73620,6.42030,56.85130,5.13110,12.51320,2.01840,2.56780,14.06580,0.1903,0.1715
2015-12-31,1.54090,0.21590,0.42210,57.13310,14.05050,14.05050,21.26440,15.59910,21.67610,0.49470,3.36550,5.96990,61.14040,12.21980,42.54000,6.31800,9.58190,14.48120,-0.4372,-0.469
2014-12-31,1.29510,0.13550,0.36180,54.47230,12.83650,12.83650,20.48210,12.43640,11.28070,0.49130,3.48770,5.64610,64.64610,7.95320,32.02460,4.17650,6.87520,14.34910,0.2949,0.317
2013-12-31,2.02450,0.11820,0.25970,53.23290,10.85110,10.85110,19.59610,10.38310,13.10480,0.45760,3.41370,4.93150,74.01380,7.86800,20.36890,4.62830,6.93770,16.32130,-3.7387,-3.3386
2012-12-31,2.35870,0.40280,0.76370,53.28610,7.13910,7.13910,21.74280,-1.15490,31.30180,0.28330,2.34620,2.50230,145.86590,0.88390,9.66950,0.35250,0.52790,17.00610,0.1262,-0.0498
2011-12-31,1.53540,0.32930,0.62850,53.20690,7.60970,7.60970,21.82930,5.77380,22.08620,0.35510,3.05000,2.78590,131.01470,4.59100,-96.33260,1.86800,3.07940,15.61800,0.11,-0.1892
2010-12-31,1.29280,0.35490,0.83100,58.29810,17.31060,17.31060,24.77310,16.24500,13.15500,0.58060,4.59910,4.89510,74.56400,20.32130,-87.01410,7.63720,13.10950,14.71580,0.9361,0.9841
2009-12-31,1.78660,0.32700,0.70970,57.06340,20.26910,20.26910,27.06100,23.38320,18.67670,0.58510,4.04590,4.70270,77.61520,24.78000,155.49330,10.92750,16.67700,14.94840,4.6782,3.9779
