,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.14430,0.49100,1.14110,73.96300,16.74540,16.74540,29.86600,13.38860,10.59350,0.22690,8.29270,6.62300,55.11100,7.65950,7.81210,2.31670,3.89900,67.60190,3.2376,1.0139
2021-12-31,1.02280,0.52640,1.20630,79.86250,20.66390,20.66390,35.52210,10.11260,9.84210,0.21670,6.30210,6.06740,60.15720,5.86640,6.41260,1.89020,2.77830,64.15140,1.2745,3.4044
2020-12-31,0.72080,0.51670,1.27030,81.35720,21.67240,21.67240,37.35100,10.07680,8.99070,0.19470,6.41290,6.10770,59.76030,6.00050,6.66710,1.81890,2.90010,59.76490,-2.9639,-4.6394
2019-12-31,0.67950,0.50430,1.18950,79.06000,21.28200,21.28200,34.67470,13.80630,10.68080,0.21650,7.48010,8.73190,41.80050,7.90640,8.88340,2.47940,3.91940,58.75160,0.8736,2.0005
2018-12-31,0.62250,0.50960,1.22990,76.10440,21.59360,21.59360,33.24960,14.45250,11.20210,0.22880,8.23460,7.70580,47.36690,8.20710,9.37270,2.56310,4.02520,56.50670,-2.2657,-2.4423
2017-12-31,0.72150,0.48850,1.07660,78.18500,23.05330,23.05330,34.19760,16.59600,12.67350,0.25010,7.85930,8.98660,40.61620,9.88650,10.25830,3.16980,5.05700,53.74560,-0.5539,-0.3594
2016-12-31,0.88630,0.50740,1.10640,74.42650,23.02280,23.02280,33.09320,16.09110,10.31060,0.25020,9.10910,8.75000,41.71430,8.70260,9.05190,2.58000,4.28700,50.73050,0.3263,-0.5933
2015-12-31,0.81270,0.47900,1.09290,70.39990,19.33250,19.33250,28.33360,14.32210,9.50290,0.27510,10.61710,8.24840,44.25120,9.13410,9.44580,2.61380,4.75920,48.37410,1.5018,-1.0204
2014-12-31,0.98910,0.47850,1.02550,65.06700,17.09890,17.09890,25.38900,12.84930,8.45270,0.29310,12.13170,8.29200,44.01810,8.67700,8.98540,2.47780,4.52530,46.61110,0.9608,1.7235
2013-12-31,0.82260,0.46140,1.01470,67.18470,18.16420,18.16420,26.45300,12.44940,8.59640,0.30390,11.16800,8.28570,44.05170,8.67290,8.99090,2.61270,4.67140,45.40870,-0.1566,-1.8949
2012-12-31,0.87480,0.45890,0.95280,68.10800,19.19100,19.19100,27.02660,14.28450,9.33710,0.29580,11.77880,8.40550,43.42390,9.61330,9.97550,2.76880,5.20220,44.01450,-1.8305,-2.2015
2011-12-31,1.21790,0.46550,0.91640,61.19040,17.37550,17.37550,24.61590,12.89770,8.15610,0.32860,14.04780,9.03650,40.39190,9.28650,9.46780,2.70820,4.87290,43.19340,2.3275,2.6444
2010-12-31,1.45020,0.48640,0.94760,56.81800,15.90990,15.90990,22.31150,11.63980,7.44470,0.36660,16.53450,9.08940,40.15690,9.06790,9.25110,2.75940,4.56910,42.00370,-0.597,0.3789
2009-12-31,1.09320,0.48540,1.01310,52.10250,14.57180,14.57180,20.15810,10.12120,6.66050,0.38510,17.58310,9.13890,39.93940,8.57640,8.75320,2.59720,4.32370,40.56360,8.9251,0.3836
