,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-01-31,0.99200,0.51370,1.06960,29.28350,8.43920,8.43920,10.93160,8.40240,6.55250,1.97000,5.39220,,,54.15140,54.15140,12.90810,26.33460,27.21770,-3.3195,-5.2994
2021-01-31,1.03140,0.44410,0.87810,29.26860,6.98900,6.98900,9.64500,5.92770,4.66860,1.82570,6.21210,,,30.24930,30.24930,8.52330,16.81550,28.82940,7.0218,7.6121
2020-01-31,0.89060,0.48930,0.97180,29.76240,5.96320,5.96320,9.29690,5.36410,4.20040,1.82590,6.10140,,,27.62610,27.62610,7.64160,14.10820,23.46890,2.6011,3.2873
2019-01-31,0.83380,0.47500,0.99810,29.27040,5.45410,5.45410,8.73720,4.87820,3.89750,1.82500,5.61220,,,25.93610,25.93610,7.09610,13.61520,21.81890,-1.4,-3.2882
2018-01-31,0.96080,0.48830,0.97830,29.69030,5.80910,5.80910,9.21420,4.99220,4.00750,1.80420,5.94680,,,24.95920,24.95920,7.21530,12.77230,21.50890,3.2563,1.2865
2017-01-31,0.94360,0.50180,1.16400,30.06360,6.92180,6.92180,10.22040,5.63670,3.89070,1.87730,5.91470,,,24.34040,24.34040,7.12240,12.12700,19.69410,-0.0679,-0.4169
2016-01-31,1.11950,0.47970,0.98480,29.19840,7.49470,7.49470,10.49400,6.67210,4.55780,1.83260,6.07380,,,25.63090,25.63090,8.24850,13.33630,21.51510,2.4383,2.8523
2015-01-31,1.16090,0.47440,0.90910,29.38670,6.24500,6.24500,9.17680,5.03040,-2.25290,1.76380,6.19150,,,17.49660,17.49660,5.94820,9.19610,21.86300,-3.1834,-2.9957
2014-01-31,0.90580,0.41320,0.77460,29.79840,7.25320,7.25320,10.05350,5.78150,2.76520,1.59990,6.04480,,,16.59790,16.59790,6.04670,9.73970,25.64420,2.1309,2.7387
2013-01-31,1.16800,0.46950,1.06580,30.37610,7.61110,7.61110,10.39960,6.89760,4.09130,1.52190,6.45770,12.54940,29.08510,20.02050,20.02050,6.88290,10.62090,25.65940,0.0824,2.9779
2012-01-31,1.15130,0.46400,1.10510,30.85810,7.61750,7.61750,10.66770,6.37800,4.19240,1.49830,6.10080,11.78760,30.96480,18.51340,18.51340,6.28140,9.92280,23.63810,0.7191,-2.7894
2011-01-31,1.70930,0.50190,1.01540,30.87250,7.79340,7.79340,10.88590,6.67010,4.33300,1.54190,6.13280,10.95240,33.32610,18.85450,18.85450,6.68120,9.39090,21.99740,-0.565,-1.1423
2010-01-31,1.62660,0.49620,1.09560,30.25540,7.15000,7.15000,10.24530,5.92440,3.80680,1.46760,6.34950,9.38230,38.90310,16.21160,16.21160,5.58690,8.16670,20.60990,2.065,4.3527
2009-01-31,1.66360,0.56050,1.36760,29.53440,6.77770,6.77770,9.58920,5.44440,3.40890,1.47250,6.82570,8.03410,45.43110,16.14640,16.14640,5.01970,7.09570,18.21680,5.7265,1.1918
