,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,0.99340,0.55690,1.32030,62.32200,16.92520,16.92520,40.91460,13.31180,11.18310,0.19030,3.61570,7.10920,51.34200,8.13050,8.13050,2.20400,3.60280,54.42840,3.3481,1.5888
2021-12-31,0.88290,0.53450,1.22160,69.70030,21.17100,21.17100,41.24810,19.61260,16.26570,0.17290,3.13900,7.48690,48.75160,10.56130,10.56130,2.89020,4.91640,53.32170,-0.9585,-1.8502
2020-12-31,0.88080,0.52330,1.12700,72.30490,21.97260,21.97260,40.76850,18.07160,15.34880,0.17920,2.97170,8.28820,44.03860,9.90910,9.90910,2.84740,4.72400,51.05060,0.0715,-1.1813
2019-12-31,0.49560,0.46530,1.03490,69.97480,19.35810,19.35810,39.91720,15.61530,15.50810,0.18780,3.01290,8.50480,42.91690,10.04490,10.04490,3.01860,5.37090,49.38930,-2.8626,-2.5803
2018-12-31,0.56100,0.46440,0.97490,70.84680,20.96000,20.96000,41.75800,18.00050,13.84480,0.20900,3.65910,9.20540,39.65070,9.91900,9.91900,3.00350,5.31230,47.71280,1.3975,3.502
2017-12-31,0.84840,0.48260,0.96720,72.47630,25.51720,25.51720,42.23000,21.49110,13.70030,0.20950,3.39230,8.58970,42.49290,9.89050,9.89050,2.98460,5.11760,45.93020,0.8162,-0.7004
2016-12-31,0.63590,0.44900,0.87600,69.25960,23.88360,23.88360,41.12330,19.94860,12.63430,0.21860,3.80590,9.74150,37.46870,9.35040,9.35040,2.88380,5.15230,44.33310,-0.6763,-2.2568
2015-12-31,0.61740,0.42320,0.80940,68.49330,24.44900,24.44900,40.84980,19.85180,12.50930,0.23260,3.93420,9.48830,38.46840,9.66620,9.66620,3.03550,5.57560,42.52530,-0.0807,-1.3019
2014-12-31,0.62430,0.39950,0.78280,66.20980,23.23390,23.23390,38.62050,18.45560,11.38710,0.24440,4.60900,8.76680,41.63410,9.37570,9.37570,2.96520,5.63000,40.87060,-0.5176,0.2756
2013-12-31,0.64470,0.39180,0.80410,68.28290,24.49820,24.49820,39.65220,19.41040,11.75450,0.25570,4.21900,6.53030,55.89320,10.13640,10.13640,3.25690,6.16460,39.39360,-0.1875,-1.3917
2012-12-31,0.92820,0.43810,0.83220,69.87130,25.79670,25.79670,36.83750,19.87730,11.55560,0.24680,3.98830,8.89610,41.02930,10.21360,10.21360,3.13160,5.73850,37.38090,0.3506,0.4563
2011-12-31,0.71230,0.43440,0.88960,68.85700,23.03060,23.03060,33.47760,16.63610,10.47310,0.24720,4.45900,7.86480,46.40960,9.04790,9.04790,2.71250,5.11730,35.97920,3.2406,2.2173
2010-12-31,0.70670,0.44650,0.97860,67.17620,22.41580,22.41580,33.40050,15.85730,10.97620,0.25730,5.15700,7.55730,48.29750,9.13460,9.13460,2.78260,5.05570,34.70830,-3.5352,-3.1925
2009-12-31,0.83750,0.50490,1.15340,62.62690,19.53700,19.53700,38.49530,12.51240,2.16670,0.26310,5.47520,7.28770,50.08450,7.46930,7.46930,2.13620,3.69770,33.79510,10.5398,3.5177
