,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-01-31,1.46420,,,39.02910,15.03310,15.03310,18.14360,15.01390,11.42220,1.81150,3.51010,36.93430,9.88240,64.20830,64.73140,20.69180,64.20830,29.35090,4.9873,4.5328
2021-01-31,1.87150,,,31.68360,3.84950,3.84950,8.68980,3.75630,2.85820,1.20860,3.59760,31.85740,11.45730,8.79370,8.85280,3.45450,8.79370,35.54120,-4.6256,-2.173
2020-01-31,1.80730,,,36.24010,12.18010,12.18010,16.17580,12.24850,9.54230,1.52100,3.64610,53.09480,6.87450,37.11410,37.39450,14.51410,37.11410,33.60590,3.066,3.2355
2019-01-31,2.32460,,,35.87090,12.71590,12.71590,16.87680,12.79130,9.80490,2.10470,3.54710,49.32600,7.39980,36.18020,36.48460,20.63690,36.18020,31.07020,3.312,5.1159
2018-01-31,2.63750,,,35.63270,13.34510,13.34510,17.63960,13.37170,9.43550,2.02310,3.45460,59.01090,6.18530,31.29460,31.29460,19.08880,31.29460,29.17070,2.482,1.3126
2017-01-31,2.90220,,,35.99020,13.48840,13.48840,17.82010,13.50670,8.44040,1.90240,3.29190,54.77470,6.66370,26.43240,26.43240,16.05720,26.43240,24.95160,4.2456,2.9583
2016-01-31,3.47070,,,35.27760,12.90220,12.90220,17.10820,12.93130,8.15490,1.75900,3.33400,60.37850,6.04520,22.00020,22.17830,14.34420,22.17830,22.70830,-0.2865,-1.0885
2015-01-31,3.50490,,,35.07120,12.66180,12.66180,16.72690,12.68940,7.93290,1.63440,3.62090,61.81100,5.90510,20.45260,20.61190,12.96590,20.61190,19.43650,1.0503,0.7042
2014-01-31,3.75810,,,35.24520,12.26660,12.26660,16.24640,12.27100,7.59570,1.66630,3.77640,56.76150,6.43040,20.22230,20.22230,12.65650,20.22230,15.61700,1.3727,0.7947
2013-01-31,3.57050,,,35.29660,12.61020,12.61020,16.58420,12.60180,7.77160,1.74100,3.97810,53.48080,6.82490,21.92650,21.92650,13.53060,21.92650,12.29420,0.2237,-0.6736
2012-01-31,3.51970,,,34.72900,11.04610,11.04610,15.32110,11.01300,6.77100,1.85550,4.73870,67.91390,5.37450,20.56840,20.56840,12.56390,20.56840,9.39900,0.6072,0.1606
2011-01-31,2.47550,,,33.27420,8.17160,8.17160,12.63510,8.11970,4.88230,1.99160,4.44250,65.26280,5.59280,17.64580,17.64580,9.72360,17.64580,6.68640,-0.0371,-0.4718
2010-01-31,2.07960,,,30.79640,5.57360,5.57360,10.65770,5.39360,3.21860,2.20860,4.08900,90.73020,4.02290,13.45010,13.45010,7.10870,13.45010,5.03030,1.6423,2.3725
2009-01-31,2.36480,0.26440,0.43290,30.58210,4.26880,4.26880,9.01180,3.90520,2.32960,1.90650,3.52500,59.37410,6.14750,10.31480,10.31480,4.44130,7.58760,4.24260,1.2753,-0.6047
