,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,3.69150,0.27410,0.37760,52.39590,48.24780,48.24780,55.84660,45.54800,29.91240,0.84020,11.23420,19.21990,18.99070,50.13370,68.30330,29.57260,36.39310,40.14740,5.59,5.7492
2021-12-31,1.81080,0.36470,0.57410,36.50960,26.44540,26.44540,40.02750,23.60050,14.02570,0.52830,10.17400,13.15490,27.74630,20.87480,31.93920,10.18180,13.26180,29.07850,7.5683,6.6221
2020-12-31,1.50880,0.39850,0.70690,19.42290,15.10670,15.10670,36.73620,11.22700,7.68670,0.34300,11.57840,15.56230,23.45420,7.71020,13.37880,3.59310,4.63770,26.18780,-1.0712,-0.9906
2019-12-31,1.46470,0.41240,0.70200,25.57730,21.85190,21.85190,40.91500,16.81920,10.74070,0.37710,9.73220,18.96690,19.24400,11.46000,19.74330,5.30730,6.73340,26.09430,0.3886,0.5751
2018-12-31,1.80710,0.45050,0.81980,20.70450,17.29510,17.29510,37.34480,12.35040,6.54780,0.34980,11.36570,18.84680,19.36670,7.46820,12.67020,3.38050,4.10390,25.72050,-0.5702,-0.3271
2017-12-31,2.52590,0.41240,0.70200,10.50850,5.66590,5.66590,27.04600,-3.02660,8.66830,0.30680,13.44000,13.45280,27.13200,6.73250,10.43360,3.34250,3.95570,28.65140,4.3262,11.8145
2016-12-31,3.87030,0.47090,0.89000,22.87650,3.74490,3.74490,22.14380,-6.13300,-7.51700,0.24350,8.38350,15.61440,23.37590,-2.43380,-3.81000,-1.04420,-1.28770,27.84900,-2.4653,-1.4838
2015-12-31,0.92760,0.55790,1.26210,35.90990,27.69270,27.69270,38.83470,24.55900,16.24880,0.33970,8.60120,16.13480,22.62190,16.73130,36.75510,5.78730,7.39620,18.82170,-0.4234,-3.8258
2014-12-31,2.58290,0.50110,1.00440,37.48680,49.88400,49.88400,58.16990,46.11010,29.30640,0.42140,14.61310,24.76760,14.73700,31.42700,57.95060,12.76860,15.67920,18.92020,0.5802,-3.6835
2013-12-31,3.17530,0.36290,0.56970,46.03360,44.05170,44.05170,51.55170,40.36200,26.75220,0.51270,10.77110,23.71030,15.39420,28.18480,45.85650,14.35460,17.95580,19.47570,-2.388,-3.5628
2012-12-31,2.95470,0.20300,0.25550,51.00430,48.48300,48.48300,55.36040,46.35490,30.28670,0.60040,10.76180,28.07730,12.99980,30.61670,45.60310,18.91830,24.40180,19.95900,1.4037,0.388
2011-12-31,1.74420,0.24700,0.32800,47.48520,45.76170,45.76170,52.58700,43.38540,25.24150,0.67950,10.52700,22.63510,16.12540,35.69910,61.39310,19.62230,26.88260,15.08050,2.2871,2.4759
2010-12-31,1.41410,0.30590,0.44190,29.74780,22.59020,22.59020,32.54730,17.34430,8.80710,0.45290,10.30520,16.59690,21.99210,9.94050,18.60360,5.03430,6.89940,12.44170,0.8811,1.0626
2009-12-31,2.67420,0.00270,0.00270,32.18060,26.06200,26.06200,29.93410,26.66770,14.01630,1.04550,8.51300,15.58180,23.42470,25.70350,25.71670,17.97670,25.63440,7.18510,2.7715,1.8512
