,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-11-30,0.70650,0.81890,4.88970,6.99380,-35.98780,-35.98780,-15.88590,-49.96710,-50.07400,0.23530,26.44160,30.80510,11.84870,-86.26840,-114.33400,-11.78660,-15.61840,5.61160,2.2436,1.0159
2021-11-30,0.97360,0.70130,2.73600,-112.94550,-371.59330,-371.59330,-245.54510,-499.05660,-497.95600,0.03580,11.41290,7.75610,47.05980,-78.22970,-91.49650,-17.81080,-23.37100,10.69010,4.4714,5.812
2020-11-30,1.21610,0.51840,1.31140,-12.20730,-158.44500,-158.44500,-116.26450,-183.25290,-182.94910,0.10440,18.74030,20.49450,17.80970,-49.79810,-55.14490,-19.09950,-23.98030,18.90980,-16.0421,-12.4743
2019-11-30,0.22560,0.27610,0.45350,38.14170,15.73590,15.73590,26.21370,14.69390,14.35770,0.46220,30.16860,46.90320,7.78200,11.78400,14.04670,6.63370,8.53030,37.08330,0.0963,-2.9791
2018-11-30,0.24170,0.24420,0.42230,41.34850,17.60500,17.60500,28.28770,16.98530,16.69400,0.44530,24.60890,52.74020,6.92070,12.89940,15.50000,7.43610,9.74950,35.11930,0.4748,-0.1969
2017-11-30,0.18140,0.22410,0.37970,40.02860,16.04230,16.04230,26.58480,15.22560,14.88290,0.42940,27.13440,56.12180,6.50370,10.76150,12.99820,6.39070,8.35020,33.72700,0.4679,0.4714
2016-11-30,0.23880,0.26870,0.41590,42.74820,18.73820,18.73820,29.34290,17.25550,16.95650,0.42150,29.13980,54.99660,6.63680,12.29810,15.09340,7.14750,8.99380,31.12540,1.0384,-0.081
2015-11-30,0.35240,0.23770,0.36970,39.88160,16.38030,16.38030,26.72780,11.44840,11.18110,0.40050,28.62730,51.86140,7.03800,7.39140,9.03200,4.47790,5.63430,30.79150,1.4257,1.7469
2014-11-30,0.21500,0.23320,0.37550,34.39310,11.15590,11.15590,21.46190,7.71220,7.65550,0.40270,29.85960,47.84340,7.62910,5.02400,6.13920,3.08250,3.85210,31.15060,0.7613,0.171
2013-11-30,0.28820,0.24790,0.38930,31.12710,8.59860,8.59860,18.88590,6.78700,6.82580,0.38540,28.46260,38.16300,9.56420,4.29630,5.26080,2.63070,3.23140,31.64430,-0.2024,0.0564
2012-11-30,0.24810,0.23050,0.37200,32.90860,10.67480,10.67480,20.60200,8.46440,8.43840,0.39280,26.46150,56.97040,6.40680,5.42440,6.67660,3.31450,4.17400,30.83630,-0.9233,-0.4408
2011-11-30,0.21490,0.25260,0.39250,34.78760,14.27850,14.27850,23.91570,12.10660,12.10660,0.40880,27.53740,60.04940,6.07830,8.02280,9.96870,4.94860,5.99660,30.67180,0.0302,1.0592
2010-11-30,0.21620,0.25810,0.40660,37.16220,16.22090,16.22090,26.00730,13.67750,13.67060,0.38590,28.41250,58.34270,6.25610,8.58840,10.75530,5.27610,6.37200,29.15320,0.5862,0.3442
2009-11-30,0.30560,0.29220,0.45590,37.54090,16.00300,16.00300,25.72810,13.41750,13.29870,0.36540,26.27190,37.18230,9.81650,8.12200,10.38160,4.85950,5.74900,28.00380,4.1567,-0.0473
