,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-09-30,1.81250,0.28410,0.42000,12.51460,8.27670,8.27670,10.59650,7.78690,6.07710,1.44710,8.45380,20.67600,17.65330,16.40000,106.66450,8.82380,11.74070,55.03060,-3.1184,-5.0043
2021-09-30,1.55290,0.31690,0.52360,13.87070,9.34350,9.34350,12.05130,8.58890,6.47620,1.29580,9.24760,19.60380,18.61890,17.13900,389.31300,8.42770,11.70840,48.91510,-0.0931,-0.1206
2020-09-30,1.79450,0.41220,0.73700,12.46730,6.96540,6.96540,9.83670,6.16880,4.77250,1.25330,9.79550,22.12350,16.49830,13.46030,-90.55530,6.01060,7.91150,42.15340,3.7476,3.9026
2019-09-30,1.26790,0.41090,0.84660,11.84290,6.53220,6.53220,9.34320,5.59840,4.66930,1.28820,9.51460,19.51450,18.70400,14.14080,-52.62740,6.05440,8.33050,38.50820,-1.1637,-1.3516
2018-09-30,1.13060,0.38330,0.77070,12.72350,7.41290,7.41290,9.76730,6.69630,7.41540,1.37590,9.95050,23.24550,15.70200,23.20660,-80.63470,10.21330,14.31190,35.00270,1.0055,0.6427
2017-09-30,1.55210,0.46820,0.96630,13.23050,7.63460,7.63460,9.62360,6.86880,4.63670,1.36320,10.24950,22.84180,15.97950,16.83870,-35.50320,6.33510,8.95450,28.69290,0.0602,-1.047
2016-09-30,1.76970,0.39180,0.65240,12.73560,7.68150,7.68150,9.59300,7.04430,4.79380,1.64850,11.78040,23.91760,15.26070,18.41230,-83.23160,7.92030,11.19820,26.65930,0.7413,1.0271
2015-09-30,1.52220,0.38100,0.68930,9.46750,5.24250,5.24250,6.96110,4.64310,2.94880,1.80130,13.01460,25.53890,14.29190,12.61080,-57.49180,5.32890,7.80560,25.08010,2.9865,2.655
2014-09-30,1.63840,0.45840,0.91850,7.14480,3.80520,3.80520,5.21550,3.33160,2.29910,1.56870,10.65820,22.31590,16.35600,9.61370,-27.81030,3.57320,5.20710,23.68090,-0.3441,-0.5599
2013-09-30,1.86180,0.23310,0.38630,6.85980,4.00010,4.00010,5.51000,3.65680,2.26330,2.82290,11.36530,22.96190,15.89590,13.60500,20.22420,6.96390,10.43310,18.11920,0.3723,0.7167
2012-09-30,1.90920,0.24090,0.40250,6.62530,3.89050,3.89050,5.40010,2.91940,1.76370,2.77870,10.98790,23.98770,15.21620,10.16220,15.26600,5.16140,7.71450,16.83010,0.4555,0.2827
2011-09-30,2.01350,0.27090,0.38380,6.85250,4.02410,4.02410,5.60380,3.36540,2.34140,2.89330,11.53340,24.24830,15.05260,12.98150,20.25250,6.66610,9.46520,15.36490,-1.0258,-1.2667
2010-09-30,1.81450,0.29100,0.48760,8.84280,5.47310,5.47310,7.32330,4.23140,2.74360,2.64420,11.39670,23.73120,15.38060,14.70870,24.34760,7.11500,10.42800,13.79580,1.1978,0.7358
2009-09-30,2.19520,0.42370,0.78470,4.50490,-0.80510,-0.80510,3.21300,-2.03340,-2.04840,2.52040,12.69340,24.27640,15.03520,-12.41260,-23.63560,-5.19110,-7.15310,11.78460,2.5806,1.5914
