,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,0.54880,0.46930,0.98980,51.79690,21.17190,21.17190,32.94790,17.36980,13.27080,0.27400,14.59780,10.43480,34.97920,8.17400,25.38690,3.74580,4.33760,14.28760,-0.3193,-0.1813
2021-12-31,0.65780,0.49000,1.04380,60.90910,17.55570,17.55570,30.87900,13.35940,10.74050,0.23590,11.55340,10.31040,35.40130,5.79560,17.91070,2.62720,2.95550,14.07830,0.5084,-0.2715
2020-12-31,0.63130,0.50230,1.08950,78.24790,13.33330,13.33330,33.02560,5.64960,1.01710,0.16260,7.31320,9.04870,40.33720,0.56540,1.88800,0.25010,0.28140,14.06110,-0.0866,0.6258
2019-12-31,0.63490,0.48360,1.00900,75.29720,36.89150,36.89150,55.77260,23.96090,16.57960,0.17810,8.79510,9.57870,38.10550,6.56870,22.48220,3.01930,3.39240,15.04940,-0.1785,0.1012
2018-12-31,0.75720,0.49570,1.08090,68.74290,26.82410,26.82410,43.73590,17.71780,10.47090,0.17930,11.48310,9.44190,38.65740,5.55730,19.81210,2.43320,2.80280,15.26460,0.2125,0.3098
2017-12-31,0.43920,0.49920,1.07740,68.29620,25.74970,25.74970,42.69250,15.76800,0.19700,0.17340,10.24760,8.49660,42.95840,0.63490,2.26100,0.28210,0.31790,15.84220,-0.0704,-0.1551
2016-12-31,0.54510,0.51770,1.15080,73.74020,27.09450,27.09450,44.46320,12.54400,4.22730,0.16260,9.60500,8.42450,43.32590,2.07170,7.72610,0.89780,0.99920,15.60560,-0.2891,1.124
2015-12-31,0.69470,0.54500,1.22100,71.81840,16.98950,16.98950,41.35940,5.36000,1.57610,0.17130,9.97300,10.62950,34.33830,0.58750,2.58000,0.24730,0.26730,15.88130,-1.5061,0.1847
2014-12-31,0.58980,0.53800,1.24370,61.30900,27.41280,27.41280,40.26250,19.04970,6.32320,0.19540,13.67760,9.88790,36.91390,7.09640,32.70420,2.94160,3.27820,16.19940,-0.05,-1.3868
2013-12-31,0.63670,0.54510,1.27960,62.66530,28.35820,28.35820,41.47120,24.43500,8.47900,0.18710,12.21630,8.17550,44.64570,9.53160,200.74460,3.58580,4.33640,27.44310,1.9049,0.2851
2012-12-31,0.70280,0.57040,1.42740,69.34720,26.00020,26.00020,40.52940,13.46640,3.15850,0.14610,8.17380,7.48160,48.78620,4.99590,-171.26600,1.76420,2.14620,23.27000,0.2497,0.6252
2011-12-31,0.36720,0.62620,2.01390,58.73100,17.91520,17.91520,31.75120,10.19770,7.47830,0.25860,19.05810,8.69040,42.00050,5.24040,19.44570,1.46170,1.95860,10.66540,1.8242,0.0077
2010-12-31,0.49040,0.61800,1.85340,55.36170,14.42940,14.42940,28.24760,2.92920,-0.52220,0.27160,38.09780,8.08320,45.15550,0.74950,1.89970,0.22140,0.28630,,0.0,0.0
2009-12-31,0.59520,0.59950,1.58390,57.29420,19.58470,19.58470,34.55990,15.30090,6.88920,0.26050,42.67730,7.84150,46.54700,8.73700,20.11980,2.80190,3.49910,,0.0,0.0
