,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,2.03750,0.31040,0.47190,43.97680,9.28270,9.28270,22.79980,6.85930,5.31920,0.40140,4.46730,5.73820,63.60870,3.71100,-20.43940,2.12600,2.55920,65.40260,-1.0639,-1.192
2021-03-31,2.09680,0.29780,0.42410,43.22100,17.64650,17.64650,24.70150,16.65420,12.78830,0.47270,5.60010,5.09930,71.57900,10.19850,-1203.11700,6.03650,7.16110,45.59260,1.1328,0.8103
2020-03-31,2.43050,0.25180,0.33660,43.55140,17.71910,17.71910,24.22650,16.45570,13.45010,0.55710,6.49190,5.16790,70.62780,11.93200,82.12170,7.49620,8.92720,40.25020,0.5834,0.2817
2019-03-31,2.26510,0.27080,0.37140,42.23270,14.77350,14.77350,22.89380,13.26410,10.91670,0.54840,7.71780,4.92570,74.10150,9.56580,118.00160,6.00710,6.97510,37.69420,0.9733,0.7246
2018-03-31,2.48370,0.29030,0.40900,41.70790,15.26270,15.26270,22.06930,13.54900,11.10360,0.50380,7.42350,4.96150,73.56660,9.06420,515.81750,5.60780,6.43290,37.96360,0.4133,0.4593
2017-03-31,2.66730,0.34470,0.52610,39.27700,8.65780,8.65780,18.09220,7.06710,4.20880,0.53060,8.01940,5.40440,67.53770,3.93700,-75.69330,2.24660,2.57980,33.07950,1.3481,1.1601
2016-03-31,2.42760,0.34030,0.51590,39.99890,9.51090,9.51090,15.93140,7.67760,4.94750,0.41870,6.96750,4.74790,76.87540,3.67190,-46.29130,2.08710,2.42220,35.36890,-0.5199,-0.8777
2015-03-31,2.54270,0.36650,0.57850,41.84820,12.27990,12.27990,17.22740,11.28600,7.29970,0.88220,6.69060,5.68810,64.16950,12.57990,63.41000,6.43990,7.96970,17.99160,0.5888,0.5484
2014-03-31,2.65120,0.32150,0.47390,40.04450,12.74810,12.74810,17.41140,11.61200,7.97920,0.85960,6.26910,5.17160,70.57810,12.43150,44.09830,6.85910,8.43420,17.65780,-0.3627,-0.2435
2013-03-31,2.80550,0.34200,0.51990,41.36510,16.16810,16.16810,20.76460,15.12070,10.65160,0.85280,6.09680,5.44290,67.05970,16.89340,65.95470,9.08390,11.11520,16.11630,1.3382,0.9835
2012-03-31,2.34160,0.20340,0.25530,40.40810,15.80290,15.80290,20.27440,15.00620,9.67540,1.00080,5.31570,5.01850,72.73070,16.54560,28.07190,9.68310,13.18100,14.24950,0.5757,0.7114
2011-03-31,2.04730,0.21030,0.26630,36.95080,7.05720,7.05720,11.56170,6.11360,4.24570,0.84630,4.54920,4.43510,82.29800,6.50020,10.91080,3.59330,5.13340,13.33960,-1.828,-2.4043
2010-03-31,2.92430,0.21770,0.27830,42.86930,16.19680,16.19680,20.66660,15.25090,10.21420,1.01560,5.93180,5.85160,62.37660,17.02690,28.60010,10.37360,13.31960,12.73900,0.97,0.6428
2009-03-31,2.73790,0.22630,0.29240,40.56460,13.78480,13.78480,18.31090,12.82110,8.52390,1.06700,5.92690,5.44600,67.02210,15.41220,26.80180,9.09540,11.92510,12.28640,2.8156,2.4532
