,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.47340,6.38190,-1.19890,36.33570,16.92530,16.92530,18.81840,12.62540,9.96800,2.83180,35.41190,17.62060,20.71440,-10.79630,-10.76600,28.22730,58.10500,-118.26840,-4.1882,-2.9686
2021-12-31,1.45670,6.22860,-1.20450,38.74450,17.91010,17.91010,19.75590,14.35970,11.71500,2.60640,39.06350,17.06590,21.38770,-12.12640,-12.08330,30.53370,63.40400,-116.48500,2.403,2.1398
2020-12-31,1.84650,5.04650,-1.24800,38.72560,17.62380,17.62380,19.33750,13.48250,11.93220,2.62730,37.83450,16.83600,21.67970,-14.88590,-14.81830,31.34930,60.23640,-84.91320,3.1002,2.6139
2019-12-31,1.73550,6.21250,-1.20450,38.75620,17.39280,17.39280,19.18010,13.33700,11.07310,2.61830,41.85200,17.21100,21.20740,-11.73120,-11.67960,28.99290,61.14930,-87.73200,2.7572,3.5823
2018-12-31,1.49300,7.66990,-1.16170,37.94730,16.65340,16.65340,18.45070,12.48750,10.54430,3.78330,46.33360,18.05910,20.21150,-11.90730,-11.84910,39.89180,79.41990,-74.18420,1.9391,1.1099
2017-12-31,1.45570,8.08450,-1.15300,31.06160,18.69570,18.69570,20.68080,14.35280,9.96800,3.33190,48.09660,16.05270,22.73770,-10.15960,-10.10270,33.21230,71.97640,-63.76480,1.2995,0.629
2016-12-31,1.22830,8.08360,-1.16180,31.04760,18.36270,18.36270,20.16480,13.93890,8.68220,3.45200,42.43140,16.44370,22.19690,-11.40000,-11.30360,29.97060,80.75240,-39.15060,0.6038,0.4402
2015-12-31,1.60280,5.72250,-1.24470,30.81990,18.29160,18.29160,20.31400,13.81510,8.69780,2.77120,41.59940,16.84520,21.66790,-10.70900,-10.61410,24.10330,50.57300,-36.12210,1.8758,2.0357
2014-12-31,1.61280,5.33770,-1.23100,29.83030,17.32150,17.32150,19.40460,12.97120,8.15450,3.34350,36.87190,16.84050,21.67390,-13.33270,-13.15680,27.26450,57.83260,-21.95140,0.0177,-0.3529
2013-12-31,1.38070,6.80920,-1.19090,30.46090,17.41240,17.41240,19.18120,12.49010,7.93380,3.43110,41.33270,17.03760,21.42320,-11.08240,-10.94160,27.22200,64.37960,-23.13480,0.3722,0.1179
2012-12-31,1.33450,7.64700,-1.16870,29.86930,16.82110,16.82110,19.07120,10.79500,6.69620,3.50990,37.89640,17.83620,20.46400,-8.41560,-8.31230,23.50330,55.93870,-23.71610,0.5058,0.3575
2011-12-31,1.65760,6.02740,-1.19970,28.47830,15.68490,15.68490,17.51470,10.15660,6.37700,3.43820,38.48860,18.94720,19.26410,-8.70940,-8.59120,21.92540,43.78550,-20.95110,0.3727,0.4486
2010-12-31,1.63890,6.03030,-1.19950,27.91970,14.49510,14.49510,16.52510,8.84500,5.59660,3.40880,41.94030,19.53610,18.68340,-7.26200,-7.15930,19.07770,36.53010,-20.13090,0.3588,0.3168
2009-12-31,1.27000,7.55680,-1.19060,27.56130,13.49730,13.49730,15.89640,9.65220,5.67950,3.09430,39.28470,18.40830,19.82800,-6.03670,-5.95730,17.57400,39.58130,-22.55300,1.7513,1.4203
