,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.16210,0.43460,0.98380,20.19850,11.36110,11.36110,15.86960,9.23440,7.49530,0.72130,4.45780,8.28500,44.05530,15.20250,219.88950,5.42710,8.59520,44.09410,-4.0027,-4.7828
2021-12-31,1.56380,0.43250,0.89130,23.86410,17.49710,17.49710,22.63270,10.32840,8.18060,0.67500,5.30320,6.63040,55.04960,14.97930,110.44590,5.58670,8.50000,44.89710,1.1496,-0.1652
2020-12-31,1.73750,0.46310,0.91980,23.30930,8.74540,8.74540,15.51990,6.25520,5.64140,0.52680,4.71210,5.59270,65.26320,8.00590,-328.18790,3.04050,4.29810,44.97430,-0.1999,0.0109
2019-12-31,1.85630,0.48190,0.95860,24.09150,12.07810,12.07810,18.66710,9.72720,8.18510,0.57930,4.23530,6.74400,54.12220,12.63260,-185.85370,4.76010,6.54470,44.37190,0.0614,0.6094
2018-12-31,1.81790,0.50200,1.04930,24.42120,15.28910,15.28910,21.23930,12.90510,10.63940,0.63460,4.84650,6.84490,53.32430,18.44170,-140.05170,6.77710,9.18410,42.06780,-0.5438,0.1427
2017-12-31,1.58580,0.52870,1.19340,24.74610,16.02260,16.02260,22.16990,13.49880,14.49370,0.59680,4.76210,6.88960,52.97830,25.32850,-97.74650,8.67550,11.93770,38.34420,2.0087,1.6044
2016-12-31,1.59670,0.57800,1.43100,26.16560,15.41960,15.41960,21.85840,11.64520,9.48050,0.58280,4.73720,7.43850,49.06920,18.64150,-36.83530,5.55740,7.86700,31.46720,-1.5082,-1.1246
2015-12-31,1.39980,0.62060,1.74290,26.74130,14.34490,14.34490,20.26330,11.70190,8.78940,0.61930,4.77890,9.29480,39.26930,21.23850,-27.13700,5.48140,8.05810,27.21270,1.3573,0.8701
2014-12-31,1.56920,0.66880,2.10280,23.31270,12.19690,12.19690,16.92030,10.39150,7.88290,0.59280,4.84160,7.93920,45.97460,21.03060,-19.86320,4.69760,6.96620,24.15930,1.1963,0.444
2013-12-31,1.93200,0.52330,1.09780,29.68980,19.91440,19.91440,24.54550,17.95720,12.45990,0.78940,5.20090,8.59380,42.47270,30.24520,-215.83790,9.89450,14.41750,25.42380,0.7221,0.7882
2012-12-31,1.97870,0.61210,1.57960,21.74770,9.87410,9.87410,14.31750,8.01040,5.39370,0.69190,5.03170,8.12640,44.91550,14.63010,-30.23890,3.78310,5.67440,19.67580,3.1978,3.302
2011-12-31,2.06640,0.43190,0.84060,21.85850,13.05380,13.05380,16.85710,12.27360,8.99970,1.16070,7.20030,10.19600,35.79830,31.93060,43.54380,9.81570,18.14110,13.88450,0.4772,-1.0878
2010-12-31,1.91310,0.49550,0.98590,24.97430,14.44710,14.44710,19.24000,10.61280,7.27490,0.97590,7.20890,8.64200,42.23550,25.69150,33.38660,6.98300,12.96120,11.51090,-1.2731,-1.0027
2009-12-31,2.16880,0.51460,1.06010,23.47590,7.84800,7.84800,14.08100,5.77800,3.09370,0.79710,6.33520,11.59890,31.46840,10.17850,12.85480,2.79240,4.94060,10.45110,5.1635,3.2016
