,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.56760,0.26730,0.40710,42.60790,3.70160,3.70160,24.37440,12.31960,12.70970,0.34630,2.73650,15.25620,23.92470,7.76190,11.50600,4.40250,5.68700,24.96640,-3.4589,-4.564
2021-12-31,2.13230,0.26000,0.39940,55.44520,24.62040,24.62040,39.54240,27.46380,25.14170,0.46920,3.26740,8.35610,43.68050,20.82800,32.48640,11.79770,15.41340,23.43760,-1.2725,-2.8278
2020-12-31,1.90870,0.29490,0.44920,56.00830,30.40830,30.40830,46.12610,32.20620,26.83940,0.50860,4.06490,11.48140,31.79050,25.78910,46.40000,13.65140,18.18330,19.95030,1.0645,1.2739
2019-12-31,1.40020,0.24620,0.37420,58.55620,30.61910,30.61910,45.66250,33.43010,29.24760,0.52710,3.41090,9.39610,38.84580,27.15730,52.09770,15.41710,20.47230,18.06620,1.1492,0.7539
2018-12-31,1.73140,0.25180,0.35350,61.73360,32.90990,32.90990,45.73310,32.91130,29.71570,0.55370,3.73790,10.53970,34.63090,28.23520,55.09240,16.45240,21.12460,16.51090,1.6879,0.8946
2017-12-31,1.69340,0.26620,0.38850,62.29670,28.75990,28.75990,41.71220,32.42780,15.29770,0.50920,3.38870,11.19330,32.60870,13.91070,30.11130,7.78990,10.20780,14.72560,0.0995,-0.3622
2016-12-31,1.74900,0.23770,0.38180,61.01170,22.11430,22.11430,35.23160,21.78260,17.37080,0.52400,4.16960,12.66250,28.82530,15.57700,24.19720,9.10290,11.87450,14.00130,0.5874,0.1101
2015-12-31,2.44920,0.24700,0.37110,62.64840,25.29490,25.29490,41.03150,25.67430,20.63050,0.54560,4.00150,11.56360,31.56450,18.69530,24.92360,11.25580,14.07770,12.92800,-0.1524,0.3492
2014-12-31,1.73190,0.17750,0.24440,63.73550,27.46910,27.46910,42.77070,28.28170,20.94860,0.60790,4.74160,12.62030,28.92170,20.95050,28.85740,12.73560,17.23100,11.76600,-0.0377,0.0651
2013-12-31,2.36470,0.18430,0.23080,59.80310,23.31900,23.31900,38.55770,23.92620,18.25150,0.57070,5.07840,14.71470,24.80520,16.51330,22.58590,10.41600,13.46940,11.72860,0.4164,0.452
2012-12-31,2.43120,0.20420,0.26260,62.14920,27.44230,27.44230,41.54400,27.88290,20.63140,0.63240,4.26490,13.91630,26.22830,21.49290,31.21280,13.04670,17.10470,10.35660,-0.2144,-0.3622
2011-12-31,2.15100,0.13370,0.15970,62.51410,32.36540,32.36540,43.59530,32.92840,23.96710,0.75930,4.94190,14.79430,24.67180,28.18930,42.58640,18.19770,24.42120,9.18220,0.9436,-0.1314
2010-12-31,3.38920,0.04030,0.04280,65.31190,35.73340,35.73340,46.36550,36.78110,26.27970,0.69040,4.02770,15.21560,23.98860,23.19240,26.03150,18.14330,22.25720,8.96930,0.9518,0.8374
2009-12-31,2.78710,0.04680,0.05330,55.68650,16.25820,16.25820,30.64030,16.23820,12.43770,0.66160,5.30360,15.45400,23.61840,10.47620,11.71850,8.22860,9.98560,7.55100,1.9787,1.1789
