,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,0.71770,1.22090,-6.83300,64.10180,38.55550,38.55550,42.29900,36.62870,28.41130,0.51490,1.15330,6.67830,54.65460,-150.95860,-29.13630,15.44560,33.35320,-4.07100,-0.7154,-0.9295
2021-12-31,0.92010,1.49520,-3.38770,68.06240,41.31510,41.31510,44.49290,38.94920,28.92220,0.76060,1.15020,7.97080,45.79210,-118.29920,-54.84020,23.51660,58.58220,-5.29490,1.3783,1.2849
2020-12-31,1.09570,1.60620,-2.96640,66.65160,40.66360,40.66360,44.08240,38.17180,28.00590,0.64030,0.99770,7.62940,47.84150,-80.82020,-46.15880,19.17220,48.99360,-6.82620,-0.1868,-0.0256
2019-12-31,1.08930,1.56280,-3.23420,64.72740,35.33300,35.33300,38.56740,33.12200,24.04970,0.69520,1.13840,8.01860,45.51940,-80.50840,-43.98410,18.02450,45.30690,-6.16940,0.3894,0.7653
2018-12-31,1.13090,1.66140,-2.95740,63.68610,38.40340,38.40340,41.74180,36.02030,26.64980,0.74430,1.22190,8.31230,43.91090,-77.15800,-41.00760,20.81860,51.03470,-6.90800,0.3566,0.4299
2017-12-31,1.35280,1.48470,-3.35670,63.71230,40.28450,40.28450,43.32820,36.83390,20.94410,0.66910,1.18460,7.69070,47.45970,-61.98440,-31.19340,14.75750,30.04640,-6.58630,0.531,0.2898
2016-12-31,1.06930,1.72900,-2.66670,64.80800,40.85820,40.85820,43.64250,37.18940,26.03710,0.72410,1.04150,7.62650,47.85970,-66.51380,-35.03430,19.67380,48.49170,-7.02600,0.1301,-0.0057
2015-12-31,1.02720,1.83320,-2.48170,23.58200,14.37330,14.37330,15.39350,13.00940,9.26690,2.17660,6.66580,26.60480,13.71940,-61.27570,-32.68570,20.70920,51.05270,-7.40700,0.1356,0.2521
2014-12-31,1.02460,1.71240,-2.62920,24.13180,14.60810,14.60810,15.71790,13.29490,9.31140,2.27660,7.07340,20.00650,18.24410,-68.35670,-33.92100,21.76370,48.69640,-7.24220,-1.3066,-1.303
2013-12-31,0.98750,1.35350,-4.41150,25.99930,16.88760,16.88760,17.98970,15.67180,10.65990,2.09680,6.01480,20.77060,17.57290,-141.05830,-48.20260,23.18700,49.86200,-3.94840,0.6805,0.5647
2012-12-31,0.97500,1.21770,-7.24130,27.13940,17.91250,17.91250,19.07280,16.80260,11.30850,2.05450,6.30120,21.56400,16.92640,-290.23460,-54.90310,24.30050,63.19640,-1.90730,-0.4076,-0.5226
2011-12-31,1.00440,0.96420,33.65700,26.74530,17.47570,17.47570,18.77640,16.42780,11.18850,2.15130,6.88760,23.85070,15.30360,1611.43400,-67.91340,25.01970,57.73460,0.31930,0.8524,0.7303
2010-12-31,1.07440,0.77270,4.19580,25.83700,16.54040,16.54040,17.91680,15.24670,10.67150,1.93190,6.03800,22.50350,16.21970,190.64330,-74.23030,21.39230,43.33350,2.18280,1.0801,1.0598
2009-12-31,1.31350,0.68990,2.50870,25.79410,16.17270,16.17270,17.54670,14.88890,10.21590,1.79670,5.00350,20.03870,18.21470,106.62330,-100.59880,18.96270,33.06250,3.25620,4.0431,3.6764
