,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-10-31,2.46880,0.30380,0.43760,17.37480,10.53560,10.75380,12.86270,10.25860,8.02630,0.93630,5.99870,14.24240,25.62770,13.26520,123.27730,7.51660,9.23500,13.80390,0.2355,0.1505
2021-10-31,2.08230,0.32210,0.47630,16.93200,9.85930,10.27880,12.28480,9.89070,7.98190,0.89680,6.90790,12.59520,28.97940,13.02800,400.52940,7.16070,8.83220,12.86540,-0.234,0.0145
2020-10-31,2.37980,0.13980,0.20270,19.00370,11.45050,11.82080,13.96240,11.60170,9.45090,0.96970,7.25460,12.91690,28.25760,14.12610,33.13570,9.16760,12.15150,11.91050,0.3708,0.1724
2019-10-31,2.13690,0.04050,0.04220,19.84400,12.59580,13.00860,14.74810,12.73740,10.30610,1.17120,7.30330,15.98010,22.84090,16.52420,40.62810,12.07480,15.85530,11.08640,-0.5902,-0.3622
2018-10-31,1.80000,0.10030,0.11150,20.73680,12.36120,12.97900,14.85560,12.37500,10.60310,1.17240,7.85260,15.79280,23.11180,18.06630,60.14800,12.43610,16.25420,10.49330,0.3654,0.0705
2017-10-31,1.91500,0.04820,0.05060,21.77950,13.92680,14.35860,15.78930,13.94760,9.23630,1.31420,7.78580,14.30870,25.50900,17.14890,47.24840,12.14330,16.32280,9.34800,0.0005,0.0566
2016-10-31,1.92740,0.05320,0.05620,22.66220,13.90180,14.30800,15.70410,13.83160,9.34610,1.49500,7.47200,15.62230,23.36410,20.00530,51.96610,13.97970,18.94150,8.42300,0.0836,-0.1439
2015-10-31,1.69930,0.05880,0.10870,19.52300,11.52130,11.77920,13.45200,11.41150,7.40610,1.50880,7.50580,15.14150,24.10600,17.17560,46.60400,11.19350,16.16560,7.57250,0.4516,0.4949
2014-10-31,2.23400,0.06470,0.06920,16.79840,9.99990,10.18870,11.58460,9.89830,6.46910,1.70760,7.35030,14.66660,24.88660,16.77790,33.10240,11.10830,15.69180,6.85110,0.2019,0.1052
2013-10-31,2.61150,0.07010,0.07540,16.14340,9.20960,9.44400,10.87060,9.12410,6.01270,1.78030,7.58160,15.86880,23.00110,15.98260,26.45070,10.78290,14.86230,6.28950,0.2173,0.2761
2012-10-31,2.95140,0.08130,0.08850,16.18160,9.29050,9.76060,11.21240,9.21350,6.07540,1.80340,7.25790,15.72240,23.21540,17.87520,24.38270,11.06410,16.42190,5.36970,0.0609,-0.0065
2011-10-31,2.56780,0.08590,0.09400,16.89800,9.40180,9.74070,11.31340,9.10490,6.00620,1.86010,7.40660,16.26070,22.44680,18.01610,25.26220,11.29010,16.46830,5.03820,0.0051,-0.0082
2010-10-31,1.68740,,0.14540,17.15540,8.95440,9.13620,10.87550,8.64940,5.47850,1.78120,7.53620,16.43070,22.21450,16.61140,24.43480,9.86150,16.61140,4.52440,-0.1342,-0.1213
2009-10-31,2.29880,0.14150,0.16480,16.81860,8.21250,8.28590,10.23180,8.08350,5.24690,1.76970,7.52360,17.54990,20.79790,16.28650,25.37780,9.37090,13.98270,3.97530,1.031,0.8613
