,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,0.99090,0.25930,0.51640,67.25510,22.88220,23.68900,31.03020,22.88220,18.89660,0.50670,2.49050,5.87520,62.12570,23.35950,-107.09770,9.57480,17.30220,29.38630,-0.7987,-0.9999
2021-12-31,1.34830,0.28830,0.45600,68.16320,24.28790,24.53960,32.42020,24.28790,22.26390,0.51520,2.87430,6.13590,59.48600,28.20480,-274.16940,11.47030,20.07350,28.15670,-0.058,-0.0188
2020-12-31,1.20580,0.34030,0.55730,65.57810,19.97600,20.35380,29.10980,19.97600,17.81700,0.47220,3.04230,6.08310,60.00240,23.25300,-55.48890,8.41310,15.34100,24.03710,0.0894,-0.9629
2019-12-31,1.25890,0.30820,0.46570,66.41930,21.11650,21.93910,30.48050,21.11650,18.42460,0.52030,3.05500,5.66670,64.41180,25.42250,-69.31820,9.58550,17.58740,22.59100,0.5872,0.6715
2018-12-31,1.47400,0.31660,0.51010,66.79250,22.06270,24.04360,32.53700,22.06270,18.75070,0.53340,3.15050,5.78670,63.07560,25.60080,-83.53540,10.00110,17.49510,22.44360,0.4663,0.8222
2017-12-31,1.41100,0.33770,0.57480,66.72470,23.11710,24.84240,32.22240,23.11710,1.70050,0.48600,2.90230,5.66720,64.40610,2.16090,-5.20540,0.82640,1.43120,22.42660,0.9406,1.1161
2016-12-31,2.47390,0.24170,0.38520,69.69120,27.54630,29.06800,34.28990,27.54630,23.00740,0.50910,2.67550,6.14500,59.39820,,79.76080,11.71320,17.81180,26.01800,-0.2277,-0.9305
2015-12-31,2.17000,0.15300,0.27910,69.26680,27.39390,28.36430,33.71010,27.39390,21.98960,0.52520,2.67430,6.52820,55.91100,,64.86090,11.55000,18.34250,25.82430,0.4238,0.104
2014-12-31,2.22700,0.17820,0.26900,69.39900,27.66410,28.47130,33.71140,27.66410,21.95990,0.57020,2.77930,6.76660,53.94150,23.40150,78.86270,12.52170,19.23200,25.06160,0.4803,1.8907
2013-12-31,2.19700,0.15250,0.24550,68.67010,21.69480,22.47450,28.22950,21.69480,19.39510,0.53750,2.83600,6.08830,59.95130,18.67720,59.34010,10.42410,15.82840,26.25410,0.5789,-0.0048
2012-12-31,1.90080,0.15050,0.24940,67.78230,20.49120,21.37780,26.83120,20.49120,16.14450,0.55400,2.88970,5.94430,61.40340,16.21880,77.02560,8.66440,13.77710,23.33140,0.322,0.3743
2011-12-31,2.38110,0.18510,0.34390,68.69140,19.00820,20.02610,24.88240,19.00820,14.87310,0.57220,3.23950,6.14590,59.38900,16.94460,42.41360,8.51080,13.80750,20.95170,-0.7234,-0.6153
2010-12-31,2.05040,0.13930,0.29650,69.48710,27.51720,28.42970,33.20180,27.51720,21.65070,0.59850,3.49420,6.30110,57.92640,23.56710,54.27160,12.95720,20.28450,20.66360,-0.066,0.0597
2009-12-31,1.81960,0.13980,0.28740,70.19730,25.45360,26.32760,30.80930,25.45360,19.81680,0.65370,3.56120,6.41690,56.88140,24.24690,63.21700,12.95490,20.85660,18.36680,5.9413,5.1486
