,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.37300,0.33240,0.56530,16.80410,10.68590,10.68590,12.92920,10.24180,8.60250,0.76390,5.18590,3.33870,109.32310,18.25720,-94.42900,6.57170,12.18940,67.66490,1.3167,0.4572
2021-12-31,1.42990,0.37290,0.65160,16.65760,10.82170,10.82170,13.13530,10.06790,8.46660,0.76830,6.00390,3.33380,109.48390,18.46270,-73.43860,6.50450,11.57800,63.54370,1.7446,1.9581
2020-12-31,1.34950,0.38960,0.83000,16.67770,10.89780,10.89780,13.21290,9.85630,8.35070,0.73920,5.50040,3.39070,107.64730,20.22220,-48.65570,6.17250,12.34410,54.66740,3.1501,3.1851
2019-12-31,1.20750,0.39190,0.85350,17.75600,11.61370,11.61370,13.72050,10.67850,8.85390,0.79740,5.13210,3.45150,105.75260,24.92490,-43.47390,7.05990,15.15570,48.26490,-0.273,-1.3602
2018-12-31,1.23410,0.49380,1.05840,18.39310,12.14050,12.14050,14.24860,11.28670,9.24210,0.79710,4.94160,3.50200,104.22660,28.62260,-32.14320,7.39520,14.48910,40.63760,-2.2005,-3.1021
2017-12-31,1.39920,0.25820,0.34820,20.15300,13.67640,13.67640,15.10030,13.16310,9.40170,0.88380,4.66360,3.49700,104.37490,25.46570,-246.57070,8.30910,18.89070,38.51520,5.7546,5.6126
2016-12-31,1.22930,0.22480,0.37740,18.53670,12.25090,12.25090,13.73320,11.96300,8.41600,0.92130,4.86440,4.01540,90.90070,26.00720,-147.03620,8.07610,20.15950,34.06200,-1.0123,-0.5333
2015-12-31,1.17080,0.21250,0.31650,19.60920,13.51440,13.51440,15.02790,13.27520,9.55290,0.99320,7.59030,4.07290,89.61630,28.27340,-206.81200,9.48840,22.26460,34.30810,-3.2339,-3.4494
2014-12-31,1.26590,0.22290,0.32910,19.03600,12.60530,12.60530,14.21300,12.32340,8.21020,0.87310,7.75500,3.57040,102.22890,22.59700,-328.37840,7.56430,17.56130,35.61190,2.4143,2.1213
2013-12-31,1.48150,0.21230,0.26960,18.51920,11.92690,11.92690,13.62430,11.67480,7.62040,0.87140,8.72040,3.38030,107.97770,17.14370,163.01640,7.00400,13.50430,41.03250,1.4254,1.4259
2012-12-31,1.35490,0.25550,0.34310,16.06870,2.46840,2.46840,11.77720,1.52620,-1.07120,0.90330,9.37030,3.38050,107.97370,-3.34500,18.66730,-1.11050,-2.49050,32.20480,-1.4351,-1.4228
2011-12-31,1.37890,0.22800,0.29530,17.92090,11.70850,11.70850,13.85990,11.37800,7.73020,0.93680,11.61080,3.40490,107.19790,19.28660,-118.31250,7.31590,14.89000,37.12290,1.0592,0.7735
2010-12-31,1.26920,0.15430,0.24050,18.20060,12.15120,12.15120,13.90380,11.67380,8.08230,0.99760,12.30630,3.72270,98.04610,19.73570,-198.33960,8.07500,16.69000,35.79070,0.3914,0.4234
2009-12-31,1.27750,0.20270,0.31100,17.60110,11.49120,11.49120,13.24850,10.98470,7.48570,1.02910,12.39510,3.93520,92.75370,19.37540,-123.81690,7.74530,15.44730,32.20860,7.3597,6.3672
