,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.12600,0.30730,0.51270,44.48430,6.40220,6.40220,8.94640,5.81540,4.49920,0.92810,1.25990,15.96700,22.85970,18.73860,47.03980,4.17580,12.97980,45.19240,-5.3471,-7.8525
2021-12-31,1.21140,0.24850,0.33060,44.81500,7.62610,7.62610,9.98960,7.32790,5.60200,0.90190,1.30270,14.04980,25.97900,19.69470,41.53550,5.05250,14.80100,50.44900,3.1892,2.5998
2020-12-31,1.32170,0.22490,0.29020,44.34470,7.42020,7.42020,9.89470,6.44170,4.87830,0.85360,1.23940,13.47510,27.08700,13.85080,26.15780,4.16420,10.73540,53.63860,1.8711,1.6801
2019-12-31,1.27200,0.17390,0.21060,43.82270,6.97480,6.97480,9.42990,6.56860,5.01490,0.86310,1.23060,14.08190,25.91990,13.71890,26.36020,4.32850,11.33270,51.26360,1.2205,0.1396
2018-12-31,1.56520,0.22750,0.29450,44.04140,6.30730,6.30730,8.79340,5.79570,4.42400,1.05970,1.22890,15.32960,23.81020,11.93660,21.08710,4.68820,9.22100,49.00380,2.8543,2.6724
2017-12-31,1.55940,0.23420,0.30580,43.57950,6.08300,6.08300,8.74220,5.55010,5.07270,1.10510,1.26870,15.45920,23.61060,13.92320,26.08040,5.60580,10.66270,46.19130,1.0214,2.0952
2016-12-31,1.40720,0.26340,0.35760,44.48220,8.23190,8.23190,10.93250,7.72220,4.80390,1.15060,1.22790,14.92030,24.46330,15.76100,35.78460,5.52760,11.60910,39.54210,-2.4441,-2.7485
2015-12-31,1.30110,0.32900,0.49050,45.42230,8.48080,8.48080,11.24840,7.73220,4.86180,1.19800,1.27290,16.28840,22.40860,19.23880,60.37940,5.82450,12.90990,33.56310,-0.1278,-0.2097
2014-12-31,1.29730,0.44960,0.81730,45.24250,8.65220,8.65220,11.54430,7.93790,5.00080,1.23630,1.36910,16.97730,21.49930,24.65540,190.40060,6.20200,13.56950,27.40940,2.2303,1.5291
2013-12-31,1.44290,0.40980,0.69490,50.08070,10.16840,10.16840,13.36830,9.64610,6.01900,1.16700,1.26800,23.39310,15.60290,25.83810,30.93240,7.04000,15.25020,20.81560,-1.8257,-0.6499
2012-12-31,1.24400,0.33300,0.49980,49.92800,10.59330,10.59330,13.64800,10.05760,6.23370,1.34490,1.34580,26.99400,13.52150,32.02050,35.06870,8.40240,21.35740,16.49830,-1.5016,-1.6121
2011-12-31,1.04840,0.32870,0.49060,49.74170,10.77130,10.77130,13.62280,10.26240,6.37920,1.68790,1.51780,44.07250,8.28180,46.54740,53.32500,10.79620,31.24830,11.64730,3.111,1.936
2010-12-31,1.14950,0.22450,0.29040,49.97830,9.87200,9.87200,12.64720,9.40140,5.81420,1.76650,1.59020,47.69660,7.65250,33.29440,35.32500,10.31700,25.82050,12.68210,0.287,-0.0496
2009-12-31,1.28760,0.13660,0.15930,48.85300,8.39490,8.39490,11.18320,7.97500,4.96970,1.76140,1.69650,58.47690,6.24180,21.08390,22.13340,8.79840,18.20340,13.69710,7.3564,5.4057
