,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-05-31,0.63460,0.45850,1.07720,33.70860,18.30060,18.30060,21.30330,16.89900,14.25440,0.61090,6.74270,11.22440,32.51850,25.35220,-25.82530,8.79700,13.72800,18.01300,0.5946,0.5246
2021-05-31,0.69620,0.50040,1.29050,35.57290,17.34870,17.34870,20.66590,15.76320,12.90780,0.56930,6.41510,11.06320,32.99240,24.00440,-20.50740,7.36770,11.99380,16.08230,-1.1755,-1.28
2020-05-31,0.68360,0.56690,1.62160,34.77640,16.75820,16.75820,20.13210,14.75160,12.37450,0.57220,8.06050,10.91360,33.44440,26.47820,-17.44980,7.17640,11.46770,13.69220,1.3575,1.4734
2019-05-31,0.59070,0.61210,1.96670,34.13420,14.91770,14.91770,18.59450,12.34500,10.39240,0.56010,7.12400,10.04060,36.35240,24.24370,-12.94830,5.93200,9.40480,12.24070,-0.214,-0.0176
2018-05-31,0.56170,0.66120,2.43650,34.53280,15.37380,15.37380,19.30510,13.56760,13.53840,0.51400,6.27500,9.34590,39.05450,33.31590,-14.40300,7.06310,11.28850,10.94660,0.8118,0.8885
2017-05-31,0.76190,0.61990,2.02360,35.64580,15.95480,15.95480,19.81910,14.54120,10.61150,0.71610,6.77540,10.92220,33.41830,36.30560,-19.79840,7.79870,13.79820,8.12190,-0.4786,-0.4314
2016-05-31,0.78510,0.57080,1.58860,35.19570,16.34600,16.34600,20.01740,14.51180,10.24810,0.76280,7.59260,12.17160,29.98790,32.72600,-21.78430,7.99920,14.04630,8.89260,0.4082,0.3569
2015-05-31,0.75370,0.58420,1.70440,33.74420,11.78260,11.78260,15.11940,9.99360,6.92730,0.80750,7.58070,12.71390,28.70880,23.35380,-15.43530,5.76860,9.71160,9.00730,0.1739,0.0579
2014-05-31,0.81010,0.47830,1.25410,35.56640,16.51290,16.51290,19.78160,14.82450,10.18670,0.77380,7.40020,12.07170,30.23600,26.56950,-27.95000,8.04170,13.86040,11.44110,-0.4607,-0.5922
2013-05-31,0.81200,0.45390,1.11790,36.14190,16.04470,16.04470,19.35290,14.26180,10.43770,0.78450,7.34400,12.28850,29.70260,26.54840,-29.07600,8.35250,14.49680,11.12440,0.7854,0.91
2012-05-31,0.96050,0.47240,1.07950,36.28730,15.38250,15.38250,18.63320,13.27000,9.40870,0.78960,7.17690,12.58530,29.00210,23.08830,-26.46430,7.53240,12.18210,10.61330,1.3075,1.2668
2011-05-31,1.06640,0.45600,1.04130,40.00950,18.64560,18.64560,21.82160,16.31830,12.08520,0.79680,5.54690,12.80240,28.51030,27.27530,-45.63630,9.65760,14.83790,10.25470,-1.0038,-0.9995
2010-05-31,0.92330,0.48260,1.13770,39.63080,17.80660,17.80660,20.92980,15.06260,10.45740,0.82790,6.57400,14.05110,25.97670,27.17780,-32.94130,8.68270,14.06130,8.60320,0.6462,0.4849
2009-05-31,0.98030,0.51510,1.30630,35.55220,15.97300,15.97300,19.08930,13.34310,8.96140,0.81430,6.96530,15.26730,23.90740,24.25370,-26.30820,7.34950,11.75960,8.25690,2.6607,1.8479
