,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.16290,0.02390,0.02450,84.53040,27.53590,27.53590,34.26400,28.32850,20.46140,0.35240,132.38390,48.37890,7.54460,23.79400,26.13440,7.21050,23.22450,20.43660,0.7877,0.5812
2021-12-31,1.13140,0.02970,0.03260,84.66300,24.02290,24.02290,30.35200,24.24980,18.56520,0.32830,143.13530,40.74910,8.95730,21.92650,25.00140,6.09490,21.27470,15.40570,1.59,1.1304
2020-12-31,1.08530,0.04250,0.04710,85.31720,22.11970,22.11970,28.28140,22.09750,17.04860,0.32260,107.33800,42.98070,8.49220,21.87970,23.77270,5.50070,20.94930,11.35530,0.0578,0.0347
2019-12-31,1.06710,0.05540,0.06200,85.12250,30.66730,30.66730,36.26690,30.64880,24.47920,0.29660,94.77290,55.38900,6.58980,34.28910,38.03690,7.26100,32.39110,9.13330,0.6856,0.1168
2018-12-31,1.03490,0.08880,0.10270,83.97370,30.67350,30.67350,35.91580,30.84940,24.20210,0.37210,113.88080,76.78090,4.75380,40.94510,48.45610,9.00600,37.31010,5.84450,0.941,0.9286
2017-12-31,1.03170,0.10900,0.12550,83.36720,29.95290,29.95290,34.35450,29.49610,28.51560,0.27940,73.57300,50.22000,7.26800,43.90660,54.06570,7.96610,39.11980,4.86680,0.538,0.2657
2016-12-31,1.02970,0.19770,0.25590,83.57360,30.91080,30.91080,35.04910,30.68960,21.39540,0.30520,80.09780,162.05860,2.25230,60.43320,112.19420,6.52880,48.48660,2.03250,0.9339,0.4817
2015-12-31,1.04620,0.20180,0.26180,84.20990,15.32810,15.32810,19.59160,14.92300,9.32330,0.25630,32.45470,24.69530,14.78020,21.30420,48.77620,2.38920,17.00500,1.72120,0.3112,0.3006
2014-12-31,1.01940,0.26060,0.36390,81.90010,10.40220,10.40220,17.91970,6.39770,3.75210,0.18930,140.09230,40.47440,9.01800,7.63850,33.01460,0.71010,5.64830,1.37720,0.0773,0.1542
2013-12-31,0.98920,0.93440,16.12530,80.58480,8.80290,8.80290,14.14110,1.30020,0.55850,0.18700,36.14360,58.00590,6.29250,11.94180,-1.13430,0.10550,0.78320,0.11120,0.1083,-0.1127
2012-12-31,1.01320,0.32560,0.52220,78.74500,7.98460,7.98460,15.38470,-0.63790,-0.52470,0.18040,22.86560,123.48870,2.95570,-0.74260,7.32980,-0.09530,-0.50080,,-9.2124,6.1238
2011-12-31,,,,76.79610,2.54520,2.54520,11.78550,2.49970,2.49970,,,,,,,,,,9.4575,-6.0097
