,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-11-30,0.69530,0.43660,1.09580,35.81610,13.59890,13.59890,16.75770,12.79900,10.73930,0.48390,3.04160,11.06940,32.97390,13.70870,-16.51120,4.90820,7.72280,17.53430,-0.6577,-0.5974
2021-11-30,0.68110,0.47310,1.19370,39.48460,16.06710,16.06710,19.11550,14.17880,11.95490,0.48950,3.23380,11.49750,31.74590,15.88750,-16.11580,5.44790,8.37140,16.55630,-0.8007,-0.9934
2020-11-30,0.68390,0.48790,1.24480,41.06900,17.84410,17.84410,20.78980,15.73740,13.34330,0.46330,3.19670,10.59850,34.43890,17.93400,-16.48740,5.84460,9.18400,14.76210,0.3381,0.1487
2019-11-30,0.71960,0.51190,1.25100,40.11860,17.90960,17.90960,20.87930,15.31960,13.14100,0.51610,3.99660,10.63310,34.32670,19.14540,-16.98880,6.38670,9.34420,13.00490,0.4501,0.4367
2018-11-30,0.73930,0.56020,1.47580,39.47540,16.80430,16.80430,19.64620,13.97940,17.60200,0.51700,4.08180,10.23510,35.66160,28.23830,-21.29890,8.76140,12.42000,12.04470,-0.0934,-0.0177
2017-11-30,0.83040,0.63350,1.95540,37.92570,14.79400,14.79400,17.88260,12.57430,10.09240,0.45550,3.70140,8.52150,42.83270,17.25080,-8.88720,4.27030,6.32230,9.81260,0.6041,0.488
2016-11-30,0.99940,0.39150,0.88350,41.52100,14.53020,14.53020,16.99420,13.35600,10.70610,0.95160,3.41110,9.48300,38.48990,26.62840,-78.14400,9.40920,16.20300,6.53670,0.2874,0.1887
2015-11-30,1.09590,0.38400,0.82660,40.43710,12.76450,12.76450,15.22940,11.54950,9.34760,0.96060,3.60020,9.43830,38.67240,21.63140,-82.09230,8.15860,13.32580,6.62570,0.3612,0.3681
2014-11-30,1.26220,0.35920,0.71010,40.77580,14.21100,14.21100,16.63130,13.06560,10.32000,0.96120,3.52060,8.59640,42.45950,22.57660,-167.69290,9.25400,14.46790,7.04600,0.1811,0.0433
2013-11-30,1.28890,0.34350,0.63310,40.39870,13.35060,13.35060,15.92130,12.11140,9.43400,0.92670,3.63070,8.32170,43.86130,18.78110,-198.58880,8.22080,12.33020,7.42830,0.047,0.0883
2012-11-30,1.08240,0.31430,0.68920,40.30190,14.40640,14.40640,16.96730,13.10600,10.15890,0.96370,3.89660,8.61600,42.36300,22.72090,-121.24920,9.27400,15.58040,6.41580,0.4282,0.3802
2011-11-30,1.23110,0.38880,0.77360,41.17540,14.61220,14.61220,17.27070,13.28970,10.12010,0.90450,3.54420,8.65950,42.15030,21.55080,-81.93570,8.53270,13.17120,6.08920,-0.1726,-0.223
2010-11-30,1.21690,0.34780,0.60180,42.48680,15.27810,15.27810,18.12820,13.86660,11.09450,0.97580,4.01820,8.62890,42.29970,23.56600,-184.13460,10.07980,15.37060,5.49470,-0.133,-0.1313
2009-11-30,1.18610,0.39440,0.73770,41.57760,14.62670,14.62670,17.58090,13.04780,9.39190,0.94220,4.07540,8.73830,41.77020,21.10160,-75.90360,8.36830,12.77890,5.09670,1.5714,1.2623
