,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,0.68930,0.58930,1.49050,100.00000,23.68440,28.34420,28.06390,22.29700,17.93150,0.09010,0.90330,404.08070,70.82760,70.82760,1.61480,29.08950,34.31830,11.0516,10.4509
2021-12-31,1.02250,0.45680,0.87460,100.00000,26.36440,30.83170,31.56130,24.94230,20.54950,0.07640,0.82790,440.84800,46.45680,46.45680,1.56900,25.23540,53.58960,-9.0698,-8.9003
2020-12-31,0.74000,0.44710,0.84270,100.00000,16.74930,22.16150,23.90120,15.38790,12.89180,0.07170,1.51870,240.33740,26.14620,26.14620,0.92470,14.45670,50.24580,19.5649,19.4468
2019-12-31,0.66830,0.45200,0.85980,100.00000,18.86330,24.02250,25.43380,17.21290,14.59860,0.08540,1.79850,202.94980,33.04240,33.04240,1.24680,18.10790,46.22440,-0.3697,-0.3243
2018-12-31,0.68210,0.45200,0.86100,100.00000,21.26220,26.51340,28.05610,19.35330,16.34590,0.09350,2.07520,175.88820,37.54470,37.54470,1.52900,20.57270,40.98850,7.8637,7.8007
2017-12-31,0.67370,0.45950,0.88360,100.00000,19.95550,25.36270,27.29150,18.24930,12.19910,0.08230,2.09640,174.10610,24.68720,24.68720,1.00350,13.34300,40.88380,-4.1393,-4.6261
2016-12-31,0.65170,0.45420,0.86400,100.00000,15.52540,20.80510,22.90680,13.48310,11.12710,0.08440,2.22220,164.25000,20.86780,20.86780,0.93910,11.38970,40.65650,-0.7506,-0.5756
2015-12-31,0.77560,0.54960,1.24390,100.00000,20.78060,26.26950,28.30730,17.60070,12.83480,0.08370,2.30750,158.17670,20.13370,20.13370,1.16070,9.06890,48.99050,2.3065,2.164
2014-12-31,0.85810,0.51620,1.08860,100.00000,23.43500,29.24680,31.31730,20.76130,13.19690,0.08240,2.44040,149.56430,21.51530,21.51530,1.34530,10.40870,50.81650,5.7164,5.6439
2013-12-31,0.85210,0.47810,0.97010,100.00000,20.10000,27.29710,29.43120,17.59090,11.91180,0.07750,2.42930,150.25000,16.00950,16.00950,1.02230,8.35590,48.05380,-0.1687,-0.0608
2012-12-31,0.87000,0.43190,0.81190,100.00000,14.81840,22.95190,25.15420,12.11710,10.07150,0.07580,2.36780,154.15240,9.29780,9.29780,0.67020,5.28190,47.62120,-2.088,-2.2969
2011-12-31,0.67350,0.43850,0.83300,100.00000,17.30770,25.70640,26.78570,14.19740,10.94980,0.07700,2.29550,159.00710,11.03780,11.03780,0.80870,6.19750,43.67790,1.8013,1.8948
2010-12-31,0.79720,0.41030,0.73100,100.00000,18.49240,28.04880,29.20520,15.44370,10.39740,0.07250,1.93770,188.37100,10.42090,10.42090,0.89620,6.14520,45.74420,12.4344,12.2745
2009-12-31,0.81710,0.18550,0.22780,100.00000,14.15440,26.36200,27.98430,12.43750,9.76070,0.06500,1.64960,221.26000,7.45540,7.45540,0.64690,6.07210,38.69930,-5.3928,-5.7324
