,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.72380,0.73320,2.74790,70.50110,34.43670,34.43670,40.49010,32.18730,25.12800,0.38110,3.30990,110.27430,51.09710,-25.63430,9.57560,13.63370,14.67800,-2.6901,-3.4825
2021-12-31,1.60700,0.71770,2.54220,73.67320,45.73820,45.73820,49.87130,44.30690,35.60630,0.42360,3.61510,100.96490,75.92590,-39.89190,15.08170,21.43480,15.70780,-0.6659,-0.8616
2020-12-31,2.02930,0.78460,3.64270,72.53770,44.46100,44.46100,48.55710,41.50070,33.10370,0.43280,3.75590,97.17930,100.79410,-38.48820,14.32030,21.71050,9.42310,2.5943,2.4104
2019-12-31,1.92420,0.87040,6.71600,71.27770,41.37500,41.37500,45.51670,37.48190,29.44710,0.47040,3.40310,107.25510,171.96150,-32.55870,13.92110,22.28630,4.42760,1.2268,1.3347
2018-12-31,1.61360,0.88850,8.65240,71.95590,42.04370,42.04370,46.36510,37.63220,29.48460,0.46640,3.45220,105.72920,201.21950,-28.13900,13.85680,22.44140,3.42910,3.6277,3.6281
2017-12-31,1.25070,1.02300,-48.22020,71.07520,43.31590,43.31590,47.07420,42.50710,23.81070,0.48920,3.66460,99.60230,-877.28450,-18.32830,11.72880,20.17530,-0.60170,-2.5565,-2.4355
2016-12-31,1.33970,1.50460,-3.27360,71.71080,18.05950,18.05950,21.57480,15.48190,7.39690,0.67660,4.06150,89.86770,-26.84710,-11.74970,5.17710,13.54820,-5.38720,0.5538,0.4019
2015-12-31,2.66160,1.10930,-10.15200,71.98160,42.28440,42.28440,45.54170,39.59250,27.01390,0.68280,4.34480,84.00920,-285.16520,-59.04000,18.60870,31.15890,-1.69830,1.1461,1.056
2014-12-31,2.23920,0.98340,59.37760,72.09910,43.16050,43.16050,46.02770,43.81730,29.65240,0.71410,4.20790,86.74270,2345.02000,-75.99910,21.54640,38.83870,0.20990,0.5975,0.4393
2013-12-31,2.60120,0.85800,6.04140,72.33310,41.53410,41.53410,44.67620,39.33730,27.06480,0.67630,4.28190,85.24240,234.52140,-151.40100,18.56390,33.30610,1.62600,0.5144,0.5237
2012-12-31,2.16820,0.80210,4.21380,70.88230,39.46090,39.46090,42.88540,37.50500,25.27200,0.68930,4.39100,83.12530,176.42470,-149.82870,17.66520,34.91520,1.77650,0.1307,0.2272
2011-12-31,1.25610,1.15620,-7.85230,70.03110,38.95300,38.95300,42.42560,36.82200,25.05370,0.79300,4.65640,78.38690,-364.89900,-54.79190,20.09670,56.99640,-0.71210,0.7405,0.7793
2010-12-31,1.43820,1.32090,-4.15420,70.23620,38.03150,38.03150,41.29430,35.15750,24.99020,0.79990,4.08440,89.36390,-172.05110,-55.04450,20.21020,55.21020,-1.29300,0.0539,0.1014
2009-12-31,0.81950,4.97140,-2.00250,70.37610,38.25400,38.25400,41.82060,35.95590,22.36810,0.89710,4.03960,90.35640,-68.29390,-38.76410,20.32150,271.21910,-2.51670,2.7073,2.3259
