,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2021-12-31,1.41840,0.53680,1.23230,100.00000,25.99240,25.99240,46.14270,19.64920,7.37180,0.36960,,6.26180,58.29030,12.66720,13.35130,4.33830,5.86800,22.68320,4.9703,6.2932
2020-12-31,1.89830,0.57310,1.34430,100.00000,-49.58370,-49.58370,-6.41130,-59.32560,-64.38390,0.25520,,5.58600,65.34140,-44.81450,-47.51460,-15.08420,-19.12940,20.63650,-1.0781,2.6507
2019-12-31,1.25740,0.43190,0.76040,100.00000,9.23200,9.23200,41.82800,3.39480,-6.32870,0.29890,,5.56410,65.59910,-2.47270,-2.56790,-1.10180,-1.40470,31.82770,-1.0508,-5.3736
2018-12-31,2.02410,0.37760,0.61280,100.00000,10.39280,10.39280,39.51440,3.40240,-5.07270,0.30170,,6.45950,56.50560,-1.05630,-1.09230,-0.53660,-0.65740,37.36000,3.4937,-5.8295
2017-12-31,2.52850,0.34120,0.56480,100.00000,-98.39010,-98.39010,-45.64580,-105.70800,-75.37510,0.23650,,5.33790,68.37910,-31.90320,-32.85810,-17.05180,-21.01760,39.21230,0.4433,11.5817
2016-12-31,1.89960,0.30040,0.43650,100.00000,-72.34360,-72.34360,-4.22090,-80.93240,-129.63040,0.16640,,4.64130,78.64130,-38.97370,-39.93170,-21.22920,-27.26500,49.25710,-4.4199,3.8283
2015-12-31,1.67580,0.24180,0.32310,100.00000,-57.89630,-57.89630,1.70280,-64.16520,-46.05180,0.19430,,5.72560,63.74850,-14.50420,-14.77580,-8.66290,-10.99710,71.32070,-7.4997,-15.2929
2014-12-31,1.30140,0.20960,0.26820,83.98990,19.15810,19.15810,49.18510,22.68790,21.57960,0.27960,3.26190,5.17950,70.47080,7.58060,8.26900,4.40540,5.99170,78.08700,-0.4696,-3.3979
2013-12-31,1.31120,0.17940,0.23390,85.51030,24.22510,24.22510,46.79550,38.64760,42.43600,0.27850,1.80820,3.37730,108.07430,16.28470,17.61290,9.44010,13.36250,76.18490,-1.6779,14.0806
2012-12-31,1.00060,0.25670,0.38250,89.11390,25.03880,25.03880,48.44430,27.25190,16.53740,0.28190,1.05880,2.82270,129.30750,8.52710,9.51830,4.16200,6.33790,62.08280,1.9693,0.8514
2011-12-31,1.02950,0.24410,0.32580,50.92070,15.00160,15.00160,26.06410,10.44240,7.93900,0.54810,7.39850,4.28080,85.26480,8.23470,9.40010,3.91200,6.22430,54.68620,0.8647,-1.9432
2010-12-31,1.15330,0.24780,0.33210,30.87530,8.62620,8.62620,15.46870,9.77790,6.27550,0.95670,16.12050,7.17720,50.85550,12.71940,14.84620,6.04020,9.56770,49.77780,4.4548,-2.7654
2009-12-31,1.16600,0.24200,0.33020,29.21930,6.50710,6.50710,13.93600,5.13950,2.49880,1.00510,14.57650,7.54690,48.36430,5.96540,6.55940,2.73880,4.52180,41.34110,9.3436,0.3926
