,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.17920,0.42690,0.76610,41.85580,11.12060,11.12060,15.19460,9.73470,7.69960,0.64410,4.83390,12.73840,28.65360,11.85990,-17.47520,4.95950,6.79710,14.30900,-0.3876,-0.6376
2021-12-31,0.59440,0.33250,0.79270,43.61190,20.79150,20.79150,25.01300,19.87820,15.94380,0.64900,5.46620,12.79930,28.51730,25.59380,-32.63530,10.34830,17.08330,13.33030,0.055,-0.0567
2020-12-31,0.80110,0.37500,0.71640,45.22650,21.03230,21.03230,24.90710,19.89050,16.05250,0.66030,5.41300,12.27630,29.73200,26.01970,-33.88380,10.59950,16.26150,12.31010,0.4974,0.4254
2019-12-31,0.87560,0.40420,0.77330,45.52860,19.28080,19.28080,23.32880,17.75480,14.13360,0.65460,5.68690,12.22700,29.85200,23.08640,-28.49150,9.25140,13.75390,10.87050,0.3833,0.332
2018-12-31,0.81290,0.38080,0.85870,44.40050,19.09600,19.09600,22.49930,17.35450,13.71480,0.68310,6.02170,12.00670,30.39980,23.17220,-31.36070,9.36860,14.34920,9.93900,0.3848,0.3195
2017-12-31,1.06970,0.48670,1.07050,45.80270,19.40310,19.40310,22.72390,18.34380,19.68650,0.62780,6.18870,10.91700,33.43400,33.51670,-36.06290,12.35950,17.20280,8.95690,0.1609,0.1752
2016-12-31,0.75540,0.25960,0.56640,45.53550,20.73230,20.73230,23.81270,20.20840,13.14020,0.80230,7.36830,12.17110,29.98910,23.20640,-51.11360,10.54180,17.18270,7.78810,0.2319,0.2731
2015-12-31,1.03820,0.25510,0.51900,44.53280,19.85980,19.85980,22.83490,18.71690,12.08910,0.79750,6.87230,12.29110,29.69630,20.28470,-68.26350,9.64080,15.11050,7.78430,0.3036,0.3287
2014-12-31,1.12460,0.24710,0.51700,44.05930,19.44450,19.44450,22.21010,18.95020,12.55160,0.75650,7.50180,10.21250,35.74070,19.69170,-83.53180,9.49490,14.82500,7.88100,0.1956,0.1769
2013-12-31,1.71350,0.22020,0.34930,45.01770,19.47850,19.47850,22.31160,18.71460,12.34700,0.74990,7.01120,9.67380,37.73060,17.14780,-311.77930,9.25890,13.37180,8.27550,-0.0655,-0.0421
2012-12-31,1.28690,0.23960,0.43820,44.19730,18.65570,18.65570,21.56470,18.56670,11.97170,0.71300,6.73200,9.64010,37.86290,16.97150,-85.81940,8.53570,12.90540,7.42570,0.3332,0.3349
2011-12-31,1.96870,0.10900,0.12360,44.17490,17.91730,17.91730,20.72160,17.99000,11.26110,0.88190,7.64720,10.39040,35.12860,15.17050,115.39320,9.93070,13.51670,7.17140,0.0177,-0.0525
2010-12-31,1.45270,0.11770,0.18160,44.71650,17.18680,17.18680,19.95210,16.15560,10.45500,0.87910,7.32550,11.20380,32.57820,14.46900,191.98600,9.19120,12.76530,6.56870,0.082,0.2576
2009-12-31,1.63710,0.27160,0.50960,43.67490,16.37910,16.37910,19.76680,15.55790,9.65920,0.80840,6.54720,11.34730,32.16620,15.20190,-780.52640,7.80840,11.07260,5.67610,1.4017,1.0336
