,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,0.75760,0.53210,1.19230,67.87760,37.73240,37.73240,47.31270,32.40490,25.64140,0.32780,16.18180,11.10190,32.87720,25.68130,25.68130,8.40940,12.01680,55.82790,0.7699,-1.0979
2021-12-31,0.85960,0.49340,1.01460,72.42870,39.91200,39.91200,50.51160,34.80520,26.95210,0.28950,14.09170,11.41600,31.97270,22.02920,22.02920,7.80660,11.15940,56.79890,2.9765,2.2169
2020-12-31,1.07310,0.45000,0.85730,70.63030,30.66710,30.66710,42.45580,25.84530,20.53330,0.25790,13.00910,11.54360,31.61920,13.60960,13.60960,5.30270,7.48520,58.67230,-0.4798,1.1779
2019-12-31,0.90480,0.43900,0.80320,69.74150,35.31340,35.31340,45.39660,30.90480,24.05280,0.29790,14.00820,12.27830,29.72730,17.92680,17.92680,7.17770,10.05760,58.87440,1.356,1.4086
2018-12-31,0.71860,0.40740,0.72550,69.69800,34.55230,34.55230,44.18750,30.27580,23.21520,0.31620,16.77300,11.35580,32.14220,17.35450,17.35450,7.35670,10.28470,57.30000,2.0919,1.0966
2017-12-31,0.84440,0.35830,0.60130,71.61410,33.38070,33.38070,43.41770,29.64650,51.18000,0.29550,13.49100,11.04820,33.03720,33.03380,33.03380,15.13260,21.19630,57.57030,0.9557,1.652
2016-12-31,0.97950,0.43520,0.82300,69.20510,30.43080,30.43080,40.84750,26.11250,16.81840,0.28340,11.84830,10.46350,34.88320,13.44190,13.44190,4.78050,7.59180,42.72810,0.6968,2.3891
2015-12-31,1.12600,0.43520,0.82810,65.16030,27.43790,27.43790,37.51310,23.23280,14.74650,0.30790,13.51290,11.11100,32.85040,12.76670,12.76670,4.55780,7.21000,40.92750,0.2252,-0.9901
2014-12-31,1.56070,0.41720,0.72410,63.85930,30.75530,30.75530,38.97970,26.96150,17.15420,0.35010,17.80090,11.01800,33.12760,16.11860,16.11860,6.02410,9.39360,40.25440,-0.4279,-1.0499
2013-12-31,1.33410,0.44090,0.83690,63.80610,28.96400,28.96400,37.16320,26.36730,16.92310,0.34620,18.25110,10.98150,33.23790,16.91910,16.91910,5.88000,9.45920,36.54840,0.3309,0.8409
2012-12-31,1.07740,0.46350,0.88950,63.40580,28.29710,28.29710,36.64860,24.98190,15.76090,0.36390,18.70370,9.95490,36.66530,17.92010,17.92010,5.76430,9.61410,31.07940,0.2391,-0.1522
2011-12-31,1.02940,0.42710,0.76080,63.09520,28.75940,28.75940,36.53780,26.11890,17.06950,0.39150,19.72730,10.93150,33.38970,19.33210,19.33210,6.71390,11.07450,29.99830,1.8863,-0.3304
2010-12-31,1.18680,0.38100,0.65840,65.18500,28.12110,28.12110,36.80120,24.87390,15.63680,0.33750,19.60360,11.79180,30.95370,14.02190,14.02190,5.30520,8.67950,29.85480,2.3009,1.8734
2009-12-31,1.25550,0.39210,0.69090,65.25290,24.62040,24.62040,35.22400,20.35390,12.87490,0.29120,16.88420,10.40340,35.08470,9.98740,9.98740,3.77800,6.07090,28.05540,4.9987,1.7334
