,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.26640,0.19100,0.27250,89.56620,30.14520,30.14520,33.88560,29.35000,23.83550,0.69330,2.90320,7.31790,49.87740,30.92590,83.53950,16.52600,25.01930,10.06730,0.5677,0.3539
2021-12-31,1.76660,0.11260,0.12680,89.72620,26.07180,26.07180,30.87490,25.71530,23.28980,0.68130,2.65300,8.85150,41.23580,25.39360,44.07420,15.86660,22.53550,9.90140,0.7121,0.8169
2020-12-31,1.85560,0.12210,0.13910,88.61310,24.06180,24.06180,29.53000,23.58460,22.01520,0.67910,4.02200,7.92610,46.05020,23.69190,39.36730,14.95000,20.79870,8.93740,0.6351,0.562
2019-12-31,1.73910,0.14130,0.16450,88.59930,21.05000,21.05000,26.34860,20.50100,42.33070,0.69590,4.77330,7.67150,47.57880,47.02940,77.95440,29.45820,40.38440,7.51420,0.4499,0.4027
2018-12-31,1.34150,0.21140,0.34560,87.89780,18.53160,18.53160,24.14040,17.60460,16.17280,0.86610,9.18780,7.19670,50.71740,26.83770,86.29930,14.00670,21.16540,4.60120,0.4711,0.459
2017-12-31,1.52550,0.39450,0.73730,87.78250,16.67270,16.67270,22.68050,16.21410,10.50430,0.80330,7.14840,10.20360,35.77170,20.63290,460.12050,8.43840,12.49420,3.50700,0.1524,0.1271
2016-12-31,1.19890,0.46450,0.93490,85.87660,13.48510,13.48510,20.12890,13.05850,11.18260,0.86610,6.49760,11.55480,31.58850,27.37860,-226.13360,9.68500,14.66050,2.66730,0.3165,0.2787
2015-12-31,1.79790,0.19970,0.24950,85.99060,16.76940,16.76940,24.26410,15.72160,14.82980,0.72570,4.20090,10.32520,35.35040,18.34270,47.81890,10.76170,14.68050,4.44780,0.1786,0.1648
2014-12-31,1.32920,0.20730,0.91120,85.84980,13.07100,13.07100,21.68390,11.44910,10.05090,0.49260,3.96680,12.90640,28.28050,11.91520,37.93450,4.95080,9.44560,4.57360,-0.2156,-0.1927
2013-12-31,1.06350,,0.54640,86.28870,12.94470,12.94470,21.41600,10.88930,11.24860,0.60120,3.98650,13.56680,26.90390,14.20660,42.38450,6.76290,14.20660,4.01240,0.1221,0.0977
2012-12-31,1.14290,,0.81970,85.59110,15.95810,15.95810,24.45690,14.19390,33.16800,0.58000,5.28500,13.55970,26.91800,48.07280,88.52660,19.23690,48.07280,3.26100,0.2384,0.2263
2011-12-31,1.04790,0.24290,1.55930,83.02750,10.46910,10.46910,20.98480,8.29910,6.28170,0.65280,4.51300,8.40690,43.41650,17.56840,157.80520,4.10100,13.30060,1.50770,0.1385,0.1498
2010-12-31,1.26070,0.59500,1.98680,83.28520,-3.09480,-3.09480,9.05180,-6.70630,13.51970,0.54040,4.00790,4.87750,74.83380,45.73870,-205.96360,7.30540,18.52520,1.03570,0.6495,0.6674
2009-12-31,2.13810,0.80090,4.02330,80.15050,-14.49520,-14.49520,-1.11890,-18.00370,-17.57750,0.60450,7.00360,4.24980,85.88610,-138.29190,-188.44100,-10.62470,-27.53030,0.40340,0.0995,-0.0458
