,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,5.05650,0.10650,0.11920,87.18140,38.92990,38.92990,41.73450,39.91490,35.63980,0.41670,0.64970,2.28440,159.77910,19.14230,19.94800,14.85020,17.10360,206.78830,-18.9291,-19.2093
2021-12-31,3.56390,0.09540,0.14380,84.83360,55.66810,55.66810,57.44880,58.02620,50.24550,0.63190,1.24920,2.66240,137.09330,43.02510,43.04050,31.74900,38.91940,172.82500,40.3669,40.7877
2020-12-31,3.62540,0.19650,0.24450,86.82020,42.09200,42.09200,44.86820,44.84350,41.34590,0.49510,0.58430,2.06510,176.75040,31.86490,31.86490,20.46930,25.60460,103.08740,1.5421,-0.0489
2019-12-31,3.66740,0.06050,0.06440,88.33260,33.69830,33.69830,36.90530,37.04250,32.26490,0.44290,0.54050,2.35410,155.04820,19.07900,19.07900,14.29090,17.92500,100.56220,2.0831,1.6715
2018-12-31,4.46880,0.07480,0.08090,91.88630,49.25370,49.25370,52.13390,49.62490,47.50470,0.43850,0.36270,2.29390,159.12000,27.91270,27.91270,20.83090,25.82350,80.33780,7.8433,6.8582
2017-12-31,3.81770,0.10270,0.11450,93.23760,35.41430,35.41430,37.89210,35.39560,20.40970,0.67000,0.54690,2.97430,122.71710,19.50650,19.50650,13.67480,17.50250,57.08860,-1.4986,0.5509
2016-12-31,2.56160,0.07320,0.10810,93.83380,27.37840,27.37840,29.53260,27.35990,18.42440,0.69700,0.75050,3.01580,121.02730,20.12700,20.12700,12.84150,18.65310,41.97080,1.2275,2.7093
2015-12-31,3.59370,0.09030,0.09930,90.43040,30.50680,30.50680,32.33220,29.85330,15.49950,0.73160,1.64600,2.79580,130.55070,17.40310,17.40310,11.33970,15.83110,34.92470,4.9144,1.9674
2014-12-31,3.18450,0.15220,0.17950,92.72870,29.22160,29.22160,31.09020,26.99840,11.99220,0.73470,1.59100,2.88780,126.39430,13.25850,13.25850,8.81070,11.24100,24.89750,1.3457,-0.186
2013-12-31,6.01310,0.20540,0.25850,92.61880,35.30360,35.30360,37.26120,33.08630,19.65740,0.71320,2.20820,2.20400,165.60820,21.19480,21.19480,14.02020,16.84160,19.58210,5.9355,4.9585
2012-12-31,7.37400,0.26800,0.36720,93.87330,33.20430,33.20430,35.88400,30.06370,54.42740,0.66260,2.94910,1.98880,183.52780,60.24390,60.24390,36.06210,44.09870,12.80040,0.9169,1.1208
2011-12-31,4.49030,0.47220,0.89670,99.05430,-46.01790,-46.01790,-39.04610,-49.99550,-49.74160,0.33680,,4.32690,84.35570,-45.65480,-45.65480,-16.75450,-24.09760,5.23410,-2.7601,-2.1895
2010-12-31,3.27930,0.23190,0.30320,99.54410,-21.23230,-21.23230,-16.94390,-22.75620,-22.75620,0.42140,,5.60410,65.13050,-19.79250,-19.79250,-9.58920,-15.20260,5.90270,2.0731,2.0908
2009-12-31,4.54720,0.21560,0.27480,99.55550,-19.53840,-19.53840,-15.78200,-18.97130,-17.88450,0.51170,,5.78430,63.10130,-17.09600,-17.09590,-9.15140,-13.41090,4.89190,-0.8766,-2.0964
