,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,0.67660,0.46190,0.93080,100.00000,0.72570,0.72570,5.02800,0.81900,0.60130,0.68000,32.58780,11.20050,1.51990,3.26210,0.40890,0.81780,29.92140,2.9623,-7.7839
2021-12-31,0.98220,0.47590,1.00450,100.00000,11.09130,11.09130,17.47090,10.18460,7.73960,0.44270,11.31140,32.26850,12.57560,27.20550,3.42630,6.59040,30.18920,10.0201,7.2709
2020-12-31,0.93310,0.44100,1.16970,100.00000,-49.77570,-49.77570,-37.99780,-51.59840,-37.12840,0.25390,7.42920,49.13070,-44.31060,-236.85150,-9.42620,-24.77080,24.05450,-15.7503,-9.914
2019-12-31,0.63640,0.22590,0.34610,100.00000,12.10570,12.10570,16.92290,11.57040,8.75750,0.67580,27.18580,13.42620,17.75570,33.93650,5.91860,13.74440,35.21140,4.2158,6.4556
2018-12-31,0.60740,0.30120,0.56070,100.00000,7.78070,7.78070,12.59680,7.07890,5.28800,0.75730,22.57920,16.16530,11.65020,25.99640,4.00480,8.14080,30.44790,-3.1987,-3.1589
2017-12-31,0.80120,0.39530,0.74250,100.00000,15.30280,15.30280,20.01520,14.68200,12.16110,0.73460,23.14960,15.76700,27.74570,69.36420,8.93360,16.77740,28.11610,1.6952,-0.5485
2016-12-31,0.80870,0.47440,1.01130,100.00000,22.04220,22.04220,28.16880,22.21100,13.45150,0.59480,19.61920,18.60420,27.19210,93.32550,8.00040,14.29340,23.76590,-1.1013,-0.4981
2015-12-31,0.92130,0.19090,0.28330,100.00000,23.18690,23.18690,28.90320,23.43690,15.14830,0.85730,26.40570,13.82280,35.17210,35.17210,12.98620,28.45640,19.26100,4.7146,3.774
2014-12-31,0.98080,0.24390,0.37750,100.00000,17.92100,17.92100,23.39790,18.16320,11.27050,0.88520,20.72590,17.61080,28.44380,28.44380,9.97690,21.50730,16.17720,0.6148,-0.4478
2013-12-31,1.11520,0.27090,0.42930,100.00000,16.25290,16.25290,21.48950,15.82620,9.85260,0.88320,33.92110,10.76030,25.03700,25.03700,8.70160,18.25370,14.75720,1.6695,1.1904
2012-12-31,1.15720,0.38000,0.72620,100.00000,11.42370,11.42370,17.09260,11.03720,6.78550,0.84600,35.82310,10.18900,22.23790,22.23790,5.74020,13.78710,10.09560,0.5051,-0.5338
2011-12-31,1.05700,0.48350,1.11330,100.00000,10.39830,10.39830,16.11860,9.12460,5.67390,0.83570,31.75000,11.49610,20.86880,20.86880,4.74160,10.77870,8.27340,0.9815,-0.3216
2010-12-31,1.16660,0.54290,1.38790,100.00000,12.29120,12.29120,18.29330,10.59500,6.55010,0.76390,31.90670,11.43960,22.70670,22.70670,5.00340,10.37880,7.69260,1.7357,3.5875
2009-12-31,1.28740,0.66080,2.12730,100.00000,7.86520,7.86520,14.31260,5.96800,3.57670,0.68050,30.40970,12.00280,13.94340,13.94340,2.43390,4.72910,6.12580,2.0226,-1.0186
