,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-06-30,2.80210,0.18550,0.23070,56.57460,27.95560,27.95560,33.37300,26.84320,21.78340,0.70220,2.08870,6.21260,58.75190,23.19230,72.27950,15.29550,18.89050,22.95420,-2.6424,-2.858
2021-06-30,1.72720,0.18230,0.22710,57.52900,28.26800,28.26800,34.25890,27.64190,14.84300,0.67610,2.97070,5.20410,70.13730,16.44340,83.95410,10.03580,13.44580,19.81270,-0.4775,-0.5244
2020-06-30,2.52750,0.31800,0.47100,58.09190,27.38100,27.38100,33.51460,24.79150,21.02370,0.64460,2.97240,6.23000,58.58770,24.89660,392.13700,13.55180,16.98030,17.23430,2.3308,2.1519
2019-06-30,2.06000,0.37790,0.61330,57.31940,22.22320,22.22320,28.00840,19.90530,15.52200,0.63460,3.18180,4.93220,74.00400,19.52480,-132.13070,9.84960,12.14610,14.42480,-0.3302,-0.3712
2018-06-30,2.08450,0.11590,0.13670,57.04210,23.15320,23.15320,28.27930,22.27640,13.48550,0.76380,3.74130,4.83830,75.43970,15.32740,40.72880,10.30010,13.55060,14.43080,0.6008,0.603
2017-06-30,4.56510,0.35490,0.55020,58.14700,20.60240,20.60240,26.02920,20.26110,16.56160,0.59590,3.22370,4.58730,79.56670,17.46110,54.02280,9.86840,11.26350,13.78770,-0.9611,-0.9847
2016-06-30,2.22530,0.34010,0.69200,58.00240,23.32890,23.32890,28.05230,23.90620,19.16610,0.56460,3.44040,4.81230,75.84730,20.79320,104.95300,10.82100,13.72220,12.04910,1.1822,1.2071
2015-06-30,5.28350,0.15920,0.18940,60.24120,24.37510,24.37510,28.72650,25.96420,21.01870,0.76950,2.70400,4.63060,78.82330,22.23170,27.65770,16.17430,18.69200,11.29960,-0.0249,0.0408
2014-06-30,5.77320,0.14610,0.17110,63.65290,26.05110,26.05110,30.77490,27.72250,22.20440,0.65860,3.41670,4.32430,84.40750,19.63730,24.25120,14.62430,16.76880,12.53160,-0.0409,-0.1105
2013-06-30,2.52390,0.00050,0.18680,62.11180,23.42910,23.42910,28.59800,25.42950,20.28010,0.68510,3.93430,4.62770,78.87280,19.07050,23.88190,13.89290,19.06140,11.34050,0.1852,0.0667
2012-06-30,5.38320,0.13490,0.15600,59.97270,21.51290,21.51290,27.78650,24.25590,18.62240,0.64010,3.14180,4.79440,76.13090,15.85260,19.65540,11.92080,13.71330,11.31960,0.7646,0.8726
2011-06-30,6.18870,0.05460,0.05790,59.63300,21.47160,21.47160,27.15200,24.43050,18.25900,0.60090,2.49940,4.38270,83.28110,13.11500,15.68300,10.97120,12.39860,11.41130,0.588,0.5309
2010-06-30,3.15140,,0.09450,60.00630,22.00580,22.00580,27.64160,23.85570,17.40140,0.67160,2.35330,4.70380,77.59660,14.76350,17.96670,11.68750,14.76350,8.50730,-0.3354,-0.0022
2009-06-30,3.17090,0.07790,0.14500,60.14780,20.66950,20.66950,26.53030,21.90470,15.90560,0.61060,2.33080,4.29920,84.89900,13.13210,16.89140,9.71160,12.10930,7.40980,1.5489,0.8491
