,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-06-30,0.96690,0.77240,3.71880,35.80980,10.55300,10.55300,13.70480,8.54090,6.50060,1.15410,6.04240,10.43610,34.97470,64.60910,-27.49560,7.64860,14.70500,5.91950,-3.6801,-3.1057
2021-06-30,0.88960,0.80750,4.70270,43.57720,12.62770,12.62770,19.98370,12.25990,9.67170,1.15900,5.50800,12.15400,30.03130,121.45270,-37.82220,11.35140,23.37450,4.82160,-2.0857,-2.6963
2020-06-30,1.42450,0.75380,3.06170,45.57360,18.95550,18.95550,21.63370,17.63130,13.97110,1.08180,8.05730,10.37190,35.19120,103.41410,-60.07680,15.11350,25.46100,7.19500,4.4663,4.064
2019-06-30,0.90630,0.80360,4.79960,43.90090,18.08820,18.08820,20.98490,16.47890,13.19600,1.21460,6.80860,9.84790,37.06390,146.69050,-42.18110,16.02820,28.81240,4.44760,0.2255,0.1127
2018-06-30,1.09250,0.75880,3.42010,43.68060,18.55000,18.55000,21.26060,17.21100,13.43890,1.21030,6.81620,10.20670,35.76090,113.36090,-45.59560,16.26480,27.34220,5.67260,0.8429,1.1242
2017-06-30,0.83690,0.71960,4.04980,44.71790,18.86820,18.86820,21.59720,17.29450,11.73620,1.30610,7.19390,10.57170,34.52620,129.70480,-51.09010,15.37280,36.36830,4.20110,0.668,0.2181
2016-06-30,0.95310,0.85760,7.78450,45.09630,18.46900,18.46900,21.33310,17.06300,11.24810,1.27740,7.14000,10.12480,36.05020,218.18180,-39.63300,14.36810,31.06420,2.29600,-0.6759,-1.0403
2015-06-30,1.01710,0.93830,18.56780,43.58970,17.82490,17.82490,20.81340,16.28650,10.25640,1.35810,8.28570,10.89600,33.49870,513.55930,-39.50460,14.55330,31.66140,0.91750,0.7605,0.859
2014-06-30,0.85160,0.91190,15.01950,42.72760,17.71850,17.71850,20.92850,16.03190,10.11970,1.29500,8.18130,10.09890,36.14260,375.97400,-37.16300,13.59790,33.10460,1.19570,-0.0064,0.3826
2013-06-30,1.25220,0.93700,16.24660,43.21350,17.53120,17.53120,20.78440,15.39850,10.33800,1.28350,7.97460,9.53970,38.26130,392.46580,-36.12860,13.29160,24.74090,1.11990,1.2029,1.2251
2012-06-30,0.66760,1.09400,-20.15560,42.13610,16.51430,16.51430,19.76960,14.46600,9.89390,1.25560,8.23960,9.49310,38.44920,-402.22220,-28.74540,12.46840,37.81340,-1.04200,-0.4288,-0.2289
2011-06-30,0.93700,1.04220,-30.04650,43.45250,12.67440,12.67440,20.91380,10.76280,10.60980,1.25650,7.74350,9.96380,36.63260,-333.72090,-16.04250,6.89410,14.07550,-0.65620,-0.7323,-0.9631
2010-06-30,0.90520,0.96240,33.67470,44.30650,18.59000,18.59000,22.08640,15.38020,11.46350,1.15080,8.78010,9.69260,37.65760,633.73490,-28.18860,11.56550,23.83330,0.59810,0.5215,0.4996
2009-06-30,0.60920,1.08860,-17.99430,42.72970,17.72010,17.72010,21.36490,13.74560,10.31410,1.12720,8.07100,10.61320,34.39120,-269.71430,-19.13260,10.31470,23.88660,-1.25760,5.2651,3.8668
