,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,0.85930,0.38260,0.76310,72.06150,8.47110,8.47110,20.82700,5.63910,7.41360,0.45970,2.63690,3.94160,92.60180,8.88610,-14.92140,3.41300,5.48620,11.95570,1.0543,1.1727
2021-12-31,1.16150,0.41730,0.75840,66.76110,2.82220,2.82220,20.27420,-0.70820,0.29930,0.35510,1.38450,3.63030,100.54400,0.29270,-0.49790,0.10910,0.17060,12.67810,0.2618,0.2097
2020-12-31,0.96240,0.52820,1.25970,80.09170,19.39360,19.39360,31.22440,14.71240,12.00740,0.39890,1.31680,3.60370,101.28450,20.10490,-18.32810,4.71160,9.48620,5.95660,0.6865,0.7229
2019-12-31,0.85900,0.51870,1.20250,79.81870,11.99150,11.99150,27.41960,6.34840,5.47490,0.39730,1.54120,4.03310,90.50160,8.40640,-6.85280,1.99910,4.04600,5.56190,0.1079,0.1527
2018-12-31,0.95700,0.55280,1.36090,77.65500,15.33270,15.33270,32.32230,9.02220,9.75550,0.36420,1.70800,3.82110,95.52130,14.59700,-10.44750,3.38000,6.52800,5.54210,-0.38,-0.2959
2017-12-31,0.80270,0.48320,1.07000,80.77900,16.36770,16.36770,29.88200,9.91320,13.35860,0.35460,1.42270,4.06020,89.89740,17.23350,-13.42010,4.52690,8.90630,6.57150,-0.2239,-0.1761
2016-12-31,0.86930,0.46520,1.00830,82.06240,21.31120,21.31120,31.55810,15.44210,15.21170,0.36790,1.76780,4.60130,79.32510,20.43310,-15.08750,5.44730,10.92720,6.58730,0.3232,0.2908
2015-12-31,1.07650,0.43300,0.81330,81.19640,16.65050,16.65050,28.19330,12.42110,11.43350,0.41140,2.16800,3.52520,103.54080,15.26830,-17.73230,4.70560,8.65650,7.32090,-1.4781,-1.6466
2014-12-31,0.96350,0.29940,0.55190,77.99370,8.04990,8.04990,20.41290,4.69360,4.64460,0.45310,2.98060,3.51100,103.95770,6.28630,-9.58480,2.10770,4.40400,7.77660,-0.1587,-0.2281
2013-12-31,1.26690,0.26970,0.44620,79.61330,14.38430,14.38430,32.14370,12.65990,9.90470,0.46170,2.75590,3.08200,118.42770,11.05660,-92.64870,4.59940,8.07450,9.24820,0.2022,0.1209
2012-12-31,1.37010,0.28210,0.43060,80.72070,29.12810,29.12810,38.12960,27.33350,22.30720,0.52250,2.61670,3.31750,110.02320,26.18390,-261.25000,11.71220,18.79780,9.60310,-0.1122,-0.0298
2011-12-31,1.49230,0.23820,0.39750,82.06070,38.09060,38.09060,45.68190,36.56630,29.52280,0.63580,3.25380,3.42420,106.59550,42.40180,379.19210,18.83400,32.30100,9.07880,-0.8323,-0.857
2010-12-31,1.49710,0.27980,0.39390,80.79590,34.54870,34.54870,42.78760,32.99470,24.20570,0.59270,3.79850,3.05500,119.47610,34.51940,585.15570,14.39770,24.85930,8.30720,-0.355,-0.3157
2009-12-31,1.34690,0.30500,0.53130,82.39540,35.18780,35.18780,41.54980,32.94420,22.99720,0.59730,3.30000,4.25530,85.77570,36.23270,-582.99850,13.73630,25.18190,,4.0479,3.7638
