,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,0.79400,0.70160,4.73040,93.55670,26.25210,26.25210,33.70160,26.25210,19.63930,0.04550,0.68330,534.15630,12.08790,14.52550,0.94720,3.29480,60.41890,-22.4615,-22.986
2021-12-31,0.77980,0.68620,4.46520,94.40880,32.91440,32.91440,39.96990,32.91440,24.37620,0.05030,0.62230,586.50440,15.29620,18.57380,1.27260,4.45070,60.14920,34.2634,33.8803
2020-12-31,0.73230,0.67790,4.35190,93.99270,29.57110,29.57110,37.30130,29.57110,21.53540,0.04370,0.49890,731.66940,11.90530,12.91860,1.00180,3.49100,57.00020,-40.3979,-40.1737
2019-12-31,0.74700,0.69960,4.87790,93.99830,27.20640,27.20640,33.56930,27.20640,20.49210,0.04640,0.74650,488.96890,12.45270,12.57640,1.03160,3.35500,51.88100,20.6585,20.6182
2018-12-31,0.80850,0.69970,4.76060,94.03350,28.01760,28.01760,32.61530,28.01760,20.50020,0.04700,0.75250,485.04680,12.19300,12.24860,1.04120,3.27850,47.89070,6.677,6.4985
2017-12-31,0.77320,0.71050,5.16360,94.48410,27.41600,27.41600,32.03580,27.41600,14.72660,0.04460,0.67530,540.47320,8.91400,8.98140,0.73200,2.30030,43.88270,-5.3266,-5.545
2016-12-31,0.77830,0.68230,4.86540,94.45580,25.54940,25.54940,30.56220,25.54940,15.90480,0.04250,0.74540,489.67400,8.78880,9.01900,0.75120,2.52050,41.66140,5.1379,5.1647
2015-12-31,0.74500,0.66870,4.59300,94.61810,24.16440,24.16440,28.24070,24.16440,16.13140,0.04460,0.77420,471.44240,9.16780,9.44970,0.79940,2.73750,39.67870,-2.8362,-3.0359
2014-12-31,0.77080,0.67940,5.48310,94.73090,10.47700,10.47700,13.86430,10.47700,9.19620,0.04280,0.70000,521.39360,5.57020,5.90310,0.45930,1.63690,36.95780,-17.3425,-17.1732
2013-12-31,0.76610,0.68990,6.91720,94.73430,14.02760,14.02760,18.67790,14.02760,8.17100,0.03900,0.56900,641.46000,5.55540,6.18100,0.43910,1.64240,35.49340,4.9902,5.0013
2012-12-31,0.81530,0.72160,7.41740,94.13630,2.27670,2.27670,8.31610,2.27670,-0.11460,0.03350,0.40720,896.36800,1.18430,1.37650,0.09690,0.32210,33.14420,3.7215,3.8162
2011-12-31,0.82670,0.72440,6.77240,94.93280,18.95930,18.95930,23.31590,18.95930,6.41390,0.04300,0.66220,551.22060,6.84850,7.94490,0.62620,1.84660,36.36660,-19.5966,-19.524
2010-12-31,0.79120,0.74640,8.14560,95.46590,19.84630,19.84630,24.39000,19.84630,11.50820,0.03870,0.57670,632.87700,9.77420,10.10170,0.67540,2.11550,43.25800,67.542,69.118
2009-12-31,0.82200,0.78560,9.67300,94.88830,4.85400,4.85400,10.11170,4.85400,-3.89600,0.03020,0.52340,697.34130,3.30450,3.51790,0.18500,0.57970,38.79190,-38.7636,-41.1906
