,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,2.12920,0.34700,0.59520,60.08260,22.42570,22.42570,36.90710,19.68210,17.18630,0.23440,3.26050,5.40460,67.53530,6.94410,-20.70530,3.62830,4.53450,58.45510,-6.7143,-6.5521
2021-12-31,2.01100,0.41080,0.69790,63.58700,32.87670,32.87670,42.06230,31.44310,24.63960,0.25520,3.27270,5.40700,67.50560,12.45490,-26.88970,5.92940,7.33800,56.56840,4.1316,3.9363
2020-12-31,1.35510,0.30110,0.53290,64.96540,32.56470,32.56470,40.33230,30.04140,27.33100,0.33460,1.81330,2.30560,158.30960,16.88020,-58.53070,7.92130,11.79680,33.32580,4.7,4.8502
2019-12-31,1.80170,0.42310,0.73710,48.41240,12.55250,12.55250,20.85650,8.22360,7.89130,0.44100,4.16770,3.97650,91.78990,8.09410,-14.40850,3.48320,4.66910,25.31780,0.4711,0.2865
2018-12-31,1.60000,0.42060,0.73170,48.27000,11.65890,11.65890,18.97360,9.27590,8.56470,0.46490,4.24730,4.39090,83.12620,9.18680,-15.15170,3.97410,5.32270,23.37270,0.1867,0.0343
2017-12-31,1.26190,0.41680,0.80140,47.57480,13.09780,13.09780,18.13910,13.14670,12.96570,0.37050,3.36460,4.08650,89.31880,6.26760,-8.49910,2.57560,3.65540,22.68180,-0.5764,-0.8221
2016-12-31,1.97220,0.32680,0.48590,47.94860,13.92480,13.92480,18.77020,11.53700,11.07530,0.49470,4.46090,4.97080,73.42870,10.01620,-41.91560,5.04380,6.74330,19.64630,0.6448,0.7968
2015-12-31,1.84010,0.32410,0.47990,45.81060,11.92150,11.92150,17.34400,9.92040,10.09230,0.50520,4.39560,5.07110,71.97680,8.94530,-30.84420,4.53120,6.04650,18.83750,0.0578,0.0253
2014-12-31,1.78890,0.33860,0.51240,45.15230,7.97180,7.97180,13.49500,5.98430,7.62260,0.50150,3.97710,4.39870,82.97850,6.37280,-17.77270,3.15290,4.21500,18.15510,1.0786,0.7456
2013-12-31,1.73330,0.31850,0.46870,45.24230,10.55780,10.55780,16.74920,7.58640,7.75000,0.54670,4.52910,4.62260,78.96020,8.73740,-28.61230,4.41550,5.95460,17.70890,0.0724,0.558
2012-12-31,1.67230,0.32610,0.48490,45.67430,4.89840,4.89840,11.25680,2.62040,3.32230,0.53950,4.61730,4.60640,79.23710,3.67500,-10.00020,1.82710,2.47650,16.86270,-0.6501,-0.7546
2011-12-31,1.47500,0.33900,0.51290,44.19060,4.74990,4.74990,11.03940,3.35440,0.39900,0.49760,4.44710,4.68060,77.98200,0.06360,-0.12830,0.03040,0.04210,16.28020,0.5827,0.5099
2010-12-31,2.10520,0.18050,0.22140,44.58040,9.25910,9.25910,14.65210,9.75170,22.97510,0.53030,4.55940,4.77000,76.51960,7.21450,-3782.90100,4.32880,5.91250,16.63910,0.1166,0.1437
2009-12-31,1.77800,0.25520,0.34280,45.21930,7.47670,7.47670,12.92190,6.45870,5.29290,0.50690,4.75480,4.84340,75.36000,4.50970,-31.50090,2.40140,3.35870,13.92000,1.2756,1.0567
