,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-09-30,1.56910,0.23360,0.38940,32.20930,16.92770,16.92770,21.74930,16.78640,14.91310,0.78340,4.12440,5.68270,64.22980,22.46810,57.02540,11.67840,17.22010,33.95990,-0.4422,-0.6653
2021-09-30,1.55990,0.25230,0.38480,32.74810,16.31040,16.31040,21.46350,15.93510,15.15110,0.69530,3.99680,5.09670,71.61560,21.20560,64.52070,10.50690,15.85460,32.51610,2.036,1.8577
2020-09-30,1.56750,0.26900,0.44190,30.68520,4.41180,4.41180,17.64710,4.30500,-1.98000,0.63260,4.32670,5.12070,71.27880,-2.76030,-10.09350,-1.34600,-2.01790,28.37680,-1.1235,-0.6826
2019-09-30,1.56890,0.24310,0.37510,32.67400,14.70850,14.70850,19.83940,14.35900,13.71210,0.68280,4.93140,5.79660,62.96850,18.41060,60.17320,9.88120,13.93480,31.54390,0.1802,0.6873
2018-09-30,1.40570,0.21900,0.36930,33.92190,16.66430,16.66430,21.43270,16.01370,18.33710,0.68620,4.97740,5.92460,61.60750,23.85750,75.05080,12.67540,18.63280,31.41330,0.4601,-0.2799
2017-09-30,1.54040,0.27150,0.44550,34.32910,15.39600,15.39600,20.41030,14.11570,13.81210,0.62800,4.85850,5.69930,64.04350,15.79330,68.17180,7.93690,11.50540,27.72420,1.2068,0.9757
2016-09-30,1.55740,0.30590,0.47970,33.71210,15.92670,15.92670,20.85980,8.99400,17.69730,0.64470,4.71490,5.54840,65.78490,21.76780,165.79890,10.48960,15.10960,23.88250,0.5805,0.3866
2015-09-30,2.20560,0.26100,0.40520,33.40960,14.29740,14.29740,19.33300,12.87500,19.78260,0.59420,5.04400,5.77030,63.25510,12.91600,38.61510,6.01290,9.54440,24.32780,-0.2993,-0.5044
2014-09-30,2.22360,0.26690,0.42800,33.17460,15.07560,15.07560,19.67760,14.69970,14.87510,0.59410,5.30220,5.82060,62.70820,17.90750,38.42860,8.00910,13.12840,22.10770,0.1583,0.2664
2013-09-30,1.60780,0.21550,0.35940,32.05440,12.15980,12.15980,16.86570,9.48200,11.20280,0.61700,4.39220,4.90310,74.44210,13.77300,41.01560,6.25640,10.80550,20.37880,0.309,0.1735
2012-09-30,1.62410,0.25260,0.46520,30.46230,11.42900,11.42900,16.01420,10.65350,8.37220,0.68800,5.10840,5.66880,64.38750,14.61700,50.32370,6.03960,10.92480,18.87230,0.5121,0.4751
2011-09-30,2.04720,0.26270,0.35640,30.99870,12.24420,12.24420,16.33760,11.43130,9.03610,0.77740,5.06230,5.88550,62.01660,16.40830,34.44600,6.92880,12.09730,17.66020,0.3418,-0.0107
2010-09-30,1.94540,0.24640,0.34200,31.18740,12.43040,12.43040,16.83080,12.79000,9.44270,0.68740,5.07770,5.17090,70.58770,14.42740,29.48160,5.99110,10.87260,15.91450,0.7786,0.6683
2009-09-30,2.13350,0.24840,0.34500,24.72700,-33.87290,-33.87290,5.73320,-35.78390,-31.83500,0.64030,5.37980,5.19290,70.28810,-44.29060,-90.22970,-19.37200,-33.28690,15.27060,2.8954,2.2092
