,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,2.37010,0.59810,1.79510,69.62870,32.87130,35.60640,41.36140,32.87130,26.16340,0.54140,1.04650,6.65020,54.88550,47.94460,762.09390,14.14410,19.26970,9.49320,-0.5774,-0.8247
2021-12-31,3.85640,0.59200,1.45070,70.38320,31.99590,34.87650,40.63790,31.99590,26.19600,0.55940,1.19760,6.86320,53.18220,44.76230,524.22680,14.63310,18.26510,9.61540,0.1998,0.1061
2020-12-31,3.04650,0.63610,1.90800,69.18350,29.90260,33.36330,39.97000,29.90260,24.53930,0.49050,1.26350,6.58930,55.39250,43.36070,-259.27100,12.02150,15.77930,7.93780,0.7167,0.7252
2019-12-31,2.62900,0.68710,2.38070,68.17890,28.77000,32.33230,38.91370,28.77000,23.96170,0.54220,1.41280,5.76430,63.32110,55.39140,-84.55470,12.99260,17.33100,5.69470,0.0494,-0.2827
2018-12-31,3.59690,0.74680,2.95290,67.19310,29.01290,32.54940,37.83690,29.01290,24.51500,0.54050,1.37380,5.62260,64.91670,65.17160,-59.83190,13.21330,16.50440,4.55620,0.947,0.7471
2017-12-31,3.85470,0.73500,2.77320,66.55360,28.73560,32.03320,36.59320,28.73560,16.28040,0.61810,1.24390,5.31760,68.63950,48.26430,-86.80770,10.03960,12.79120,3.67390,1.2982,1.1719
2016-12-31,3.03490,0.74880,2.98070,65.91650,25.12280,28.51880,33.42880,25.12280,16.79620,0.63900,1.10920,5.35380,68.17620,54.63640,-67.68600,10.70730,13.72550,3.04150,0.1084,0.2978
2015-12-31,2.15050,0.80360,4.46200,63.52570,11.43760,14.03990,18.21620,11.43760,7.11440,0.60220,1.18470,5.08540,71.77440,31.07240,-21.81470,4.28410,6.10370,2.19340,0.0757,-0.0259
2014-12-31,3.19060,0.73050,2.71580,64.11700,17.13690,19.58200,23.84540,17.13690,12.18390,0.72630,1.33200,4.88270,74.75440,43.90430,-160.38250,8.91010,11.83230,2.66690,-0.1141,-0.1051
2013-12-31,2.37240,0.79110,3.80150,63.40720,15.12830,17.60580,22.18810,15.12830,11.05020,0.69550,1.29080,4.00790,91.06990,52.28690,-61.11790,7.67000,10.92530,1.92400,0.4531,0.3494
2012-12-31,2.55030,0.11190,0.14400,63.95300,16.37450,17.08950,21.70200,16.37450,10.05540,0.69240,1.16210,4.81780,75.76110,10.78940,19.92690,6.96260,9.58240,8.08200,-0.086,-0.13
2011-12-31,2.74140,0.13340,0.15390,60.97330,9.30780,10.15830,15.00120,9.30780,5.78790,0.74120,1.55410,4.85990,75.10400,6.63810,13.63390,4.34250,5.75270,,0.486,0.126
2010-12-31,,,,59.68730,4.96930,4.96930,10.13400,4.96930,3.07090,,,,,,,,,,0.508,0.666
