,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-06-30,3.44030,0.12520,0.15040,68.42410,26.82620,26.82620,35.96770,27.26000,24.60670,0.48180,2.47380,5.68290,64.22770,15.46720,75.73640,11.46500,13.53100,10.85940,-0.1928,-0.1929
2021-06-30,3.35300,0.17310,0.21720,67.97300,25.48740,25.48740,34.91210,15.91510,15.08110,0.41140,2.55410,6.40390,56.99650,8.88380,124.40840,6.16830,7.34630,10.08370,0.8727,0.9274
2020-06-30,4.88360,0.19950,0.25830,65.41220,21.31050,21.31050,32.51100,37.42800,31.04090,0.36430,2.47690,6.02850,60.54620,16.60130,168.18080,11.30880,13.28920,8.97970,0.1346,-0.0303
2019-06-30,4.04580,0.29710,0.43340,66.31470,20.54870,20.54870,31.49690,15.68820,13.45540,0.37890,2.64160,5.19410,70.27260,8.24240,-65.57510,5.09830,5.79360,7.68170,0.0483,0.0224
2018-06-30,5.01030,0.23910,0.31420,67.20810,21.17880,21.17880,31.20420,19.58840,19.61920,0.40360,2.46180,5.34510,68.28700,11.69070,362.09430,7.91800,8.89600,7.17330,0.1611,0.1248
2017-06-30,2.56800,0.26580,0.36200,66.52560,21.41800,21.41800,32.08150,19.88640,13.51430,0.36130,3.13310,4.81900,75.74200,8.01220,-93.42470,4.88290,5.88260,6.35530,-0.0074,0.0046
2016-06-30,4.68890,0.09430,0.10830,67.46360,30.17760,30.17760,38.74710,29.55400,20.93610,0.44180,2.84340,5.34330,68.31040,11.88200,75.77640,9.24910,10.76210,5.90060,0.0297,0.0502
2015-06-30,6.24330,0.07940,0.09090,67.94470,32.50950,32.50950,40.74090,34.08810,23.82220,0.42530,2.92410,6.45750,56.52320,12.72060,65.90990,10.13160,11.71120,5.69900,0.0119,-0.0285
2014-06-30,17.78690,,0.00750,70.27310,44.65250,44.65250,50.01220,45.11140,31.01160,0.41480,2.73770,6.50470,56.11360,13.95110,20.73730,12.86370,13.95110,5.37310,0.0868,0.1456
2013-06-30,12.76390,,,74.41360,51.02440,51.02440,54.99160,51.73050,36.24280,0.39910,2.27840,7.73060,47.21520,15.26170,18.37270,14.46620,15.26170,5.00570,-0.0192,-0.1306
2012-06-30,9.69250,,,74.96310,52.83860,52.83860,56.80190,51.56250,35.71050,0.43730,2.05750,8.33470,43.79280,16.65540,20.71440,15.61620,16.65540,4.57860,0.0009,-0.0154
2011-06-30,12.66860,,,77.57470,56.23320,56.23320,59.23360,56.89750,38.72990,0.46940,1.44800,7.65880,47.65760,19.16020,25.11190,18.18160,19.16020,3.94400,0.1106,0.1173
2010-06-30,11.80920,,,79.59540,58.10440,58.10440,61.12610,58.14820,40.80180,0.51860,3.99640,7.88140,46.31160,21.87680,23.12630,21.15900,21.87680,3.38750,0.0105,0.0226
2009-06-30,16.45730,,,78.81350,57.12320,57.12320,60.06530,58.85940,39.87100,0.55920,4.96260,8.47290,43.07860,23.05500,24.56570,22.29680,23.05500,3.06410,0.7343,0.6911
