,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-01-31,0.68930,0.72850,3.09460,90.45910,14.07990,14.07990,17.45620,12.87390,11.33050,0.50960,6.12540,59.58790,58.53260,-15.29940,5.77450,15.89380,3.89140,0.4267,0.5847
2021-01-31,0.80670,0.62900,1.69570,91.10650,16.59720,16.59720,19.86330,14.42330,31.87530,0.52070,5.89400,61.92790,125.13720,-62.26870,16.59660,46.42100,4.39660,0.111,-0.0601
2020-01-31,0.82610,1.09300,-14.98780,90.07730,10.47550,10.47550,14.36340,9.00350,6.55100,0.52990,5.01960,72.71460,-154.20550,-8.07910,3.47130,14.33820,-0.63400,4.6373,4.7043
2019-01-31,0.70400,1.11240,-9.89900,88.87460,-0.97280,-0.97280,2.73170,-1.66160,-3.14420,0.54340,5.41810,67.36690,38.31200,2.91980,-1.70850,-4.30520,-0.96130,1.7186,1.6435
2018-01-31,0.88450,1.19250,-6.19530,85.24750,-24.75450,-24.75450,-19.48360,-27.09810,-27.56490,0.50000,4.69330,77.77060,221.44530,29.78510,-13.78110,-42.62410,-1.17270,-0.7579,-0.6476
2017-01-31,1.12590,0.59820,2.03200,83.16590,-24.59870,-24.59870,-17.74500,-25.79030,-28.66080,0.42330,4.49040,81.28480,-79.34840,66.66290,-12.13190,-31.88540,3.33000,-1.0699,-1.0908
2016-01-31,1.88130,0.47880,0.91860,85.19630,0.05190,0.05190,5.87440,-0.81070,-13.19840,0.45400,3.83120,95.26940,-20.40630,-2394.96100,-5.99240,-10.63620,7.21750,-1.2172,-1.2127
2015-01-31,1.90790,0.25090,0.33490,86.38250,4.80460,4.80460,10.61220,3.30390,3.25610,0.51170,5.47440,66.67400,3.68600,12.09160,1.66610,2.76140,9.77620,0.5948,0.5495
2014-01-31,2.64580,0.24810,0.33000,87.93700,12.52470,12.52470,18.19340,12.30930,10.06200,0.49490,5.36680,68.01110,10.11720,19.25120,4.97930,7.60660,9.97570,0.0413,0.0051
2013-01-31,2.44550,0.26740,0.36490,89.68520,13.22980,13.22980,18.75700,13.40720,10.69980,0.53670,4.67020,78.15570,12.10850,22.57920,5.74230,8.87120,9.13770,-0.0452,-0.0186
2012-01-31,1.98710,,,89.65970,16.04980,16.04980,21.26290,16.37930,12.87690,0.68640,5.60770,65.08910,15.15220,25.56680,8.83880,15.15220,8.33510,0.1491,-0.0001
2011-01-31,1.97090,,,89.92730,13.90510,13.90510,19.30530,13.93590,10.86180,0.70020,6.13000,59.54300,13.17340,21.24250,7.60510,13.17340,7.08940,1.2458,1.2615
2010-01-31,1.95970,,,88.80790,3.82800,3.82800,11.55980,4.94250,3.38450,0.70030,6.17770,59.08330,3.93620,6.88350,2.37010,3.93620,6.43730,-1.5178,-1.3135
2009-01-31,1.73480,,0.03970,90.53650,10.56060,10.56060,20.09330,10.90620,7.93020,0.95640,7.31500,49.89740,14.00780,28.03480,7.58460,14.00780,5.78930,2.5811,2.2403
