,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.08020,0.40470,1.53480,14.54930,5.12940,5.12940,5.50500,4.72440,3.80830,4.14750,8.25490,44.21620,69.49230,-518.43180,15.79500,41.36950,11.63500,12.2686,12.5372
2021-12-31,1.44430,0.40800,1.00130,13.64420,4.68400,4.68400,5.07900,4.42510,3.65440,3.28710,5.82870,62.62070,41.75430,188.62710,12.01240,24.71750,15.65130,-2.9564,-3.0826
2020-12-31,1.59900,0.36770,0.62850,14.88400,4.15420,4.15420,4.78180,3.87690,3.12470,3.15050,6.61630,55.16690,26.93820,181.61980,9.84440,17.03270,13.99820,-2.3995,-2.2653
2019-12-31,1.69670,0.39540,0.78620,16.89350,5.16000,5.16000,5.81620,4.84830,3.76870,3.29870,7.75410,47.07200,34.53390,200.30900,12.43180,20.88060,12.38540,0.4182,0.4752
2018-12-31,1.92080,0.45680,0.90180,16.26610,5.48420,5.48420,6.06580,5.29290,3.99550,3.75640,7.69090,47.45850,41.65950,292.29160,15.00890,22.62960,11.61890,2.9311,2.8944
2017-12-31,1.26340,0.34470,1.09510,15.92570,5.21290,5.21290,5.83810,4.89910,3.39550,3.51040,7.03400,51.89080,35.41260,-30486.35000,11.91960,23.20550,10.21730,-0.9863,-0.7564
2016-12-31,1.08800,0.28440,1.05100,17.32700,6.37180,6.37180,6.93980,6.17710,3.90570,3.56430,7.68140,47.51710,40.81450,-360.33560,13.92130,29.20530,8.90460,-1.2397,-1.56
2015-12-31,1.19470,0.30290,0.90080,16.83340,6.36910,6.36910,6.86190,6.10550,3.78220,4.23200,8.95050,40.77980,44.30430,-652.38110,16.00630,30.88240,8.01960,1.4622,1.4204
2014-12-31,1.33610,0.32320,1.13050,14.90450,5.55620,5.55620,5.97940,5.37070,3.33860,4.19060,8.57100,42.58560,42.95170,363.70600,13.99080,29.06960,7.14890,1.2659,1.3712
2013-12-31,1.31060,0.34730,1.00470,14.39840,5.35320,5.35320,5.79930,5.28040,3.26150,4.54970,8.79710,41.49110,44.25810,-6102.00600,14.83880,28.88780,6.25660,-0.6286,-0.6626
2012-12-31,1.35710,,0.21380,15.12070,5.94520,5.94520,6.28050,8.43780,5.22760,4.05070,8.04390,45.37590,39.47190,109.00570,21.17530,39.47190,9.32500,0.2342,0.2294
2011-12-31,1.83830,,0.04970,15.79530,6.70190,6.70190,7.01630,6.72100,4.17570,4.83450,8.68870,42.00880,34.57120,49.11620,20.18730,34.57120,7.63870,0.5311,0.4197
2010-12-31,1.92040,,0.04950,15.82840,6.71600,6.71600,7.03270,6.72940,4.17310,4.64710,8.95140,40.77560,32.14320,46.54790,19.39300,32.14320,7.25130,-0.1247,-0.052
2009-12-31,1.78640,,0.07150,18.23840,7.71800,7.71800,8.12080,7.74770,4.76210,4.13100,8.55650,42.65740,33.41330,51.55720,19.67180,33.41330,6.46270,2.202,2.0226
