,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,1.83900,,,56.19150,13.51280,13.51280,21.66780,13.27890,11.92710,0.53540,116.10720,6.04870,60.34380,10.97270,14.57220,6.38570,10.97270,33.02210,-5.673,-6.436
2021-03-31,1.88860,,,54.48600,18.66070,18.66070,25.56350,20.09670,17.46000,0.55950,86.52270,6.10170,59.81970,17.67420,22.01450,9.76880,17.67420,28.93200,1.8746,1.7469
2020-03-31,1.71370,,,50.06590,13.76730,13.76730,21.42490,14.84120,13.09370,0.62420,80.72270,5.21300,70.01770,15.92830,19.24630,8.17280,15.92830,22.37100,-1.3147,-1.2012
2019-03-31,1.44880,,,42.90030,7.74520,7.74520,17.66970,8.72380,12.51080,0.62890,54.02990,6.74300,54.13030,16.35990,21.05230,7.86780,16.35990,18.19010,2.9456,3.1405
2018-03-31,1.39510,0.00540,0.00540,49.89600,7.56190,7.56190,16.51850,7.62040,9.67890,0.47970,59.24750,7.23960,50.41680,11.65460,17.60400,4.64260,11.59180,13.05680,-0.0411,-0.588
2017-03-31,1.30210,0.20060,0.25100,42.52230,5.13020,5.13020,20.96420,4.32450,3.78160,0.56520,62.66980,8.10610,45.02810,6.70530,12.59530,2.13720,5.36000,9.78090,1.2853,1.5029
2016-03-31,1.67590,0.46130,0.85650,42.42950,-0.76590,-0.76590,12.56480,-2.71270,-0.58730,0.54580,51.22560,8.38860,43.51170,-1.42800,-2.30810,-0.32050,-0.76920,6.71550,0.4845,0.6535
2015-03-31,1.84200,0.45650,0.84010,26.60090,-23.86680,-23.86680,-7.37990,-25.19810,-25.80670,0.48600,39.64230,4.97080,73.42890,-49.63170,-81.94860,-12.54310,-26.97280,6.37290,-3.501,-3.8551
2014-03-31,2.94730,0.36150,0.56630,39.83040,17.66620,17.66620,30.73530,16.00250,13.63670,1.30610,47.49250,44.23100,8.25210,45.10950,63.45590,20.09810,28.80080,9.01740,6.2024,6.1371
2013-03-31,2.57020,0.36310,0.57010,41.05830,0.43140,0.43140,22.60260,-2.15010,-2.42830,0.95040,23.68910,6.40560,56.98110,-5.29970,-8.82340,-2.43860,-3.37540,6.27240,0.9659,0.8988
2012-03-31,3.39980,0.34680,0.53100,35.96030,-10.20390,-10.20390,11.23670,-12.57380,-13.17670,0.71850,23.52870,18.33740,19.90470,-18.07880,-30.65830,-9.36990,-11.80830,6.60340,-2.6933,-2.7028
2011-03-31,2.45400,0.14840,0.17430,39.36180,6.78540,6.78540,21.85850,5.59630,3.98450,1.17000,28.04870,13.49940,27.03830,8.74470,14.45270,5.53730,7.44670,7.14450,3.4169,3.4246
2010-03-31,2.03270,0.16090,0.19180,35.17470,-9.97730,-9.97730,7.82840,-12.44070,-16.12120,0.90900,20.20420,10.29120,35.46710,-20.75590,-38.37290,-12.87540,-17.41530,6.19960,0.9936,1.0115
2009-10-31,1.77410,0.15100,0.17790,33.30410,-17.14260,-17.14260,0.98440,-17.96570,-20.03460,0.69610,17.52070,3.87190,94.27010,-23.90590,-43.25970,-12.95140,-20.29550,6.66010,-2.7365,-2.882
