,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,2.19990,0.37730,0.63330,33.34260,12.40660,12.40660,15.89810,11.13900,8.75190,0.88300,2.16510,8.73700,41.77620,18.09760,-565.21290,7.90930,11.26880,36.78550,-5.4943,-5.0869
2021-12-31,1.59910,0.28950,0.44260,36.39320,19.29620,19.29620,21.82840,18.50390,14.73020,0.76620,2.18140,6.83880,53.37180,25.13760,-235.08790,11.41030,17.86060,34.74770,-1.2343,-1.9702
2020-12-31,2.60280,0.37710,0.63670,38.53430,19.27840,19.27840,22.15020,17.95390,14.10660,0.76810,2.53190,6.62890,55.06220,24.97610,142.91560,10.73180,15.55660,22.11900,2.7198,2.7136
2019-12-31,2.40580,0.44790,0.87030,36.19010,16.88320,16.88320,19.86010,14.49900,11.48920,0.82690,2.69450,6.89850,52.91000,24.42830,-359.58150,9.46510,13.48800,16.50850,0.9409,0.7366
2018-12-31,1.99890,0.53520,1.21370,35.83160,17.65200,17.65200,20.22960,15.37340,10.88660,0.83400,2.38350,6.20440,58.82910,31.68690,-96.53280,9.94180,14.72960,12.25090,-0.1352,-0.3669
2017-12-31,2.08000,0.62060,1.67540,34.82170,14.92430,14.92430,18.22930,12.12950,9.45100,0.82890,2.82800,6.01290,60.70280,28.78430,-39.59550,7.87560,10.92210,8.88750,0.4199,0.3354
2016-12-31,1.99890,0.71510,2.62500,35.39450,14.00470,14.00470,18.03570,10.61630,6.64790,0.77770,2.67440,5.98590,60.97620,24.22720,-17.39360,5.21990,6.90250,6.39760,0.9622,0.9584
2015-12-31,2.96410,0.69000,2.24610,34.91620,13.63100,13.63100,17.10490,9.33600,5.90200,0.74060,2.63500,7.23060,50.48020,16.68850,-16.87370,4.37120,5.17280,7.05700,-0.8796,-0.8322
2014-12-31,3.03710,0.68840,2.22140,35.33520,20.08150,20.08150,22.91160,17.68490,11.95230,0.77600,2.95790,7.72540,47.24700,35.64990,-40.54690,9.27540,11.10840,7.10640,-0.1259,-0.1742
2013-12-31,2.60790,0.78750,3.77640,38.33450,23.65550,23.65550,26.61200,18.75910,11.74740,0.82620,3.05140,9.00970,40.51180,55.04730,-30.40530,9.70630,11.69500,4.62180,0.3263,0.2081
2012-12-31,1.77220,0.63280,1.92790,37.43920,19.00480,19.00480,24.10560,13.29180,7.92510,0.73340,3.25890,8.71480,41.88280,20.10730,-25.74840,5.81250,7.38310,6.78850,0.9017,0.757
2011-12-31,2.31730,0.42790,0.77760,37.20490,14.26570,14.26570,21.60290,10.98090,40.99150,0.51000,3.06750,7.21910,50.56000,42.22240,-380.34430,20.90700,24.15700,11.36520,0.5756,0.5588
2010-12-31,3.14380,0.59840,1.49010,40.03460,15.23010,15.23010,25.66710,9.65120,-16.52140,0.49000,2.79640,9.38780,38.88010,12.90350,-13.73080,4.70400,5.18190,6.53190,-2867.5724,-2696.3482
2009-12-31,2.61430,0.88600,8.06210,40.09360,16.74670,16.74670,31.58970,7.37680,-12.11850,0.43990,2.84880,10.86730,33.58690,-5.79620,-5.59080,3.21970,3.62460,67695.50000,2869.5,2698.115
