,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-09-30,1.74650,0.42910,0.85950,57.83940,35.88240,35.88240,39.86880,33.93210,29.26700,0.90180,2.93880,7.83270,46.59940,72.09240,230.94440,26.49450,41.16010,16.06870,-1.1697,-1.5159
2021-09-30,1.67980,0.57930,1.58240,57.51060,29.16340,29.16340,33.87650,30.60840,26.94100,0.81390,4.41820,9.37860,38.91840,90.88440,725.76250,21.92770,38.23520,8.84440,4.1096,3.691
2020-09-30,2.13550,0.71470,2.58780,60.66890,26.58200,26.58200,32.50180,24.30410,22.09000,0.66110,3.56240,5.87830,62.09240,85.53560,-273.72300,14.60360,24.40030,5.37310,-0.912,-1.5719
2019-09-30,1.87630,0.73240,3.24570,64.57380,31.58650,31.58650,38.19470,30.82030,18.06950,0.73650,6.14210,9.82310,37.15710,89.34610,-123.72360,13.30830,23.90710,4.28730,3.3009,-3.0082
2018-09-30,1.52640,0.95010,20.28500,54.69460,2.74650,2.74650,10.85760,1.73370,-21.95390,0.69110,6.05080,7.78620,46.87810,-615.11770,57.41380,-15.17210,-30.69500,0.66200,-0.6852,5.5223
2017-09-30,3.99680,0.38680,0.71210,56.00680,11.59580,11.59580,18.50120,13.41990,10.98480,0.33990,4.81180,6.12830,59.55970,7.94900,11.98860,3.73210,4.87400,20.85890,-1.7384,-1.8417
2016-09-30,3.14330,0.23960,0.37010,58.61000,27.57490,27.57490,34.09190,29.00990,24.22090,0.44990,6.26540,10.61470,34.38630,17.94890,25.24240,10.89020,13.64900,21.52300,1.7354,1.8198
2015-09-30,3.62280,0.24090,0.34920,58.94940,22.84720,22.84720,27.64920,25.65960,20.84970,0.49770,6.95580,12.87220,28.35570,16.76960,23.73720,10.37090,12.72990,20.61290,-1.8255,-1.6
2014-09-30,3.72740,,,59.65570,28.50460,28.50460,32.84630,33.14080,30.07890,0.54530,7.32920,10.98130,33.23820,19.23610,23.47190,15.51040,19.23610,23.46680,0.1803,0.1058
2013-09-30,3.75120,,,60.50830,29.07590,29.07590,33.16580,32.95260,27.55970,0.54630,7.54220,11.60880,31.44170,18.96810,23.15790,15.03870,18.96810,21.41660,1.5595,1.7018
2012-09-30,2.95080,,,62.88900,29.71600,29.71600,34.40720,34.31830,31.94920,0.44460,6.88930,13.10560,27.85080,15.74900,19.79390,12.28260,15.74900,19.66300,0.5474,0.1606
2011-09-30,2.70240,,0.03690,67.39320,33.60300,33.60300,41.55250,38.02230,28.48170,0.41070,6.37520,15.06240,24.23250,16.88790,22.28370,12.50620,16.88790,16.04520,0.4393,0.3456
2010-09-30,2.21890,,0.05210,69.94170,33.93740,33.93740,40.00180,40.91240,29.56660,0.35920,6.25190,15.04380,24.26240,16.87600,21.53170,11.51380,16.87600,12.93920,-1.8285,-1.6306
2009-09-30,4.46850,,,70.87710,24.47290,24.47290,30.58630,23.13470,15.32690,0.37850,6.67770,14.83860,24.59810,8.82060,11.37130,6.52940,8.82060,12.17260,4.2869,3.832
