,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.27700,0.91560,10.87590,57.03790,16.10170,16.10170,23.14800,14.80490,9.93490,1.14210,3.72180,11.94610,30.55380,244.04470,-44.04390,12.50400,20.60330,0.97080,-0.8724,-0.9777
2021-12-31,1.08540,0.88110,7.46140,59.55460,19.12630,19.12630,25.59560,17.72000,12.43330,1.15830,4.16430,13.43180,27.17440,240.78270,-48.96340,15.54520,28.63440,1.15530,-0.4083,-0.5996
2020-12-31,0.98500,0.86950,6.90370,60.81600,23.58690,23.58690,26.85930,22.14200,16.36210,1.03460,3.85770,13.03090,28.01040,259.76390,-50.91690,17.96480,33.90640,1.29550,0.6895,0.6015
2019-12-31,1.03490,0.92930,14.06270,59.42140,22.64700,22.64700,25.95430,21.03490,15.08320,1.04380,4.54860,10.89790,33.49260,452.86740,-44.98840,16.80860,32.02380,0.65290,0.1378,0.2482
2018-12-31,1.13530,0.96990,32.31470,59.38630,23.76480,23.76480,27.05220,22.28510,15.44000,1.27820,5.05040,11.10290,32.87440,1298.47700,-64.43330,21.03450,39.04750,0.22830,0.0606,0.1345
2017-12-31,1.36120,0.96430,27.06580,60.04920,23.98730,23.98730,27.06100,22.56370,13.09690,1.21920,5.05650,10.44190,34.95540,894.65010,-65.56090,17.15050,31.92830,0.27780,-0.0562,-0.0363
2016-12-31,1.31260,0.99740,384.29410,60.03950,26.02830,26.02830,28.94370,24.60020,16.06450,1.25340,5.18530,10.76900,33.89370,15211.76000,-75.99180,21.33140,39.55940,0.01930,0.2545,0.4109
2015-12-31,1.24050,1.00710,-148.81820,58.61920,17.39430,17.39430,20.19460,17.23210,8.63170,1.34340,5.62290,11.23620,32.48440,-3518.18200,-44.31720,12.97030,24.95970,-0.04930,-0.3264,-0.2831
2014-12-31,1.23240,0.80300,4.43900,58.51130,20.58810,20.58810,23.14640,20.44920,12.61790,1.28370,5.18670,11.13210,32.78810,168.88090,-100.17130,17.37870,33.27640,1.52750,0.1592,0.0631
2013-12-31,1.07690,0.65190,2.23070,58.55910,20.41330,20.41330,22.93340,20.46500,12.86450,1.24560,5.06600,10.64790,34.27900,95.03160,-168.06140,17.23280,33.08170,2.75670,0.0804,-0.103
2012-12-31,1.21950,0.67330,2.18830,58.13290,22.76270,22.76270,25.25020,22.67490,14.46880,1.27560,5.24030,10.24280,35.63480,110.08370,-163.51770,19.64310,35.96230,2.55420,0.3857,0.1506
2011-12-31,1.18460,0.63550,1.89300,57.30850,22.95330,22.95330,25.46910,22.64250,14.52730,1.31520,5.38360,9.99040,36.53490,100.51160,-175.29170,20.07230,36.63750,2.64680,-0.1997,0.0191
2010-12-31,1.00050,0.49980,1.21550,59.13650,22.41710,22.41710,24.83300,22.03800,13.93600,1.39310,5.20460,9.66710,37.75700,82.10860,-615.15950,20.70350,41.06890,2.84630,0.0192,0.0538
2009-12-31,1.05860,0.46410,0.97700,58.77210,23.58580,23.58580,25.87590,23.08350,14.94750,1.37660,5.22660,9.42620,38.72190,77.62310,1788.80600,21.52870,39.43730,3.29550,3.1233,2.5915
