,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-05-31,1.62130,1.08690,-13.15170,79.08340,25.74460,25.74460,33.10090,18.02310,15.82710,0.38830,,7.12920,51.19800,-116.45290,-13.16570,6.14560,10.12480,-2.16440,-1.8332,-2.7459
2021-05-31,2.29960,0.92740,14.15410,80.59490,37.58250,37.58250,44.78620,32.11300,33.95840,0.30870,,7.48360,48.77310,230.94760,-34.01380,10.48460,16.77430,2.11510,1.2683,1.0366
2020-05-31,3.03140,0.84480,5.63000,79.68160,35.56880,35.56880,43.16580,30.87690,25.94200,0.33840,,7.03800,51.86120,79.69650,-29.13190,8.77960,12.36840,4.14640,0.0898,0.0598
2019-05-31,2.48990,0.69790,2.51160,79.76260,34.26060,34.26060,41.64940,31.05350,28.05400,0.36340,,7.69500,47.43360,49.55950,-41.51710,10.19510,14.96970,6.65760,0.2685,0.2333
2018-05-31,3.98240,0.54490,1.29330,79.53430,33.67950,33.67950,40.75110,31.54660,9.10800,0.28570,,7.66800,47.60020,7.65260,-100.98540,2.60210,3.48250,11.72710,0.2807,0.3504
2017-05-31,3.08190,0.47000,1.06750,80.28150,34.16860,34.16860,40.65410,30.90600,25.01060,0.28000,,7.13060,51.18810,17.42430,268.37020,7.00190,9.23430,13.11240,0.1709,-0.0322
2016-05-31,3.73740,0.45630,0.91770,79.81210,34.02170,34.02170,40.79410,30.88510,24.02620,0.33020,35.27830,6.87970,53.05490,18.62520,107.79940,7.93460,10.12690,11.56860,-0.0589,-0.0262
2015-05-31,4.11150,0.44870,0.85460,80.29610,36.28680,36.28680,43.77130,33.57400,25.99800,0.34470,23.98730,6.80420,53.64330,20.24120,115.49100,8.96100,11.15920,11.30510,-0.0031,-0.186
2014-05-31,3.34480,0.32250,0.50790,81.09470,38.56040,38.56040,46.15810,35.80410,28.62180,0.42400,38.28570,6.28800,58.04720,23.08890,93.96980,12.13640,15.64200,10.62880,0.3045,0.3127
2013-05-31,3.23900,0.29060,0.40970,80.15330,39.49440,39.49440,47.37760,37.38030,29.38410,0.45450,30.74580,6.14650,59.38370,24.19980,97.87670,13.35380,17.16720,9.71700,0.239,0.232
2012-05-31,2.60090,0.23470,0.37370,78.46230,36.92250,36.92250,44.77790,34.91820,26.88770,0.47390,50.60130,5.82110,62.70320,22.63930,90.17080,12.74270,17.32480,8.98820,0.5106,0.4507
2011-05-31,2.76030,0.26850,0.39560,76.42470,33.77970,33.77970,41.62880,32.03360,23.99360,0.48440,27.71620,5.37450,67.91360,21.23740,78.90510,11.62300,15.53520,7.94100,0.4756,0.4536
2010-05-31,1.83810,0.26950,0.46970,78.50860,33.78820,33.78820,42.25580,30.73450,22.87470,0.43550,22.25480,4.80210,76.00760,19.66410,422.22990,9.96300,14.36470,6.20750,0.102,0.1599
2009-05-31,2.03090,0.26630,0.40240,79.38240,35.78620,35.78620,44.28440,33.69170,24.05380,0.49040,,5.24880,69.54030,21.98070,-839.78980,11.79560,16.12650,5.08390,1.6092,1.506
