,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,0.95230,0.26730,0.37620,42.36630,11.57980,11.57980,20.87820,10.13900,8.87690,0.39470,3.20520,113.87870,6.25820,-17.94440,3.50380,4.58540,62.81000,0.1967,0.3303
2021-12-31,1.16250,0.36070,0.57710,44.56760,11.35070,11.35070,20.50980,9.98440,10.14000,0.33650,2.95310,123.59990,6.94730,-14.45950,3.41190,4.44140,56.25150,0.2491,-0.3818
2020-12-31,1.97260,,,48.58330,15.48600,15.48600,23.31640,15.67550,17.44660,0.42830,2.76460,132.02700,9.80910,23.86060,7.47220,9.80910,48.99260,2.1997,2.5624
2019-12-31,1.33510,,,47.57800,14.39280,14.39280,21.45000,14.71230,13.48710,0.49570,2.85470,127.85800,9.06130,36.81330,6.68580,9.06130,41.13710,0.1154,-0.2493
2018-12-31,1.22400,,,46.99950,16.30440,16.30440,22.90760,16.66560,15.76660,0.52220,3.08050,118.48540,11.13050,50.11010,8.23370,11.13050,34.61390,1.248,1.6616
2017-12-31,1.40210,,,47.49410,19.35520,19.35520,25.70500,19.43820,20.16540,0.52190,3.26530,111.78200,14.22890,55.75570,10.52350,14.22890,31.45580,0.0635,-0.0653
2016-12-31,0.78270,0.01080,0.01090,47.26900,18.11550,18.11550,24.66560,17.85260,14.96300,0.55960,3.73900,97.61880,12.41920,-5768.49300,8.37300,12.28500,24.90140,1.2494,0.6231
2015-12-31,0.79450,0.07140,0.07680,46.89960,18.28070,18.28070,21.59260,18.34520,10.97570,0.43570,2.99340,121.93390,7.55290,-71.92720,4.78180,7.01400,23.35500,-0.3599,-0.438
2014-12-31,1.44750,,,47.32720,19.22970,19.22970,22.19160,19.15770,11.95290,0.86540,4.37620,83.40650,17.49100,33.09210,10.34380,17.49100,10.06820,2.1242,2.6368
2013-12-31,1.13080,,,46.37140,16.11160,16.11160,19.42050,15.79750,9.38480,0.93740,3.58280,101.87670,15.87410,45.29670,8.79690,15.87410,7.50100,0.1283,-0.3716
2012-12-31,0.71910,0.11020,0.12390,46.16020,15.57290,15.57290,19.07160,14.82730,9.08170,1.07280,3.64700,100.08300,22.70770,-153.37470,9.74230,20.20470,4.63750,0.0802,0.1739
2011-12-31,0.70620,0.43730,0.77710,45.86820,15.03500,15.03500,18.48570,14.25800,8.90690,1.04740,3.43720,106.19050,35.27970,-43.32040,9.32900,19.85230,2.60610,0.7072,0.4757
2010-12-31,0.78980,0.19850,0.24770,44.45760,14.42720,14.42720,18.16490,13.82370,8.68040,1.09320,3.52590,103.52050,23.42110,-137.91710,9.48900,18.77100,3.31240,-0.1775,0.021
2009-12-31,0.84860,,,44.35730,15.42750,15.42750,18.69910,15.37730,9.30460,1.07250,3.57300,102.15590,20.10300,219.07680,9.97890,20.10300,3.82570,1.1725,0.8352
