,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,2.12080,0.53610,1.15580,27.54720,16.22820,16.22820,20.90770,10.70100,8.24650,0.55220,2.55000,10.54560,34.61150,13.22620,-50.26800,4.57340,6.04150,8.73700,0.7089,0.7721
2021-12-31,2.18440,0.54650,1.20640,27.67500,15.04430,15.04430,20.47470,6.51650,5.14880,0.48650,2.56490,11.83810,30.83270,7.47180,-23.28520,2.52470,3.33550,8.31890,1.0117,0.9763
2020-12-31,2.21200,0.56780,1.41880,26.25970,11.90340,11.90340,18.33050,3.25160,4.92490,0.45960,2.60620,14.73110,24.77750,5.99090,-19.25180,1.84390,2.54950,8.26280,-0.9752,-0.1617
2019-12-31,1.41650,0.51580,1.28990,26.54270,8.15720,8.15720,15.70870,2.95860,6.59340,0.40420,3.24460,7.61590,47.92620,2.76920,-206.55740,0.71750,1.32480,10.63870,0.5643,0.3148
2018-12-31,1.86960,0.51350,1.13340,24.55000,11.43410,11.43410,19.93210,6.31450,9.60460,0.36260,2.05220,4.52470,80.66830,5.58770,186.14460,1.65300,2.69140,11.55670,0.5179,0.9468
2017-12-31,2.25850,0.58020,1.38990,21.13430,3.70370,3.70370,13.50310,3.62650,-0.97990,0.69240,4.12140,9.43230,38.69680,-1.51980,12.37460,-0.39530,-0.63090,10.22810,-0.3034,-0.6562
2016-12-31,2.14330,0.61010,1.57250,21.76860,7.69730,7.69730,16.83070,3.34030,-8.14910,0.61850,4.30360,8.54170,42.73160,-20.89320,106.73370,-5.29990,-8.05460,11.72350,-3.5498,-1.9955
2015-12-31,1.52620,0.38340,0.62470,18.60150,5.05920,5.05920,15.57240,1.47430,-3.14990,0.34030,4.42380,9.16770,39.81390,-1.10850,-1.75640,-0.42770,-0.68070,10.78570,-0.4928,-0.5777
2014-12-31,1.43790,0.37220,0.59840,17.48530,4.38530,4.38530,15.32450,0.90100,1.96940,0.33570,3.35790,5.89380,61.92950,-0.41400,-0.63890,-0.16330,-0.25890,36.48210,-0.1652,0.6855
2013-12-31,1.14150,0.36000,0.61520,16.26430,1.48920,1.48920,15.17890,-7.88470,-9.92970,0.64440,7.12980,12.66890,28.81080,-16.66300,-22.20240,-6.27830,-10.62050,37.88020,0.2505,-1.2569
2012-12-31,1.29590,0.33470,0.53430,13.91980,1.99580,1.99580,8.16460,1.36710,0.79750,0.58990,7.22160,13.62850,26.78210,0.98370,1.42690,0.40320,0.65230,46.45180,-1.493,-0.0666
2011-12-31,1.28270,0.33440,0.54500,17.91910,6.01180,6.01180,11.94740,4.26040,2.44880,0.62190,7.06450,12.84810,28.40890,4.71410,6.71210,2.01400,3.12750,48.46820,-0.951,-1.2194
2010-12-31,1.31770,0.34100,0.53640,18.26960,4.98260,4.98260,11.88790,2.60790,1.23260,0.53480,6.64630,10.96140,33.29870,2.34870,3.34340,1.01800,1.54270,50.15830,2.2381,4.6922
2009-12-31,1.29700,0.36640,0.63270,8.33560,-6.44830,-6.44830,0.66160,-8.12410,-6.24220,0.47930,7.26030,8.45050,43.19270,-5.97480,-8.82610,-2.40170,-3.77240,47.78910,4.3801,-1.0333
