Date,current-ratio-annual,long-term-debt-capital-annual,debt-equity-ratio-annual,gross-margin-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,inventory-turnover-annual,receiveable-turnover-annual,days-sales-in-receivables-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-06-30,1.147,0.6049,1.5673,19.3894,8.519,8.519,12.83,7.6664,5.5349,0.8346,4.8069,7.5163,48.5613,19.6812,-29.0968,4.6769,7.776,2.7848,0.0677,0.0159
2021-06-30,1.212,0.562,1.3045,21.2425,10.2714,10.2714,14.8122,9.2761,7.3011,0.7483,5.0874,6.8997,52.901,19.7262,-39.0876,5.5329,8.64,3.1407,0.075,0.0326
2020-06-30,1.1412,0.5626,1.3301,20.3401,7.9724,7.9724,13.266,6.6169,4.9086,0.7583,5.4214,7.7153,47.3083,13.3134,-23.5828,3.7952,5.8236,3.0006,0.2085,0.1755
2019-06-30,1.1471,0.4834,1.0755,19.0209,8.3739,8.3739,13.1529,6.3861,4.5464,0.551,3.9201,5.0732,71.9465,7.6832,-24.3834,2.5401,3.9695,3.4932,-0.3336,-0.2424
2018-12-31,1.7597,0.5259,1.119,19.6851,8.7777,8.7777,12.8756,6.9855,5.5185,1.1453,5.3023,9.226,39.562,18.5624,90.5335,6.3204,8.8009,2.6199,0.2389,0.1354
2018-06-30,0.7162,0.7946,6.972,19.9247,10.6652,10.6652,14.5046,7.7572,6.1723,1.0289,5.4918,6.7579,54.0111,84.3543,-34.7924,6.4764,17.3253,0.6014,-0.0585,0.1164
2017-12-31,1.8572,0.5622,1.3015,19.4306,3.0152,3.0152,12.0706,1.3025,2.3232,1.0936,5.2564,9.0176,40.4764,7.8255,45.5868,2.5406,3.4262,2.5939,0.0279,-0.0887
2017-06-30,,,,21.0065,10.0659,10.0659,14.2116,7.8651,6.1971,,,,,,,,,,-0.1211,0.0298
2016-12-31,2.0231,0.5481,1.2266,21.6387,10.2712,10.2712,14.3192,8.7629,5.8985,1.0777,5.7115,8.6694,42.1021,18.7505,312.0213,6.3568,8.4735,2.6645,-0.2046,-0.1899
2015-12-31,1.8995,0.5286,1.1507,21.4521,10.0604,10.0604,13.9436,8.938,5.8776,1.1667,6.081,9.0215,40.4589,20.0348,223.7741,6.9316,9.4444,2.4894,0.6257,0.5448
2014-12-31,2.6751,0.4779,0.9371,19.779,9.3864,9.3864,13.5444,8.3734,4.3997,1.2029,6.0514,8.7518,41.7059,16.6853,79.3561,6.6218,8.7117,2.8613,-0.2236,-0.3249
2013-12-31,2.4996,0.4576,0.8525,19.555,7.8229,7.8229,12.0739,6.4714,4.7491,1.0891,5.5531,7.2743,50.1767,11.4257,43.552,4.6835,6.1973,3.2419,-0.0908,-0.0802
2012-12-31,2.3717,0.4635,0.8693,18.5815,6.7262,6.7262,11.1834,5.2622,3.7525,1.0951,5.6382,7.1042,51.3784,9.0743,36.7291,3.5574,4.8684,3.1177,0.0091,0.0057
2011-12-31,2.2713,0.4956,0.9923,17.1003,6.9025,6.9025,11.0414,5.4897,3.4062,1.232,6.8305,7.9992,45.6293,11.8387,60.1864,4.3352,5.9709,3.0147,0.1228,0.0775
2010-12-31,2.1724,0.3997,0.6675,18.4736,8.2896,8.2896,12.6267,6.7694,4.1655,1.1281,5.8496,7.5815,48.1436,10.8798,29.3854,4.8929,6.5308,3.5099,-0.2373,-0.2892
2009-12-31,3.8208,0.3986,0.6798,19.9219,7.9731,7.9731,12.5049,6.8375,4.1889,0.8946,7.0525,7.51,48.6019,8.2363,13.6227,3.8819,4.9529,3.0711,0.9005,0.7525
