Date,current-ratio-annual,long-term-debt-capital-annual,debt-equity-ratio-annual,gross-margin-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,receiveable-turnover-annual,days-sales-in-receivables-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,0.7901,0.3429,0.7396,39.2897,-110.9513,-110.9513,-84.2649,-112.4105,-115.0881,0.2296,1.446,252.4198,-61.3678,86.8219,-26.4041,-40.3253,46.0677,-1.2241,-1.5109
2021-12-31,0.7402,0.2384,0.4298,37.436,7.6025,7.6025,36.7515,5.6857,3.005,0.1673,1.7033,214.2866,0.8953,-2.0375,0.5113,0.6819,77.7636,0.6611,0.4472
2020-12-31,0.8007,0.2444,0.4059,33.4927,4.3977,4.3977,34.2336,2.1192,1.2588,0.1497,1.6636,219.4013,0.3326,-0.7717,0.1956,0.2513,79.5371,1.7408,1.7761
2019-12-31,0.8372,0.2584,0.4083,36.0302,9.3777,9.3777,33.2624,3.9969,2.884,0.1233,1.4537,251.081,0.6127,-1.3907,0.3615,0.4544,80.5472,-0.6593,-0.6217
2018-12-31,1.1946,0.4589,0.879,33.8834,17.3098,17.3098,34.3702,13.107,10.0439,0.3544,3.2161,113.491,8.6187,-10.6788,3.7064,4.6634,31.2599,0.8215,0.7724
2017-12-31,0.9195,0.4163,0.8099,33.1564,16.5205,16.5205,32.4988,11.2598,14.5478,0.3534,3.2562,112.0939,11.9593,-15.1825,5.276,6.9803,32.4925,-0.6518,-0.6096
2016-12-31,1.3589,0.5075,1.0643,33.2465,13.9169,13.9169,27.1883,9.478,5.945,0.3392,3.6811,99.1547,5.546,-5.1485,2.0975,2.7312,30.0152,1.9198,1.4892
2015-12-31,1.4843,0.5485,1.2165,33.3687,16.6616,16.6616,26.9709,15.7217,9.5816,0.2518,2.6802,136.1833,6.9948,-5.4466,2.5115,3.158,29.034,-0.1176,-0.2664
2014-12-31,1.5468,0.4303,0.7573,32.5277,19.8191,19.8191,29.8924,16.4198,10.5879,0.4417,3.7602,97.0696,10.73,-16.5152,4.9447,6.1127,23.4872,0.4271,0.2826
2013-12-31,1.4061,0.3918,0.6633,32.5016,17.5298,17.5298,27.9942,13.5815,8.1324,0.4343,3.8978,93.6429,7.6381,-12.9999,3.6862,4.6456,23.1841,0.0857,-0.0617
2012-12-31,1.4674,0.3838,0.6455,31.7402,18.5703,18.5703,29.9959,14.2914,7.9575,0.4277,5.1896,70.3323,8.2166,-13.9164,4.1196,5.0629,23.0996,-0.2977,-0.3148
2011-12-31,1.2342,0.4062,0.7231,30.3345,18.6558,18.6558,30.6616,12.9231,8.3476,0.4055,5.5671,65.5632,7.4363,-10.5765,3.5651,4.4154,22.7081,0.7725,0.6864
2010-12-31,1.2865,0.4293,0.7913,30.9371,15.2169,15.2169,27.5225,11.6235,7.8611,0.363,4.8031,75.992,5.9391,-9.2978,2.749,3.3896,21.7344,0.0606,0.0562
2009-12-31,1.3494,0.2615,0.3819,26.127,7.6958,7.6958,19.5252,4.4111,2.8536,0.2651,3.9413,92.6097,1.2796,-5.1632,0.7787,0.9449,22.7466,2.9829,2.0952
